team,wins,losses,run_diff,streak,games_played,win_pct
NYY,37,19,91,L2,56,.661
BAL,34,19,64,L1,53,.642
BOS,28,27,29,W1,55,.509
TB,26,29,-50,L1,55,.473
TOR,25,29,-29,W2,54,.463
CLE,37,18,77,W1,55,.673
KC,34,22,76,L3,56,.607
MIN,30,24,7,W2,54,.556
DET,26,27,0,W3,53,.491
CWS,15,41,-125,L7,56,.268
SEA,30,26,-4,W3,56,.536
TEX,26,29,-4,W2,55,.473
HOU,24,31,-7,L2,55,.436
OAK,23,33,-60,W1,56,.411
LAA,21,33,-35,W1,54,.389
PHI,38,18,88,L3,56,.679
ATL,31,21,45,W1,52,.596
WSH,24,29,-16,L1,53,.453
NYM,22,32,-30,L2,54,.407
MIA,19,37,-83,L2,56,.339
MIL,31,23,46,L1,54,.574
CHC,28,27,-4,W1,55,.509
STL,26,27,-37,W1,53,.491
PIT,25,29,-29,L1,54,.463
CIN,24,31,-7,L1,55,.436
LAD,35,22,75,W2,57,.614
SF,29,27,-14,W2,56,.518
SD,30,28,13,W3,58,.517
ARI,25,29,1,L2,54,.463
COL,19,35,-78,L1,54,.352
