game_date,home_team,away_team,winner
2024-08-08,Nationals,Giants,Giants
2024-08-08,Braves,Brewers,Brewers
2024-08-08,Pirates,Padres,Padres
2024-08-08,Rockies,Mets,Mets
2024-08-08,Marlins,Reds,Reds
2024-08-08,Yankees,Angels,Angels
2024-08-08,Blue Jays,Orioles,Blue Jays
2024-08-08,Cardinals,Rays,Rays
2024-08-08,D-backs,Phillies,Phillies
2024-08-08,Mariners,Tigers,Mariners
