full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,555,89.4,2472.05,6.43,26,0,69.69,21.29,81.66,7.08,6
Carlos Carrasco,506,87.07,2131.3,6.62,22,0,70.42,7.12,84.47,7.39,6
Jose Quintana,533,86.47,1945.82,6.48,20,0,71.61,18.18,84.21,7.37,6
Patrick Corbin,538,86.87,2094.59,6.9,21,0,70.06,13.86,83.95,7.25,6
Yusei Kikuchi,552,90.14,2319.06,6.97,35,0,70.85,21.06,84.13,7.17,6
Jon Gray,591,90.25,2124.2,6.55,43,0,69.82,18.74,81.43,7.44,7
Austin Gomber,531,83.25,2166.52,6.69,20,0,70.24,15.29,82.81,7.43,6
Tyler Glasnow,485,92.9,2641.94,7.39,44,0,69.53,16.1,82.95,7.01,5
Cole Irvin,509,85.98,2037.61,6.31,25,0,69.83,15.68,82.49,7.19,6
Paul Blackburn,559,87.17,2252.92,6.25,29,0,70.2,10.27,83.24,7.38,6
Griffin Canning,502,88.74,2201.05,5.96,23,0,71.47,19.05,85.04,7.4,6
Tanner Houck,572,87.42,2242.56,6.04,33,0,68.95,4.02,85.62,7.2,6
Logan Webb,593,88.39,1901.9,6.97,29,0,70.78,1.05,85.12,7.37,6
Clarke Schmidt,549,89.3,2818.63,6.17,38,0,69.05,18.41,81.15,7.03,6
Joe Ryan,566,89.65,2261.55,6.77,41,0,68.23,22.83,81.43,7.03,6
Casey Mize,453,89.69,2042.88,7.07,20,0,68.59,17.48,84.59,6.96,5
Framber Valdez,265,88.81,2330.41,5.67,13,0,71.36,2.09,89.24,7.4,3
Javier Assad,520,87.87,2008.68,6.53,23,0,68.47,20.28,82.14,6.95,6
Trevor Rogers,505,88.35,2138.26,6.71,22,0,71.84,11.38,86.78,7.41,6
Andrew Abbott,543,88.53,2343.28,6.69,29,0,69.56,30.31,83.32,7.08,6
Taj Bradley,93,91.14,2245.29,6.6,7,0,69.2,16.19,88.39,7.05,1
Garrett Crochet,516,93.01,2447.35,7.16,43,0,69.0,21.87,81.68,7.11,6
Alec Marsh,328,89.46,2418.83,6.2,16,0,68.56,12.41,82.89,6.98,4
Jared Jones,501,92.47,2486.8,6.75,38,0,69.77,19.32,83.48,7.21,6
Robert Gasser,79,86.95,2284.91,6.73,4,0,64.75,21.0,79.25,7.24,1
Bryan Woo,62,92.57,2213.9,6.5,3,0,72.16,24.59,81.44,6.79,1
Brandon Pfaadt,546,88.85,2494.01,6.67,29,0,70.69,19.52,84.33,7.44,6
