full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,448,86.49,1944.67,6.49,17,0,71.39,17.54,83.32,7.35,5
Chris Sale,489,86.46,2198.42,6.38,39,0,66.88,11.52,80.47,7.31,5
Sonny Gray,415,88.02,2575.21,6.65,38,0,69.26,10.91,80.62,7.29,5
Michael Lorenzen,466,89.59,2367.84,5.85,23,0,70.19,14.62,82.28,7.31,5
Nick Pivetta,58,89.72,2430.52,6.66,1,0,71.52,18.16,84.45,7.48,1
Chris Bassitt,576,86.37,2129.44,6.4,31,0,68.73,19.61,81.84,6.96,6
Aaron Nola,574,86.18,2217.46,6.98,40,0,68.59,14.55,82.18,7.22,6
Joe Ross,498,90.95,2046.17,6.67,26,0,69.96,17.54,84.1,7.33,6
Chris Flexen,413,85.96,2171.39,6.29,19,0,71.07,21.09,82.48,7.55,6
Aaron Civale,515,85.3,2701.67,5.66,29,0,68.44,21.03,82.61,7.23,6
Dylan Cease,606,91.03,2703.7,6.25,47,0,69.43,18.5,81.16,7.4,6
Jordan Montgomery,323,85.96,2095.88,6.69,9,0,69.54,16.77,83.46,7.28,4
Peter Lambert,305,89.12,2082.92,6.48,16,0,70.31,19.51,82.72,7.35,7
Jordan Hicks,529,89.91,1754.79,6.51,24,0,70.05,9.85,83.11,7.44,6
Brady Singer,574,88.46,2310.43,7.0,32,0,69.3,11.8,83.21,7.22,6
Chris Paddack,548,87.55,2092.23,6.98,35,0,68.76,17.03,82.35,7.14,6
Graham Ashcraft,565,93.58,2509.48,5.53,27,0,69.13,14.23,83.79,6.95,6
Hayden Wesneski,310,88.33,2313.6,6.95,17,0,68.27,8.05,83.95,7.26,5
George Kirby,517,91.89,2146.96,6.66,35,0,69.19,24.89,81.79,6.96,6
Osvaldo Bido,57,92.49,2211.74,6.28,4,0,70.73,38.29,82.54,7.02,1
Tanner Bibee,537,88.82,2437.58,6.65,31,0,68.95,22.03,80.6,7.13,6
JP Sears,542,85.25,2093.3,6.53,31,0,70.82,20.34,82.14,7.22,6
Ryan Weathers,563,90.48,2211.16,5.84,23,0,69.95,14.69,84.32,7.21,6
Kyle Bradish,174,90.9,2432.98,6.58,14,0,67.34,7.98,83.29,6.95,2
Mitchell Parker,396,87.2,1957.8,6.87,22,0,69.21,14.26,84.45,7.21,5
Spencer Arrighetti,438,87.55,2452.2,7.3,25,0,69.83,19.78,83.15,7.29,5
Reese Olson,556,89.0,2354.8,5.89,32,0,69.95,12.98,85.64,7.42,6
Jack Leiter,145,90.32,2383.3,6.85,6,0,70.47,21.17,84.63,7.14,2
Gavin Stone,430,91.15,2047.03,6.54,16,0,69.83,16.04,82.38,7.21,5
