full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Chris Sale,478,87.41,2215.96,6.35,40,0,67.86,15.94,80.6,7.29,5
Zack Wheeler,606,91.6,2431.28,7.18,35,0,70.08,17.66,80.97,7.05,6
Miles Mikolas,515,88.65,2223.96,6.31,23,0,70.79,20.71,82.07,7.1,6
Jon Gray,302,92.04,2153.44,6.52,13,0,71.16,23.11,85.89,7.23,5
Ben Lively,397,86.4,1975.62,6.85,18,0,69.13,16.45,83.84,7.04,5
Michael Wacha,251,86.71,1920.55,6.74,12,0,68.35,21.51,80.33,7.16,3
Chad Kuhl,214,90.11,2277.5,6.54,14,0,68.84,16.02,82.37,7.08,4
Jack Flaherty,433,86.88,2367.44,6.6,34,0,69.61,18.31,80.89,7.43,5
Jordan Montgomery,472,86.58,2120.33,6.7,21,0,71.21,10.18,84.43,7.57,6
Jordan Hicks,534,88.73,1810.93,6.55,28,0,69.11,9.47,82.83,7.44,6
Corbin Burnes,571,90.86,2725.15,6.49,33,0,68.86,13.11,83.06,7.43,6
Trevor Rogers,461,88.14,2196.11,6.81,20,0,71.52,16.51,82.99,7.26,5
Davis Daniel,99,86.86,2080.91,6.77,8,0,67.7,13.09,81.36,6.95,1
Andrew Abbott,575,88.44,2387.62,6.56,29,0,70.15,27.59,81.65,7.26,6
Shota Imanaga,514,86.72,1992.5,6.3,26,0,70.51,23.95,82.62,7.39,6
David Festa,78,91.21,2300.03,6.84,2,0,68.14,14.59,85.03,7.14,1
