full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Carlos Carrasco,420,87.33,2094.9,6.65,25,0,70.08,14.12,83.02,7.42,5
Kyle Gibson,469,86.11,2215.08,6.98,25,0,70.6,14.93,81.29,7.55,5
Tyler Anderson,475,83.95,2074.48,6.04,34,0,70.58,20.26,81.1,7.4,5
Michael Lorenzen,389,89.12,2388.4,5.86,19,0,69.79,18.96,84.62,7.13,5
Marcus Stroman,418,86.05,2376.97,5.59,15,0,70.01,12.12,80.98,7.29,5
Kevin Gausman,524,91.64,2156.6,6.64,32,0,70.99,24.48,83.64,7.19,5
Marco Gonzales,211,84.27,2140.3,6.42,9,0,71.5,19.34,83.23,7.47,3
Blake Snell,339,89.58,2365.76,6.88,30,0,68.3,21.09,83.35,7.41,4
Erick Fedde,358,89.27,2104.83,6.65,17,0,69.71,23.27,81.83,6.99,4
Seth Lugo,480,87.35,2576.01,6.03,28,0,70.47,13.87,82.09,7.23,5
Zack Littell,436,87.25,1827.22,6.21,23,0,70.31,20.11,83.46,7.3,5
Aaron Civale,478,86.12,2627.3,5.72,23,0,69.56,20.79,80.81,7.32,5
Tylor Megill,196,90.84,2114.21,7.33,10,0,68.36,14.21,82.95,7.26,2
Joe Ryan,484,89.87,2285.58,6.68,38,0,69.38,19.9,80.91,7.04,5
Ryan Feltner,455,88.37,2261.7,6.52,28,0,70.03,15.04,82.19,7.22,5
Jake Irvin,571,88.81,2424.62,7.16,29,0,69.6,20.35,83.5,7.07,6
Tyler Phillips,322,87.58,2261.49,6.44,19,0,71.45,8.91,84.12,7.46,4
Dean Kremer,445,88.26,2066.08,6.23,24,0,69.38,19.93,82.86,7.25,5
Tarik Skubal,481,92.15,2037.69,6.41,42,0,69.4,16.58,83.22,7.13,5
Ronel Blanco,573,87.93,2023.35,6.76,35,0,70.22,18.55,81.48,7.57,6
Andrew Abbott,575,88.6,2392.99,6.61,19,0,69.62,28.54,82.22,7.13,6
Kutter Crawford,390,87.39,2280.34,6.13,22,0,70.56,23.33,84.62,7.36,5
Max Meyer,85,91.51,2423.34,6.36,3,0,70.38,25.84,80.5,7.36,1
Justin Wrobleski,325,91.7,2344.59,5.25,15,0,69.65,30.57,83.96,6.94,4
Spencer Schwellenbach,447,89.81,2141.22,6.8,35,0,70.12,13.38,82.79,7.47,5
Shota Imanaga,456,87.49,2087.02,6.32,30,0,71.09,27.65,80.94,7.48,5
Tanner Gordon,238,88.45,2176.83,6.4,12,0,69.48,22.31,83.76,7.19,3
Mitch Spence,467,87.85,2466.14,6.22,22,0,70.36,10.79,84.38,7.19,5
Bryan Woo,209,91.9,2233.37,6.72,9,0,68.26,14.73,81.51,6.83,3
Brandon Pfaadt,402,90.41,2579.3,6.7,29,0,70.63,19.04,84.97,7.36,5
Hayden Birdsong,456,89.38,2296.89,6.46,33,0,67.34,15.46,80.9,7.22,5
