game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-09-15,BAL,DET,CADE POVICH,KEIDER MONTERO,494.0,88.94,2360.27,6.31,22.0,0.0,69.72,14.55,81.91,7.15,6.0,523.0,86.29,2223.78,6.34,35.0,0.0,70.21,24.37,82.57,7.36,6.0,83.95583333333333,64.83826530612245,7.044132653061225,81.52928571428572,69.48683673469387,6.94030612244898,59,38,87,L4,97,0.608,43.0,52.0,-90.0,L2,95.0,0.453
2024-09-15,CIN,MIN,RHETT LOWDER,DAVID FESTA,472.0,89.89,2276.9,6.89,33.0,0.0,70.07,14.3,84.52,7.37,6.0,320.0,89.45,2321.82,6.13,17.0,0.0,69.22,16.5,84.01,7.05,4.0,83.81742063492064,72.21602339181287,7.092736006683375,76.66224489795918,69.84793650793651,7.0570181405895696,47,49,-8,L1,96,0.49,50.0,47.0,31.0,W2,97.0,0.515
2024-09-15,MIA,WSH,ADAM OLLER,MACKENZIE GORE,547.0,90.92,2254.65,6.89,33.0,0.0,69.17,16.08,83.71,7.13,6.0,523.0,89.31,2164.45,6.45,26.0,0.0,69.32,22.63,85.53,7.11,6.0,82.475,66.03833333333334,6.880333333333333,88.97789115646258,69.35837662337663,6.510463821892394,38,58,-102,L4,96,0.396,44.0,51.0,-55.0,W2,95.0,0.463
2024-09-15,KC,PIT,BRADY SINGER,JARED JONES,359.0,92.24,2570.02,6.75,22.0,0.0,69.46,21.83,83.46,7.18,4.0,575.0,87.95,2424.24,7.0,29.0,0.0,69.34,13.81,82.77,7.26,6.0,83.46785714285714,64.95380952380953,6.847499999999999,83.80671296296296,71.50185185185184,7.160462962962964,39,58,-53,W1,97,0.402,47.0,50.0,-28.0,W1,97.0,0.485
2024-09-15,NYM,PHI,DAVID PETERSON,CRISTOPHER SANCHEZ,,,,,,,,,,,,549.0,88.34,2111.25,7.05,33.0,0.0,69.7,11.96,82.79,7.05,6.0,84.55242630385487,68.7453231292517,6.852165532879819,81.07333333333334,69.9406746031746,7.34890873015873,55,41,63,W1,96,0.573,55.0,42.0,45.0,L1,97.0,0.567
2024-09-15,BOS,NYY,KUTTER CRAWFORD,CARLOS RODON,,,,,,,,,,,,533.0,86.86,2362.8,6.03,31.0,0.0,70.08,23.15,82.86,7.23,6.0,80.52555555555556,71.75310185185185,7.8625,82.40375,67.6625,7.608333333333332,53,43,111,L2,96,0.552,53.0,45.0,61.0,W10,98.0,0.541
2024-09-15,STL,TOR,MILES MIKOLAS,YARIEL RODRIGUEZ,,,,,,,,,,,,499.0,88.74,2264.49,6.4,24.0,0.0,69.69,21.45,81.44,7.04,6.0,80.69916666666667,68.82285353535353,7.135984848484848,80.64464285714286,68.52152777777778,7.135416666666667,55,41,17,L2,96,0.573,51.0,46.0,17.0,W1,97.0,0.526
2024-09-15,TB,CLE,TAJ BRADLEY,BEN LIVELY,444.0,86.19,1957.57,6.95,19.0,0.0,70.49,17.78,83.21,7.18,6.0,548.0,92.14,2094.95,6.49,30.0,0.0,69.22,20.78,83.4,7.13,6.0,78.58583333333334,68.29511111111111,6.960444444444444,83.57755102040817,72.02828231292517,7.523401360544217,46,49,-45,W2,95,0.484,50.0,47.0,61.0,L4,97.0,0.515
2024-09-15,OAK,CWS,JP SEARS,SEAN BURKE,138.0,87.94,2489.71,6.86,8.0,0.0,69.6,19.18,83.42,7.25,2.0,554.0,86.23,2045.71,6.38,25.0,0.0,70.39,23.5,82.69,7.23,6.0,90.19583333333333,68.14583333333334,6.845833333333333,,,,32,65,-98,L2,97,0.33,,,,,,
2024-09-15,CHC,COL,KYLE HENDRICKS,CAL QUANTRILL,331.0,88.55,1974.8,6.48,12.0,0.0,68.13,16.95,80.92,7.07,4.0,493.0,83.19,2225.61,5.54,18.0,0.0,69.58,14.16,78.6,7.14,6.0,83.45688888888888,69.82682251082251,7.263658008658008,83.66576719576719,67.54353535353535,6.983265993265992,22,74,-253,L2,96,0.229,57.0,39.0,119.0,W2,96.0,0.594
2024-09-15,SD,SF,MARTIN PEREZ,LANDEN ROUPP,306.0,86.3,2418.87,6.37,18.0,0.0,69.21,12.53,81.88,7.46,7.0,,,,,,,,,,,,79.94416666666667,68.66105095884508,7.037841162105868,88.00835518648019,70.97139277389277,7.199997086247086,52,45,17,L2,97,0.536,52.0,44.0,7.0,L1,96.0,0.542
2024-09-15,HOU,LAA,RONEL BLANCO,CADEN DANA,206.0,89.0,2064.02,6.51,8.0,0.0,69.07,20.42,83.94,7.23,3.0,410.0,88.54,2140.64,6.79,23.0,0.0,70.73,24.01,83.64,7.43,5.0,87.77583333333332,69.59771825396825,6.998571428571428,82.1834375,68.49107142857143,7.232075216450216,47,49,-62,L1,96,0.49,56.0,40.0,56.0,L1,96.0,0.583
2024-09-15,TEX,SEA,ANDREW HEANEY,GEORGE KIRBY,541.0,92.19,2212.71,6.49,26.0,0.0,68.41,21.99,83.42,6.77,6.0,529.0,86.92,2353.35,6.36,37.0,0.0,70.14,22.1,81.24,7.23,6.0,83.46039682539683,72.93501262626263,7.283594276094276,88.19547619047619,63.87277777777778,6.546666666666667,51,45,32,W3,96,0.531,48.0,49.0,47.0,W1,97.0,0.495
2024-09-15,MIL,ARI,DL HALL,ZAC GALLEN,589.0,88.64,2227.22,6.53,41.0,0.0,68.86,11.81,81.86,7.36,6.0,249.0,87.97,2321.44,6.83,16.0,0.0,69.38,8.04,82.16,7.42,4.0,,,,78.83785714285713,62.231492063492055,6.844444444444444,47,50,5,W1,97,0.485,56.0,40.0,81.0,W7,96.0,0.583
2024-09-15,LAD,ATL,WALKER BUEHLER,CHARLIE MORTON,,,,,,,,,,,,438.0,88.28,2367.5,6.55,20.0,0.0,68.97,15.55,82.28,7.08,5.0,79.1867261904762,69.81940476190476,7.078333333333333,87.79973544973546,70.3360229276896,7.338668430335097,42,53,2,L1,95,0.442,58.0,39.0,69.0,W2,97.0,0.598
