full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Danny Coulombe,65,85.61,2549.71,5.85,5,0,70.38,10.21,85.37,7.21,7
Kyle Hendricks,513,82.78,2081.31,5.5,27,0,71.41,21.08,79.71,7.34,6
Miles Mikolas,513,87.06,2226.53,6.24,24,0,70.86,19.88,83.74,7.02,6
Robbie Ray,572,90.06,2239.34,6.11,42,0,70.11,22.82,84.19,7.13,6
Chris Bassitt,531,86.16,2145.8,6.34,29,0,68.07,15.01,79.14,6.9,6
Adrian Houser,468,89.98,2052.31,6.89,24,0,70.75,12.63,81.85,7.22,5
Colin Rea,531,88.93,2107.85,6.64,22,0,69.02,15.73,85.41,7.1,6
Seth Lugo,425,85.95,2511.96,5.89,26,0,69.72,18.88,81.9,7.24,5
Lucas Giolito,499,88.76,2027.78,6.85,29,0,69.26,21.25,85.34,7.15,6
Antonio Senzatela,500,90.02,2298.71,5.96,15,0,68.64,17.68,86.04,6.93,6
Zack Littell,513,87.78,1841.84,6.18,28,0,71.26,14.47,86.05,7.3,6
Michael Soroka,550,88.86,2615.63,6.04,36,0,68.97,20.31,83.34,7.13,6
David Peterson,555,87.22,2092.73,7.17,31,0,71.29,7.92,85.09,7.39,6
Shohei Ohtani,46,92.63,2268.52,6.67,2,0,68.69,20.25,83.08,7.52,2
Casey Mize,511,90.05,2037.0,6.88,29,0,70.2,19.46,82.82,7.14,6
Bailey Falter,466,88.63,1907.74,7.2,12,0,69.28,18.69,84.53,6.96,6
Dean Kremer,550,86.87,1991.9,6.06,32,0,71.17,18.84,81.44,7.46,6
Logan Gilbert,174,87.98,1762.63,7.31,16,0,70.48,14.12,85.08,7.69,2
Andrew Abbott,576,87.69,2381.0,6.28,29,0,69.58,22.84,80.52,7.27,6
JP Sears,514,86.26,1983.15,6.39,21,0,70.33,23.02,84.16,7.18,6
Slade Cecconi,498,87.86,2359.06,6.6,29,0,69.89,20.12,85.0,7.34,6
Quinn Priester,503,90.42,2291.5,6.4,24,0,71.2,8.4,83.98,7.36,6
Jack Leiter,539,92.22,2332.3,6.85,23,0,70.9,20.86,86.69,7.2,6
Ryan Gusto,502,89.71,2341.16,6.44,35,0,70.32,21.1,83.18,7.06,6
Bryce Elder,350,88.46,2221.77,6.07,22,0,69.84,7.26,83.87,7.26,4
Brandon Pfaadt,457,90.2,2528.45,6.67,21,0,69.81,18.57,85.58,7.23,6
Will Warren,454,90.15,2609.61,6.83,36,0,71.56,20.15,83.39,7.25,6
