full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,567,87.2,1985.95,6.41,23,0,68.46,17.16,80.03,7.11,6
Sonny Gray,469,88.28,2463.72,6.63,35,0,68.2,12.93,82.34,7.28,5
Jakob Junis,377,87.97,2318.63,6.06,22,0,70.5,15.8,84.42,7.38,7
Austin Gomber,506,84.29,2201.04,6.66,24,0,71.32,21.38,84.5,7.37,6
Aaron Nola,590,87.1,2387.83,6.9,41,0,70.47,14.26,82.38,7.48,6
Bailey Ober,506,85.78,2140.4,7.33,40,0,69.71,20.49,82.8,7.48,6
Freddy Peralta,579,89.24,2256.17,6.73,31,0,70.06,23.12,82.31,7.21,6
Dylan Cease,588,90.46,2638.67,6.35,34,0,69.61,21.28,84.56,7.26,6
Tanner Houck,420,88.95,2275.47,5.88,27,0,70.23,5.99,84.5,7.43,5
Justin Steele,244,88.75,2459.49,6.25,17,0,69.21,15.94,81.72,6.93,3
Jake Woodford,156,88.18,2267.62,6.41,8,0,70.43,13.16,84.49,7.39,2
Framber Valdez,488,88.0,2318.9,5.88,34,0,70.18,-0.74,80.73,7.24,5
Dean Kremer,535,87.76,2107.28,6.16,35,0,69.99,17.04,80.49,7.31,6
Tarik Skubal,461,92.45,2060.36,6.44,36,0,68.73,18.25,82.0,6.86,5
Brady Basso,255,87.46,2255.34,6.41,13,0,69.73,20.53,81.49,7.13,3
Bowden Francis,487,86.39,2021.93,6.8,30,0,70.41,24.84,81.77,7.31,5
Cody Bradford,517,84.38,1978.31,7.15,33,0,70.19,21.44,82.33,7.14,6
Tanner Bibee,565,88.96,2434.23,6.56,36,0,69.32,24.97,82.57,7.06,6
Ryan Weathers,74,91.06,2269.57,5.8,5,0,71.98,22.35,85.48,7.39,1
Alec Marsh,413,89.42,2339.69,6.14,28,0,69.41,17.19,82.54,7.33,5
Spencer Schwellenbach,540,90.28,2189.16,6.79,33,0,70.63,16.99,81.6,7.35,6
Bryce Miller,558,90.94,2253.84,6.25,38,0,68.94,23.13,82.63,7.19,6
Ryan Pepiot,487,91.21,2430.93,6.62,32,0,69.12,26.96,81.91,6.99,6
Jack Kochanowicz,388,94.1,2157.07,6.43,13,0,70.36,8.14,85.6,6.98,5
DJ Herz,529,89.34,2306.95,6.65,35,0,69.68,20.58,80.18,7.24,6
Landon Knack,242,89.08,2543.19,5.73,17,0,69.17,27.69,82.38,6.87,3
Jared Shuster,275,89.13,2091.15,6.46,19,0,67.35,21.27,79.11,7.11,8
Hayden Birdsong,413,90.32,2157.13,6.55,22,0,69.23,17.75,85.27,7.17,5
