full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Max Scherzer,406,88.51,2303.71,6.35,26,0,72.17,25.08,82.71,7.44,5
Tyler Anderson,431,84.88,2119.66,6.1,21,0,71.52,25.69,81.19,7.35,5
Michael Wacha,445,86.04,1915.64,6.68,20,0,68.35,16.9,79.28,7.18,5
Luis Severino,468,91.93,2338.75,6.28,18,0,69.86,21.49,81.35,7.05,5
Chris Flexen,273,86.59,2403.5,6.16,6,0,70.9,22.79,81.82,7.38,6
Grant Holmes,485,88.62,2660.04,5.9,23,0,71.06,12.27,83.19,7.57,5
Drew Rasmussen,276,92.83,2528.24,6.62,15,0,70.38,14.95,83.05,6.91,5
Logan Webb,485,88.97,1964.83,6.82,26,0,70.13,6.36,83.42,7.05,5
Joe Ryan,452,90.82,2349.9,6.67,36,0,70.46,25.48,84.09,6.95,5
Dean Kremer,317,87.77,2082.67,6.0,22,0,70.32,23.23,80.67,7.23,4
Edward Cabrera,435,91.46,2349.35,6.48,29,0,70.21,5.66,84.03,7.44,5
Gavin Williams,476,90.14,2267.82,6.92,28,0,70.37,19.09,82.86,7.28,5
DL Hall,125,89.04,2313.9,7.01,6,0,69.45,20.24,83.1,7.31,6
Dustin May,355,91.39,2727.6,6.57,20,0,71.2,17.94,86.69,7.26,4
Ryne Nelson,433,92.57,2320.88,6.89,24,0,69.47,25.69,85.42,6.93,5
Tarik Skubal,475,92.12,2114.43,6.49,47,0,68.69,20.04,80.17,7.2,5
Matthew Liberatore,263,88.66,2427.48,6.42,9,0,70.6,16.65,82.45,7.51,3
Logan Allen,466,86.16,1974.61,6.28,24,0,70.61,17.12,83.41,7.12,5
Kodai Senga,140,86.72,2098.07,6.31,9,0,69.99,4.16,85.0,7.75,2
Mitchell Parker,338,88.14,2179.01,6.83,11,0,69.74,18.99,85.81,7.13,4
Shane Smith,214,91.79,2140.1,6.62,13,0,68.91,24.0,84.35,6.99,3
Jack Leiter,355,92.63,2264.34,6.85,25,0,70.4,30.56,84.88,7.17,4
Jonathan Cannon,410,89.35,2254.78,6.21,21,0,69.4,25.82,83.4,7.05,5
Ryan Bergert,151,90.07,2445.28,6.42,11,0,71.11,36.28,83.29,7.32,2
Hunter Dobbins,27,90.07,2515.15,6.49,2,0,60.28,9.67,76.42,7.38,1
Paul Skenes,408,93.48,2157.58,6.66,31,0,68.87,20.16,81.8,7.13,5
Chase Burns,398,94.59,2606.17,6.39,35,0,70.59,28.72,82.33,7.46,5
