mlbam_id,avg_launch_speed,avg_bat_speed,avg_swing_length,recent_home_runs,recent_strikeouts,plate_appearances,home_run_rate,strikeout_rate
444482,86.5,70.2,7.4375,0,0,14,0.0,0.0
453568,76.83333333333333,66.63333333333334,7.0,0,0,16,0.0,0.0
456781,100.7,51.4,6.5,0,0,3,0.0,0.0
457759,88.4,64.6,5.9,0,0,6,0.0,0.0
467793,85.0875,73.87142857142858,8.0,0,0,18,0.0,0.0
502054,92.3,72.2,6.9,0,1,3,0.0,0.3333333333333333
502110,87.17777777777778,72.96666666666667,8.125,1,1,21,0.047619047619047616,0.047619047619047616
502671,88.8,72.61111111111111,7.98888888888889,0,1,15,0.0,0.06666666666666667
514888,74.96666666666667,64.53999999999999,7.38,0,0,10,0.0,0.0
518692,79.12,65.7375,6.325,0,1,16,0.0,0.0625
518792,90.80000000000001,76.35,7.55,1,0,4,0.25,0.0
518934,88.78571428571429,66.05,6.825,0,1,16,0.0,0.0625
519317,96.42,83.5,9.049999999999999,0,1,14,0.0,0.07142857142857142
521692,84.64,72.88571428571429,7.857142857142857,0,0,9,0.0,0.0
542303,88.67999999999999,71.825,7.183333333333334,1,2,21,0.047619047619047616,0.09523809523809523
542963,84.25714285714285,67.23333333333333,6.455555555555556,0,1,11,0.0,0.09090909090909091
543510,78.42222222222222,65.35454545454546,6.172727272727273,1,0,20,0.05,0.0
543685,77.25,66.925,6.9,0,0,25,0.0,0.0
543760,57.9,66.87272727272727,7.954545454545454,0,4,17,0.0,0.23529411764705882
543807,86.12,65.91666666666667,7.083333333333333,2,1,12,0.16666666666666666,0.08333333333333333
543877,84.3,68.4,7.7,0,0,2,0.0,0.0
545341,,74.5,6.9,0,1,4,0.0,0.25
547180,81.15714285714286,73.08,7.63,0,3,17,0.0,0.17647058823529413
553993,84.13333333333334,75.42857142857143,7.799999999999999,0,2,12,0.0,0.16666666666666666
570482,68.96666666666667,64.375,7.2875,0,1,17,0.0,0.058823529411764705
571448,85.6,70.14999999999999,8.016666666666667,0,1,11,0.0,0.09090909090909091
571657,93.8,69.65,8.0,0,1,10,0.0,0.1
571745,78.7,72.2625,6.8625,0,0,27,0.0,0.0
571771,78.9,72.7,7.9,0,0,2,0.0,0.0
571970,98.35,72.8,7.3,1,0,20,0.05,0.0
572138,74.175,67.25714285714285,7.5,1,3,17,0.058823529411764705,0.17647058823529413
572191,76.27142857142857,74.72999999999999,7.470000000000001,0,2,14,0.0,0.14285714285714285
572761,102.1,70.45,7.5,1,0,2,0.5,0.0
573262,88.66,67.32000000000001,7.3,0,0,15,0.0,0.0
575929,91.65,76.675,7.5125,0,2,17,0.0,0.11764705882352941
592192,96.3,72.1,7.2,0,0,9,0.0,0.0
592200,85.12,64.60000000000001,7.216666666666666,0,0,17,0.0,0.0
592206,86.74000000000001,73.24444444444445,7.666666666666667,0,0,13,0.0,0.0
592273,75.7,67.6,7.2375,0,4,22,0.0,0.18181818181818182
592450,86.87142857142858,76.61428571428571,8.042857142857143,1,0,18,0.05555555555555555,0.0
592518,90.61666666666667,74.74285714285715,8.27142857142857,1,0,16,0.0625,0.0
592626,100.45,75.16666666666667,7.866666666666667,0,1,14,0.0,0.07142857142857142
592663,71.52857142857142,71.9125,8.0,0,1,14,0.0,0.07142857142857142
592669,75.56666666666666,74.54285714285713,7.1571428571428575,0,0,11,0.0,0.0
593160,82.05000000000001,62.42,7.159999999999999,0,1,21,0.0,0.047619047619047616
593428,93.5,76.23333333333333,6.866666666666667,0,0,8,0.0,0.0
593871,89.28333333333335,65.51666666666667,6.933333333333334,0,1,21,0.0,0.047619047619047616
595281,76.55000000000001,61.199999999999996,6.866666666666667,0,1,5,0.0,0.2
595777,91.725,65.45,7.133333333333333,1,3,21,0.047619047619047616,0.14285714285714285
595879,,69.64444444444445,9.044444444444444,0,4,22,0.0,0.18181818181818182
596019,94.725,72.11428571428571,8.22857142857143,0,2,16,0.0,0.125
596103,74.10000000000001,69.96666666666667,7.133333333333333,0,0,5,0.0,0.0
596142,98.0,70.4,7.2,0,0,1,0.0,0.0
596146,84.63333333333333,69.85,7.7375,0,1,18,0.0,0.05555555555555555
602104,73.125,65.375,7.3875,0,1,14,0.0,0.07142857142857142
605137,77.66666666666667,69.71428571428571,7.571428571428571,0,0,14,0.0,0.0
605141,78.1888888888889,63.77272727272727,6.827272727272727,0,1,23,0.0,0.043478260869565216
