game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-06-16,STL,CHC,MILES MIKOLAS,JAMESON TAILLON,543.0,86.89,2480.87,6.68,25.0,0.0,70.32,20.78,82.36,7.37,6.0,494.0,88.87,2231.75,6.34,29.0,0.0,71.07,19.63,81.52,7.18,6.0,79.55046296296295,69.74777116402116,7.003029100529101,82.19824074074074,71.87316498316498,7.592727272727273,57,39,119,W2,96,0.594,51.0,46.0,17.0,W1,97.0,0.526
2024-06-16,MIA,WSH,JESUS LUZARDO,MITCHELL PARKER,529.0,87.48,1956.16,6.78,25.0,0.0,71.41,19.02,83.94,7.43,6.0,,,,,,,,,,,,85.51466666666667,68.83950183150183,7.086637362637363,84.02999999999999,72.18111111111111,6.724444444444444,38,58,-102,L4,96,0.396,44.0,51.0,-55.0,W2,95.0,0.463
2024-06-16,PHI,BAL,ZACK WHEELER,CORBIN BURNES,579.0,90.9,2707.44,6.52,40.0,0.0,68.86,9.59,82.21,7.4,6.0,589.0,91.91,2401.3,7.18,33.0,0.0,70.02,19.61,81.99,7.0,6.0,86.04027777777777,71.8392803030303,7.09917297979798,84.26706349206349,69.29442089656376,7.505856445142159,43,52,-90,L2,95,0.453,55.0,41.0,63.0,W1,96.0,0.573
2024-06-16,TB,ATL,ZACH EFLIN,HURSTON WALDREP,133.0,89.88,1665.47,6.51,3.0,0.0,69.73,8.03,78.71,7.56,2.0,298.0,87.14,2220.57,6.56,16.0,0.0,70.96,16.56,83.42,7.31,4.0,84.55210678210678,70.36986772486773,7.095,84.12777777777778,72.52083333333333,7.668055555555555,42,53,2,L1,95,0.442,50.0,47.0,61.0,L4,97.0,0.515
2024-06-16,CLE,TOR,BEN LIVELY,JOSE BERRIOS,,,,,,,,,,,,419.0,86.54,1980.56,6.88,21.0,0.0,69.16,20.09,82.99,7.06,5.0,84.02149470899471,70.96532407407408,7.403198653198653,84.50992063492063,66.25702947845805,7.004421768707482,55,41,17,L2,96,0.573,46.0,49.0,-45.0,W2,95.0,0.484
2024-06-16,SD,NYM,DYLAN CEASE,TYLOR MEGILL,450.0,90.73,2065.47,7.49,33.0,0.0,68.99,18.35,82.81,7.09,5.0,593.0,90.79,2667.49,6.23,38.0,0.0,69.21,23.78,83.69,7.39,6.0,87.80253968253969,69.89905303030302,7.461426767676767,84.3902380952381,67.97800711193568,7.070454545454545,55,42,45,L1,97,0.567,52.0,44.0,7.0,L1,96.0,0.542
2024-06-16,OAK,MIN,JP SEARS,BAILEY OBER,542.0,87.13,2140.93,7.2,28.0,0.0,70.15,24.45,80.98,7.37,6.0,506.0,85.07,2125.13,6.33,20.0,0.0,71.61,19.47,83.35,7.33,6.0,83.69053571428572,71.47723214285715,7.31640873015873,,,,47,49,-8,L1,96,0.49,,,,,,
2024-06-16,CIN,MIL,FRANKIE MONTAS,COLIN REA,490.0,88.42,2108.74,6.59,24.0,0.0,70.8,14.39,82.44,7.34,6.0,539.0,90.97,2179.92,5.95,25.0,0.0,69.49,19.19,81.99,7.24,6.0,80.26521464646466,68.48722222222223,6.891111111111111,81.80583333333334,70.98239229024944,7.272698412698412,56,40,81,W7,96,0.583,50.0,47.0,31.0,W2,97.0,0.515
2024-06-16,DET,HOU,KENTA MAEDA,RONEL BLANCO,487.0,88.49,2028.35,6.93,30.0,0.0,69.87,17.72,82.82,7.42,5.0,332.0,85.61,2220.3,6.17,13.0,0.0,70.42,24.72,83.32,7.6,5.0,91.57976190476192,69.78877551020409,7.851133786848073,86.325,66.47149206349206,7.174873015873016,56,40,56,L1,96,0.583,59.0,38.0,87.0,L4,97.0,0.608
2024-06-16,PIT,COL,JOSH FLEMING,DAKOTA HUDSON,519.0,85.68,2257.21,6.17,18.0,0.0,70.77,7.97,83.99,7.48,6.0,52.0,86.43,1945.29,6.42,2.0,0.0,69.53,26.1,84.57,6.88,1.0,87.465,72.72869047619048,7.253214285714286,80.07416005291005,68.52976190476191,7.459444444444444,22,74,-253,L2,96,0.229,39.0,58.0,-53.0,W1,97.0,0.402
