full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Chris Sale,510,87.51,2228.34,6.37,45,0,67.98,18.43,79.58,7.29,5
Zack Wheeler,607,91.53,2445.71,7.13,33,0,70.02,18.05,80.77,6.99,6
Miles Mikolas,506,88.4,2245.07,6.34,22,0,70.55,19.14,81.85,7.06,6
Yusei Kikuchi,507,91.41,2286.52,6.98,33,0,70.77,22.1,84.59,7.1,6
Jon Gray,379,91.85,2137.04,6.53,15,0,70.47,22.69,85.69,7.18,6
Colin Rea,510,89.02,2112.18,6.64,24,0,70.48,14.14,83.02,7.16,6
Erick Fedde,565,89.58,2078.61,6.7,28,0,70.1,16.72,83.01,7.19,6
Michael Wacha,270,87.04,1936.27,6.81,19,0,67.87,18.2,80.49,7.25,3
Dakota Hudson,484,85.75,2300.11,6.26,17,0,70.43,10.85,85.59,7.35,6
Jordan Hicks,522,88.63,1864.66,6.54,30,0,69.4,7.9,82.72,7.49,6
Dean Kremer,83,87.95,1965.01,6.29,8,0,70.55,22.04,81.62,7.48,1
Gavin Williams,74,93.16,2272.0,7.28,2,0,70.15,22.84,90.5,7.21,1
Logan Gilbert,558,90.49,1790.86,7.59,37,0,69.54,15.86,84.82,7.25,6
Trevor Rogers,458,88.7,2217.41,6.83,23,0,71.61,17.1,83.17,7.28,5
Davis Daniel,187,86.45,2137.93,6.7,11,0,69.06,17.16,80.39,7.05,2
Ronel Blanco,583,88.25,2002.96,6.91,31,0,70.02,17.14,81.32,7.5,6
Andrew Abbott,579,88.55,2387.34,6.59,28,0,70.36,28.22,81.89,7.25,6
Keider Montero,174,88.11,2388.53,6.51,10,0,69.02,17.46,84.58,7.26,2
Brayan Bello,418,91.09,2099.03,6.32,22,0,68.26,4.13,82.45,7.15,5
Mitchell Parker,511,87.92,2050.23,6.8,25,0,71.48,22.46,83.51,7.37,6
Christian Scott,99,90.27,2106.95,7.12,2,0,68.89,27.7,82.27,7.03,1
Jared Jones,441,93.15,2505.49,6.83,28,0,70.68,20.71,85.13,7.26,5
Joey Estes,497,87.68,2382.44,5.95,23,0,70.06,27.93,82.53,7.13,6
Shota Imanaga,519,86.92,2004.63,6.3,33,0,70.44,24.2,82.24,7.46,6
Ryan Pepiot,521,91.31,2448.37,6.72,32,0,69.52,27.11,83.66,7.1,6
Cristian Mena,70,91.68,2506.04,6.78,2,0,68.29,20.32,84.87,7.55,1
Gavin Stone,452,91.49,2022.67,6.63,26,0,70.39,16.04,84.08,7.37,5
David Festa,159,90.93,2310.29,6.94,8,0,69.28,18.7,84.72,7.06,2
Adam Mazur,459,89.82,2182.68,5.99,15,0,70.38,22.58,86.06,7.35,6
