game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-07-21,MIL,MIN,AARON CIVALE,JOE RYAN,481,90.11,2286.97,6.68,35,0,69.18,20.16,80.93,7.01,5,452.0,85.87,2655.76,5.69,23.0,0.0,71.06,21.85,81.05,7.38,5.0,81.8015625,72.28251984126985,7.200932539682539,82.22002525252525,68.38944444444445,6.974285714285714,47.0,49.0,-8.0,L1,96.0,0.49,56,40,81,W7,96,0.583
2024-07-21,CIN,WSH,ANDREW ABBOTT,JAKE IRVIN,573,88.44,2434.83,7.16,34,0,69.49,18.57,82.69,7.03,6,577.0,88.48,2395.12,6.61,27.0,0.0,70.08,26.6,81.97,7.19,6.0,86.21583333333334,69.09134920634921,7.1680158730158725,81.44236111111111,69.2715873015873,7.208042328042328,38.0,58.0,-102.0,L4,96.0,0.396,50,47,31,W2,97,0.515
2024-07-21,PHI,PIT,TYLER PHILLIPS,MARCO GONZALES,144,83.77,2130.76,6.42,8,0,71.68,22.44,82.49,7.58,2,217.0,87.39,2293.64,6.48,15.0,0.0,72.73,8.0,84.75,7.48,3.0,83.78,73.1590873015873,7.096924603174603,81.70855672105672,72.2221253052503,7.860142704517703,39.0,58.0,-53.0,W1,97.0,0.402,55,41,63,W1,96,0.573
2024-07-21,TB,NYY,SHANE BAZ,MARCUS STROMAN,451,86.16,2341.16,5.66,21,0,70.02,14.57,80.17,7.29,5,236.0,91.19,2364.11,6.55,12.0,0.0,70.43,24.7,86.69,7.1,3.0,85.94444444444444,69.47919973544974,7.437070105820105,85.8875,67.01111111111112,6.741666666666666,53.0,43.0,111.0,L2,96.0,0.552,50,47,61,L4,97,0.515
2024-07-21,STL,ATL,MILES MIKOLAS,SPENCER SCHWELLENBACH,444,89.31,2123.27,6.84,30,0,69.66,12.16,82.73,7.44,5,522.0,88.15,2249.91,6.38,16.0,0.0,70.97,18.75,83.73,7.19,6.0,86.17291666666667,71.56959595959596,7.190631313131313,82.76456916099774,70.48987631416203,7.589811379097093,42.0,53.0,2.0,L1,95.0,0.442,51,46,17,W1,97,0.526
2024-07-21,DET,TOR,KEIDER MONTERO,KEVIN GAUSMAN,502,91.66,2178.34,6.63,29,0,71.16,25.33,83.17,7.22,5,411.0,88.03,2410.58,6.43,20.0,0.0,69.26,17.96,85.3,7.17,5.0,89.22708333333333,70.50892857142857,7.306845238095239,86.32722222222223,71.30472222222222,7.298148148148148,55.0,41.0,17.0,L2,96.0,0.573,59,38,87,L4,97,0.608
2024-07-21,NYM,MIA,CHRISTIAN SCOTT,TREVOR ROGERS,570,88.8,2218.87,6.78,29,0,71.78,16.05,82.62,7.33,6,333.0,89.89,2195.38,7.05,14.0,0.0,70.69,25.44,83.81,7.07,4.0,82.94222222222224,68.62037037037037,6.246296296296296,81.44428571428571,71.4016341991342,7.256396103896104,44.0,51.0,-55.0,W2,95.0,0.463,55,42,45,L1,97,0.567
2024-07-21,SD,CLE,MICHAEL KING,BEN LIVELY,504,86.17,1945.75,6.78,28,0,68.68,18.65,84.52,6.94,6,,,,,,,,,,,,79.11666666666666,69.74027777777778,6.925,83.1137037037037,68.84727272727274,6.862441077441077,46.0,49.0,-45.0,W2,95.0,0.484,52,44,7,L1,96,0.542
2024-07-21,CWS,KC,DREW THORPE,SETH LUGO,477,87.16,2572.8,6.0,34,0,70.61,14.07,81.3,7.31,5,445.0,85.09,2245.62,6.35,20.0,0.0,70.11,22.43,78.28,7.51,5.0,77.12984126984126,69.90888111888113,7.474985014985015,79.47333333333333,68.39571428571428,7.137460317460317,47.0,50.0,-28.0,W1,97.0,0.485,32,65,-98,L2,97,0.33
2024-07-21,ARI,CHC,BRANDON PFAADT,SHOTA IMANAGA,443,87.17,2070.29,6.31,30,0,71.25,26.95,81.36,7.52,5,404.0,90.36,2566.62,6.69,27.0,0.0,70.76,19.19,85.74,7.38,5.0,84.33080357142858,67.20744047619047,6.84796626984127,,,,57.0,39.0,119.0,W2,96.0,0.594,47,50,5,W1,97,0.485
