full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,519,90.5,2438.41,6.46,29,0,71.04,19.17,84.14,7.02,6
Tyler Anderson,589,83.85,2071.81,6.12,27,0,70.24,19.96,80.83,7.45,6
Gerrit Cole,314,91.57,2428.05,6.27,19,0,69.73,25.71,83.45,7.01,4
Kyle Hendricks,361,82.55,2268.48,5.62,17,0,69.31,15.19,79.45,7.25,6
Andrew Heaney,528,86.93,2411.4,6.38,39,0,69.75,22.46,82.34,7.38,6
James Paxton,441,87.81,2026.73,6.42,23,0,69.65,22.31,84.77,7.1,5
Austin Gomber,521,85.39,2252.49,6.81,19,0,71.13,18.69,83.49,7.57,6
Seth Lugo,575,87.16,2618.02,5.98,39,0,69.69,10.21,80.15,7.23,6
Yonny Chirinos,337,88.73,2111.19,6.15,20,0,69.08,23.22,80.56,7.04,4
Freddy Peralta,602,89.49,2256.45,6.63,35,0,68.92,24.14,81.58,7.11,6
Alex Faedo,75,88.33,2411.17,6.1,5,0,68.29,3.18,78.82,7.59,3
David Peterson,460,89.22,2121.51,7.08,22,0,69.92,9.09,84.15,6.99,5
Joe Ryan,576,90.85,2282.62,6.75,41,0,70.45,24.19,82.01,7.06,6
Matt Waldron,583,81.82,1317.57,6.58,29,0,69.83,15.49,79.95,7.3,6
Bailey Falter,443,87.83,1998.29,7.3,23,0,69.76,19.33,83.15,7.13,6
Hunter Greene,614,92.58,2224.93,6.44,40,0,68.75,28.34,81.14,7.24,6
MacKenzie Gore,593,92.08,2294.9,7.0,37,0,69.37,20.56,80.96,7.08,6
Josh Winckowski,224,91.76,2051.08,6.53,13,0,67.34,9.04,80.07,6.73,4
Logan Allen,479,86.62,1939.82,6.31,25,0,70.16,17.22,82.98,7.14,6
Taj Bradley,572,92.63,2057.96,6.57,45,0,69.4,19.6,83.28,6.99,6
Emerson Hancock,185,90.25,2203.44,6.35,5,0,69.74,13.59,81.45,7.22,2
Garrett Crochet,550,94.97,2507.41,6.97,53,0,69.22,18.59,82.87,6.88,6
Spencer Schwellenbach,430,88.7,2178.98,6.9,29,0,69.27,6.34,80.23,7.37,5
Hunter Brown,581,93.13,2193.72,6.62,40,0,69.02,13.84,79.86,6.83,6
Kyle Harrison,149,88.23,2040.3,6.8,5,0,69.73,14.0,82.86,7.08,2
Brandon Pfaadt,498,90.66,2540.99,6.72,29,0,69.94,17.46,85.05,7.2,6
Cade Povich,507,86.78,2318.53,6.36,18,0,69.39,23.23,81.99,7.25,6
