game_date,home_team,away_team,winner
2024-05-23,Yankees,Mariners,Yankees
2024-05-23,Pirates,Giants,Giants
2024-05-23,Phillies,Rangers,Phillies
2024-05-23,Reds,Padres,Padres
2024-05-23,Cubs,Braves,Braves
2024-05-23,Tigers,Blue Jays,Blue Jays
2024-05-23,White Sox,Orioles,Orioles
