full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Patrick Corbin,543,86.4,2114.18,6.71,19,0,69.76,14.21,85.5,7.32,6
Miles Mikolas,528,88.17,2229.45,6.34,25,0,71.38,19.03,84.42,7.34,6
Marcus Stroman,554,86.85,2414.27,5.7,23,0,71.29,10.97,83.07,7.43,6
Aaron Nola,594,86.25,2287.75,7.01,35,0,69.33,12.69,81.09,7.45,6
Erick Fedde,563,89.32,2008.46,6.66,27,0,68.45,16.11,81.62,6.97,6
Michael Wacha,535,87.4,1921.18,6.7,27,0,69.11,17.25,82.0,7.38,6
Walker Buehler,415,90.2,2336.13,6.49,24,0,68.62,14.78,81.67,6.93,5
Luis Severino,486,92.17,2212.48,6.33,23,0,68.71,19.45,81.93,7.09,5
Kenta Maeda,297,85.14,2121.47,6.12,12,0,69.93,26.05,83.67,7.53,4
Dakota Hudson,525,85.98,2212.94,6.15,15,0,70.22,5.5,84.71,7.44,6
Aaron Civale,494,86.78,2688.97,5.61,26,0,69.53,17.39,84.43,7.28,6
Dylan Cease,608,90.93,2685.15,6.25,47,0,69.54,20.93,81.93,7.41,6
Tanner Houck,588,87.4,2228.25,5.92,34,0,69.78,4.14,82.56,7.31,6
Jordan Montgomery,511,85.75,2141.23,6.74,21,0,69.64,13.67,83.06,7.4,6
Bailey Falter,422,88.57,1991.58,7.37,15,0,71.09,21.81,87.15,6.99,5
Jordan Hicks,533,88.81,1698.36,6.5,25,0,70.29,13.97,84.72,7.46,6
Javier Assad,550,88.11,2060.07,6.57,34,0,70.79,15.99,82.2,7.34,6
Graham Ashcraft,557,92.79,2530.74,5.53,20,0,69.56,14.67,84.89,7.15,6
Tobias Myers,304,88.27,2164.96,6.65,17,0,68.71,23.9,83.78,7.23,5
Ronel Blanco,454,87.7,1978.82,6.8,27,0,70.78,19.12,83.52,7.35,5
Tanner Bibee,542,89.88,2440.73,6.56,34,0,69.83,23.42,80.62,7.07,6
JP Sears,513,84.59,2136.62,6.36,21,0,71.03,17.84,82.69,7.32,6
Bryan Woo,354,92.66,2205.04,6.66,18,0,69.97,23.94,82.34,6.93,5
