full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Hendricks,521,82.18,2110.41,5.49,23,0,71.5,19.88,81.11,7.25,6
Robbie Ray,584,89.94,2228.12,6.11,46,0,69.59,20.36,82.67,7.1,6
Kyle Freeland,532,87.4,2380.97,6.57,27,0,70.83,15.08,84.69,7.56,6
Cal Quantrill,493,89.04,2055.56,6.36,24,0,70.14,17.77,83.65,7.16,6
Zach Eflin,449,86.25,2123.52,6.47,23,0,69.91,12.82,81.45,7.4,5
Walker Buehler,407,89.97,2316.53,6.51,22,0,70.38,16.83,82.78,7.18,5
Eric Lauer,325,87.41,2168.38,6.06,19,0,71.28,25.88,83.63,7.17,6
Zack Littell,543,88.14,1873.08,6.18,28,0,70.55,13.94,84.61,7.24,6
David Peterson,591,87.13,2122.96,7.14,35,0,71.01,8.93,84.43,7.45,6
Clarke Schmidt,558,89.47,2905.3,6.06,38,0,70.62,22.39,82.06,7.1,6
Kris Bubic,471,88.26,2348.8,6.75,35,0,70.23,17.72,81.07,7.19,5
Casey Mize,339,90.17,2044.42,6.84,20,0,69.16,21.53,84.0,7.05,4
Bailey Falter,456,88.68,1926.84,7.24,14,0,69.55,18.99,83.55,6.96,6
Jake Irvin,564,86.67,2355.97,6.98,21,0,71.15,15.82,84.71,7.17,6
Nick Lodolo,534,89.19,2268.78,6.26,31,0,69.2,16.58,83.56,7.28,6
Matthew Liberatore,512,88.55,2362.49,6.4,24,0,70.23,16.17,86.35,7.42,6
Logan Allen,438,84.72,1984.76,6.31,21,0,70.49,15.25,81.23,7.26,6
Ben Casparius,239,89.39,2794.92,5.82,16,0,69.01,19.53,82.18,7.17,9
JP Sears,532,85.87,1990.16,6.38,22,0,70.38,23.74,85.28,7.16,6
Ben Brown,509,92.65,2197.82,6.61,39,0,69.76,22.03,85.28,7.26,6
Sean Burke,445,87.92,2483.16,7.04,25,0,69.07,23.92,83.23,7.15,5
Spencer Schwellenbach,577,92.3,2177.66,6.96,41,0,69.98,13.27,83.38,7.27,6
Jack Leiter,533,92.37,2371.2,6.81,26,0,70.6,19.72,85.28,7.3,6
Ryan Gusto,434,89.71,2349.68,6.44,23,0,70.01,20.24,84.73,7.09,6
Bryan Woo,530,92.94,2218.81,6.55,28,0,70.1,16.76,82.73,6.98,6
Chad Patrick,542,90.67,2323.2,6.17,35,0,69.18,26.56,81.95,7.1,6
David Festa,166,90.89,2243.11,6.87,10,0,71.25,14.84,86.61,7.42,2
