mlbam_id,avg_launch_speed,avg_bat_speed,avg_swing_length,recent_home_runs,recent_strikeouts,plate_appearances,home_run_rate,strikeout_rate
456781,87.5875,69.98333333333333,7.25,0,1,18,0.0,0.05555555555555555
493329,89.06666666666666,73.39999999999999,7.8,0,0,19,0.0,0.0
502054,107.2,,,0,0,2,0.0,0.0
502110,81.65,74.27142857142857,8.185714285714285,0,1,13,0.0,0.07692307692307693
514888,87.05,67.67999999999999,7.74,0,1,13,0.0,0.07692307692307693
516782,88.0,72.60000000000001,7.014285714285714,0,0,16,0.0,0.0
518595,60.9,64.6,7.7,0,0,1,0.0,0.0
518792,69.3,76.26,8.58,0,1,8,0.0,0.125
521692,81.88571428571429,69.67999999999999,8.16,0,2,14,0.0,0.14285714285714285
542303,82.8,73.56666666666666,7.433333333333334,0,1,14,0.0,0.07142857142857142
543309,81.28,70.89999999999999,7.416666666666667,1,0,18,0.05555555555555555,0.0
570482,84.35,68.4,6.800000000000001,0,1,11,0.0,0.09090909090909091
572138,76.25,72.3,7.8,0,0,5,0.0,0.0
578428,88.825,62.51428571428572,6.142857142857143,0,2,15,0.0,0.13333333333333333
592518,94.43333333333334,74.0,8.333333333333334,0,2,16,0.0,0.125
592669,73.7,74.76666666666667,8.177777777777777,0,1,24,0.0,0.041666666666666664
593428,96.775,70.68333333333334,7.333333333333333,0,0,18,0.0,0.0
595777,74.4625,71.62222222222222,7.211111111111112,0,0,15,0.0,0.0
596019,87.03333333333335,70.47142857142858,7.028571428571429,0,0,16,0.0,0.0
596103,108.6,73.65,7.85,0,1,7,0.0,0.14285714285714285
596142,94.46666666666665,70.66666666666667,6.933333333333334,0,1,13,0.0,0.07692307692307693
602104,86.85,67.84,7.06,0,1,11,0.0,0.09090909090909091
605170,81.25,70.675,6.825,0,1,12,0.0,0.08333333333333333
606115,82.43333333333334,70.0875,7.9375,0,1,11,0.0,0.09090909090909091
607043,89.68333333333334,77.775,7.4375,0,0,16,0.0,0.0
608324,88.14999999999999,73.41428571428571,7.371428571428572,0,0,17,0.0,0.0
608385,90.35,66.06666666666666,6.566666666666666,0,0,6,0.0,0.0
621438,81.5,70.67999999999999,7.4,0,1,12,0.0,0.08333333333333333
621566,83.61428571428573,72.07777777777778,7.344444444444444,0,0,19,0.0,0.0
623993,85.58,60.833333333333336,6.388888888888889,0,1,16,0.0,0.0625
624413,85.35,74.16666666666667,7.55,0,1,11,0.0,0.09090909090909091
624585,97.3,77.83333333333333,7.716666666666668,1,0,16,0.0625,0.0
628451,95.66666666666667,71.25,7.55,0,0,5,0.0,0.0
630105,65.2,57.67777777777778,6.611111111111111,0,3,13,0.0,0.23076923076923078
642715,77.2125,72.37,8.129999999999999,0,1,15,0.0,0.06666666666666667
643289,78.45,66.93333333333334,7.3,0,0,7,0.0,0.0
