full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Zack Wheeler,586,91.62,2369.8,7.17,38,0,69.7,20.54,80.8,6.99,6
Andrew Heaney,500,87.29,2407.16,6.44,30,0,69.9,20.42,85.15,7.24,6
Kevin Gausman,500,89.73,2036.95,6.65,37,0,70.11,12.89,83.07,7.39,6
Frankie Montas,357,91.23,2230.27,5.94,14,0,70.77,25.45,82.01,7.27,4
Mike Clevinger,303,87.41,2168.18,6.73,15,0,70.97,23.63,82.72,7.43,4
Jack Flaherty,514,88.16,2320.25,6.69,50,0,70.06,10.42,81.66,7.47,6
Luis Gil,574,93.22,2271.16,6.71,41,0,70.29,23.62,82.54,7.2,6
Matt Waldron,523,83.54,1446.77,6.53,34,0,70.47,16.78,81.91,7.19,6
Ryan Feltner,530,90.71,2272.7,6.35,21,0,69.52,13.63,82.17,7.03,6
Erik Miller,242,89.72,2152.88,6.5,16,0,68.01,7.73,80.75,7.28,14
Ben Brown,331,92.31,2239.03,6.69,27,0,69.77,17.68,84.06,7.36,7
Grayson Rodriguez,359,89.92,2242.66,7.22,23,0,69.05,18.66,81.15,7.2,4
Joey Estes,243,88.27,2395.7,5.99,15,0,70.61,32.26,83.44,7.34,3
Paul Skenes,277,93.89,2157.93,6.32,21,0,68.78,13.28,82.81,7.1,3
AJ Smith-Shawver,87,89.51,1945.91,6.7,4,0,68.45,29.35,81.73,7.26,1
