mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,81.71,65.86,7.34,28,0,2,9.0,78.0,371.0,0.25,0.38
502671,paul goldschmidt,NYY,83.1,72.5,7.63,21,0,2,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,79.38,65.65,7.3,20,0,2,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,80.25,66.54,6.96,21,0,3,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,81.64,67.04,7.7,15,0,1,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,75.09,69.27,7.19,17,0,1,13.0,90.0,396.0,0.24,0.39
543807,george springer,TOR,84.62,72.13,7.22,13,0,1,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,83.0,72.03,7.73,16,0,2,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,68.38,65.62,8.33,13,0,0,10.0,36.0,379.0,0.24,0.38
572233,christian walker,HOU,86.78,73.6,7.3,13,2,0,13.0,114.0,412.0,0.23,0.38
573262,mike yastrzemski,SF,74.6,68.63,8.2,10,0,1,8.0,82.0,358.0,0.24,0.36
575929,willson contreras,STL,83.3,76.29,8.29,12,0,1,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,91.68,72.9,7.63,15,1,1,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,83.45,75.1,8.24,11,0,2,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,77.66,73.23,8.12,19,0,0,19.0,76.0,443.0,0.29,0.49
592885,christian yelich,MIL,82.0,73.28,7.61,28,0,1,19.0,112.0,412.0,0.26,0.44
596019,francisco lindor,NYM,89.67,70.83,7.54,19,0,1,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,82.7,62.94,6.92,15,0,1,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,85.88,66.08,7.96,31,0,2,13.0,59.0,348.0,0.22,0.39
606192,teoscar hernández,LAD,82.07,68.57,7.29,15,0,1,15.0,80.0,335.0,0.25,0.46
607043,brandon nimmo,NYM,90.82,69.4,7.26,15,0,1,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,75.97,72.24,7.5,12,0,1,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,86.63,70.11,7.04,16,0,2,16.0,115.0,426.0,0.25,0.42
621043,carlos correa,MIN,77.42,72.68,7.22,16,0,0,7.0,66.0,349.0,0.27,0.39
621493,taylor ward,LAA,87.07,70.26,7.39,12,0,2,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,86.07,70.96,7.76,19,0,1,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,89.13,70.85,7.25,11,0,1,22.0,105.0,450.0,0.27,0.51
641355,cody bellinger,NYY,79.53,67.27,7.57,23,0,0,19.0,55.0,401.0,0.28,0.51
641857,ryan mcmahon,COL,87.07,70.58,7.12,17,0,1,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,79.18,73.22,8.16,14,0,1,15.0,113.0,438.0,0.23,0.4
645277,ozzie albies,ATL,77.3,66.33,7.32,20,0,1,9.0,68.0,432.0,0.22,0.33
646240,rafael devers,SF,86.45,70.35,7.16,22,0,1,19.0,120.0,474.0,0.26,0.48
647304,josh naylor,AZ,77.88,68.91,7.31,16,0,1,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,81.2,62.64,5.74,9,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,86.48,67.35,6.96,23,0,0,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,83.58,70.52,6.76,14,0,1,10.0,81.0,323.0,0.25,0.42
656716,zach mckinstry,DET,86.7,65.97,7.22,8,0,1,8.0,73.0,356.0,0.27,0.44
656775,cedric mullins,BAL,84.24,69.35,7.81,16,0,2,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,85.5,68.71,6.42,17,0,2,12.0,57.0,342.0,0.28,0.45
657757,gavin sheets,SD,86.5,68.91,6.94,14,0,1,14.0,75.0,383.0,0.25,0.42
660271,shohei ohtani,LAD,74.3,76.17,8.4,20,0,3,37.0,121.0,470.0,0.27,0.62
660821,jesús sánchez,MIA,95.94,77.94,7.62,8,1,1,9.0,67.0,321.0,0.26,0.42
661388,william contreras,MIL,81.52,66.11,6.85,24,0,0,6.0,80.0,422.0,0.24,0.34
663538,nico hoerner,CHC,78.46,64.84,7.28,20,0,1,3.0,30.0,407.0,0.29,0.37
663586,austin riley,ATL,79.95,76.13,7.2,11,0,0,14.0,114.0,412.0,0.27,0.44
663616,trevor larnach,MIN,60.52,73.52,7.84,19,0,1,13.0,86.0,384.0,0.24,0.4
663647,ke'bryan hayes,PIT,84.88,62.26,6.33,15,0,2,2.0,79.0,377.0,0.24,0.3
663697,jonathan india,KC,80.92,71.32,6.94,22,1,0,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,75.43,74.39,7.61,20,0,3,39.0,113.0,448.0,0.26,0.61
663757,trent grisham,NYY,88.4,72.95,7.55,15,0,0,17.0,72.0,336.0,0.25,0.46
663993,nathaniel lowe,WSH,79.01,73.51,7.12,20,0,1,15.0,118.0,428.0,0.22,0.39
664023,ian happ,CHC,87.43,66.21,6.54,20,2,0,13.0,95.0,429.0,0.22,0.37
664034,ty france,MIN,81.31,65.02,7.64,23,0,0,6.0,60.0,374.0,0.25,0.36
664040,brandon lowe,TB,82.94,73.66,7.12,29,1,1,19.0,89.0,350.0,0.27,0.48
664761,alec bohm,PHI,76.04,69.55,7.56,20,0,2,8.0,62.0,383.0,0.28,0.39
665161,jeremy peña,HOU,80.93,73.29,7.89,18,1,0,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,101.37,77.53,7.13,14,1,0,24.0,85.0,453.0,0.26,0.5
666158,gavin lux,CIN,72.98,70.8,6.91,16,0,1,4.0,79.0,332.0,0.27,0.38
666176,jo adell,LAA,82.02,74.0,7.92,23,0,3,21.0,89.0,359.0,0.24,0.47
666969,adolis garcía,TEX,92.9,64.8,7.97,18,0,2,14.0,104.0,399.0,0.23,0.4
667670,brent rooker,ATH,85.1,72.39,6.94,12,0,0,21.0,104.0,460.0,0.27,0.5
668227,randy arozarena,SEA,85.85,70.23,7.44,27,0,0,19.0,122.0,444.0,0.25,0.47
668715,spencer steer,CIN,82.92,71.82,7.41,16,1,1,11.0,87.0,377.0,0.25,0.39
668804,bryan reynolds,PIT,81.46,67.57,6.18,20,1,1,10.0,114.0,420.0,0.23,0.38
668930,brice turang,MIL,78.12,64.05,6.12,29,0,0,6.0,90.0,420.0,0.28,0.37
669364,xavier edwards,MIA,87.15,68.0,6.7,12,0,1,1.0,57.0,388.0,0.29,0.36
669701,josh smith,TEX,75.96,68.86,7.21,16,0,0,8.0,59.0,361.0,0.27,0.41
669911,michael toglia,COL,92.76,73.22,7.8,14,0,1,10.0,124.0,324.0,0.19,0.35
670623,isaac paredes,HOU,84.4,67.56,7.86,32,0,0,19.0,67.0,409.0,0.26,0.47
671218,heliot ramos,SF,98.8,75.7,7.18,6,1,0,14.0,105.0,445.0,0.27,0.43
671732,lawrence butler,ATH,103.53,76.6,6.93,14,1,0,14.0,125.0,437.0,0.24,0.42
672386,alejandro kirk,TOR,77.18,71.3,7.63,9,0,0,7.0,34.0,345.0,0.3,0.41
672580,maikel garcía,KC,75.0,67.89,6.64,12,0,1,8.0,54.0,414.0,0.29,0.44
672695,geraldo perdomo,AZ,82.76,58.28,6.4,19,0,0,10.0,51.0,457.0,0.28,0.43
672820,lenyn sosa,CWS,79.4,73.8,7.51,14,1,0,9.0,75.0,324.0,0.27,0.41
673237,yainer diaz,HOU,77.56,73.54,7.49,14,0,0,13.0,64.0,369.0,0.25,0.4
673548,seiya suzuki,CHC,78.75,73.13,7.23,22,0,0,26.0,114.0,434.0,0.25,0.53
676391,ernie clement,TOR,88.55,68.34,7.14,10,0,0,5.0,36.0,378.0,0.28,0.39
676475,alec burleson,STL,74.85,70.02,7.37,15,0,0,12.0,44.0,350.0,0.28,0.46
677594,julio rodríguez,SEA,90.4,71.82,8.02,19,1,1,17.0,105.0,466.0,0.26,0.43
678246,miguel vargas,CWS,81.22,69.73,7.38,16,0,0,12.0,70.0,413.0,0.23,0.41
678882,ceddanne rafaela,BOS,79.6,63.68,6.8,17,0,2,14.0,69.0,369.0,0.27,0.46
680757,steven kwan,CLE,82.21,64.95,6.55,21,1,0,8.0,35.0,424.0,0.29,0.41
680776,jarren duran,BOS,90.46,73.37,7.34,26,0,2,9.0,113.0,463.0,0.25,0.43
680977,brendan donovan,STL,80.9,71.28,7.52,8,0,0,9.0,56.0,423.0,0.29,0.43
