mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,77.54,71.15,7.71,20,0,0,9.0,78.0,366.0,0.26,0.39
514888,josé altuve,HOU,64.1,69.12,7.2,14,0,0,17.0,67.0,420.0,0.28,0.47
518692,freddie freeman,LAD,74.45,67.76,6.72,21,0,2,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,87.72,67.7,7.66,15,1,0,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,83.89,57.54,6.46,21,0,1,12.0,64.0,359.0,0.24,0.38
542303,marcell ozuna,ATL,84.5,73.35,7.18,15,0,2,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,87.35,69.03,7.5,13,0,0,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,62.6,70.75,6.2,3,0,0,17.0,72.0,383.0,0.28,0.5
545361,mike trout,LAA,78.93,68.43,7.47,22,0,3,18.0,92.0,329.0,0.24,0.47
553993,eugenio suárez,AZ,87.73,67.22,7.68,12,0,2,36.0,110.0,416.0,0.25,0.59
571448,nolan arenado,STL,83.86,70.2,8.3,15,0,0,10.0,36.0,371.0,0.24,0.38
572233,christian walker,HOU,80.46,72.32,7.46,20,0,1,13.0,111.0,406.0,0.24,0.38
573262,mike yastrzemski,SF,90.85,70.45,7.48,23,1,0,8.0,81.0,354.0,0.24,0.37
575929,willson contreras,STL,63.47,75.79,8.24,11,0,0,13.0,103.0,409.0,0.26,0.44
592206,nick castellanos,PHI,93.18,71.68,7.58,10,0,0,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,79.82,76.52,8.32,25,0,1,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,95.2,73.37,8.03,13,0,1,18.0,75.0,434.0,0.28,0.48
592885,christian yelich,MIL,82.94,71.57,7.05,21,0,1,19.0,111.0,408.0,0.26,0.45
593428,xander bogaerts,SD,85.86,70.42,6.96,18,0,0,6.0,63.0,405.0,0.27,0.38
596019,francisco lindor,NYM,86.0,70.4,8.12,18,1,0,19.0,83.0,457.0,0.25,0.43
596115,trevor story,BOS,73.06,69.11,7.04,18,0,2,15.0,114.0,408.0,0.25,0.4
605137,josh bell,WSH,75.35,74.44,8.04,22,0,0,13.0,59.0,344.0,0.22,0.39
605141,mookie betts,LAD,86.98,61.55,6.28,9,0,0,11.0,46.0,414.0,0.24,0.37
607043,brandon nimmo,NYM,75.72,67.91,6.99,11,0,0,19.0,79.0,409.0,0.26,0.47
607208,trea turner,PHI,85.96,73.52,7.64,13,0,1,11.0,74.0,449.0,0.29,0.43
621043,carlos correa,MIN,97.62,74.56,7.31,22,0,0,7.0,65.0,345.0,0.27,0.39
621439,byron buxton,MIN,98.88,75.13,8.25,20,2,1,23.0,95.0,357.0,0.29,0.57
621493,taylor ward,LAA,93.38,69.1,6.88,13,0,0,23.0,115.0,434.0,0.23,0.49
621566,matt olson,ATL,90.42,74.33,7.93,18,0,1,18.0,105.0,448.0,0.27,0.48
624413,pete alonso,NYM,85.9,68.38,7.4,20,0,2,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,80.63,69.29,7.31,14,0,1,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,66.6,71.89,7.51,13,0,0,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,94.84,71.62,8.43,12,1,1,15.0,113.0,434.0,0.23,0.4
645277,ozzie albies,ATL,91.38,72.88,7.15,13,0,1,9.0,67.0,428.0,0.22,0.33
646240,rafael devers,SF,89.92,69.39,7.38,16,0,1,19.0,118.0,470.0,0.26,0.48
647304,josh naylor,AZ,78.84,68.2,6.97,17,0,1,11.0,49.0,394.0,0.29,0.45
