mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
502671,paul goldschmidt,NYY,92.32,72.76,7.68,14,0,0,8.0,66.0,381.0,0.29,0.43
514888,josé altuve,HOU,87.13,70.02,7.16,17,0,0,17.0,67.0,420.0,0.28,0.47
518692,freddie freeman,LAD,81.9,63.82,7.0,17,0,3,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,84.98,73.25,8.06,18,0,1,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,97.2,67.73,7.1,6,0,1,12.0,64.0,359.0,0.24,0.38
542303,marcell ozuna,ATL,81.9,71.28,6.95,20,0,0,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,82.82,58.89,7.46,16,0,1,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,74.56,73.5,7.3,22,0,0,17.0,72.0,383.0,0.28,0.5
545361,mike trout,LAA,67.92,73.72,7.82,17,0,2,18.0,92.0,329.0,0.24,0.47
553993,eugenio suárez,AZ,78.15,61.59,7.47,13,0,3,36.0,110.0,416.0,0.25,0.59
573262,mike yastrzemski,SF,74.14,66.83,7.35,19,0,0,8.0,81.0,354.0,0.24,0.37
575929,willson contreras,STL,94.66,75.8,8.7,14,0,0,13.0,103.0,409.0,0.26,0.44
592206,nick castellanos,PHI,77.67,64.85,6.82,13,0,1,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,90.32,76.12,8.34,18,1,2,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,74.6,75.96,7.88,15,0,2,18.0,75.0,434.0,0.28,0.48
592885,christian yelich,MIL,86.53,75.14,7.38,13,0,0,19.0,111.0,408.0,0.26,0.45
593428,xander bogaerts,SD,101.1,69.67,7.13,13,0,0,6.0,63.0,405.0,0.27,0.38
596019,francisco lindor,NYM,82.39,68.74,7.59,20,1,1,19.0,83.0,457.0,0.25,0.43
596115,trevor story,BOS,91.0,70.6,7.24,9,1,1,15.0,114.0,408.0,0.25,0.4
605137,josh bell,WSH,77.97,72.85,7.84,23,0,0,13.0,59.0,344.0,0.22,0.39
605141,mookie betts,LAD,80.4,64.63,7.0,19,0,2,11.0,46.0,414.0,0.24,0.37
607043,brandon nimmo,NYM,85.05,73.37,7.05,19,0,2,19.0,79.0,409.0,0.26,0.47
607208,trea turner,PHI,78.94,69.19,7.6,18,0,0,11.0,74.0,449.0,0.29,0.43
621020,dansby swanson,CHC,79.23,69.68,7.37,10,0,1,16.0,114.0,424.0,0.25,0.42
621043,carlos correa,MIN,97.44,76.59,7.63,16,0,0,7.0,65.0,345.0,0.27,0.39
621439,byron buxton,MIN,86.75,66.79,7.48,18,0,0,23.0,95.0,357.0,0.29,0.57
621493,taylor ward,LAA,82.88,67.9,7.03,12,0,1,23.0,115.0,434.0,0.23,0.49
621566,matt olson,ATL,81.84,73.52,7.45,13,0,1,18.0,105.0,448.0,0.27,0.48
624413,pete alonso,NYM,81.12,77.5,7.41,15,1,1,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,87.8,69.35,8.13,12,0,1,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,80.54,71.94,7.66,20,0,3,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,86.73,69.65,8.35,20,0,1,15.0,113.0,434.0,0.23,0.4
645277,ozzie albies,ATL,85.43,69.7,7.03,16,0,0,9.0,67.0,428.0,0.22,0.33
647304,josh naylor,AZ,86.8,68.62,7.93,12,0,1,11.0,49.0,394.0,0.29,0.45
650333,luis arráez,SD,96.27,65.17,6.2,7,1,0,5.0,12.0,419.0,0.28,0.39
650402,gleyber torres,DET,84.38,66.99,6.99,12,0,1,9.0,51.0,385.0,0.28,0.42
650489,willi castro,MIN,88.92,73.8,7.15,8,1,0,10.0,79.0,319.0,0.26,0.43
650490,yandy díaz,TB,86.48,74.02,7.38,13,0,0,17.0,60.0,432.0,0.29,0.47
650859,luis rengifo,LAA,83.35,64.58,6.45,6,0,1,4.0,65.0,359.0,0.24,0.32
656716,zach mckinstry,DET,85.42,68.25,7.12,18,0,1,8.0,72.0,352.0,0.27,0.45
656775,cedric mullins,BAL,69.27,64.57,7.46,19,0,1,13.0,83.0,331.0,0.21,0.4
656811,ryan o'hearn,BAL,71.7,68.93,7.83,19,0,1,12.0,56.0,340.0,0.28,0.45
656941,kyle schwarber,PHI,91.29,75.1,7.49,18,1,1,34.0,120.0,452.0,0.25,0.56
657757,gavin sheets,SD,93.7,77.73,7.97,8,0,0,14.0,72.0,374.0,0.25,0.43
660271,shohei ohtani,LAD,81.42,73.85,8.07,21,1,1,37.0,119.0,465.0,0.27,0.62
660821,jesús sánchez,MIA,82.4,75.62,6.62,16,0,0,9.0,66.0,316.0,0.26,0.42
661388,william contreras,MIL,78.16,74.85,7.57,11,0,0,6.0,80.0,418.0,0.25,0.35
663457,lars nootbaar,STL,81.0,75.43,7.23,10,1,0,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,67.72,64.86,6.98,10,0,0,3.0,30.0,403.0,0.29,0.37
663586,austin riley,ATL,95.1,75.97,7.7,9,0,0,14.0,113.0,408.0,0.27,0.44
663647,ke'bryan hayes,PIT,81.92,68.05,6.35,13,0,2,2.0,78.0,373.0,0.24,0.3
663656,kyle tucker,CHC,66.68,68.58,7.8,17,0,1,18.0,62.0,443.0,0.28,0.49
663697,jonathan india,KC,71.82,66.67,7.21,15,0,2,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,75.35,74.78,8.02,13,1,0,39.0,108.0,438.0,0.26,0.62
663993,nathaniel lowe,WSH,74.18,67.04,7.59,16,0,2,15.0,116.0,425.0,0.23,0.39
664023,ian happ,CHC,92.85,74.47,6.65,16,0,1,13.0,95.0,426.0,0.22,0.37
664034,ty france,MIN,85.61,69.67,7.22,19,0,1,6.0,60.0,371.0,0.25,0.36
664761,alec bohm,PHI,93.55,71.25,6.78,17,0,0,8.0,62.0,383.0,0.28,0.39
665742,juan soto,NYM,101.52,74.16,7.51,15,0,1,24.0,84.0,448.0,0.25,0.49
666018,jonathan aranda,TB,95.88,80.1,7.85,10,1,0,11.0,92.0,380.0,0.32,0.48
666158,gavin lux,CIN,85.27,67.11,7.92,23,0,3,4.0,79.0,329.0,0.28,0.38
666176,jo adell,LAA,78.85,78.76,7.7,6,0,0,21.0,86.0,351.0,0.24,0.48
666182,bo bichette,TOR,91.85,70.57,6.9,10,0,0,13.0,72.0,445.0,0.28,0.45
666969,adolis garcía,TEX,72.03,71.8,7.43,19,0,0,14.0,102.0,395.0,0.23,0.4
667670,brent rooker,ATH,74.32,74.03,7.19,22,1,1,21.0,101.0,451.0,0.28,0.5
668227,randy arozarena,SEA,86.24,69.21,7.37,17,0,2,18.0,118.0,436.0,0.25,0.46
668715,spencer steer,CIN,87.03,73.17,7.7,7,0,0,11.0,86.0,372.0,0.25,0.39
668804,bryan reynolds,PIT,90.8,64.03,7.18,18,0,1,10.0,113.0,415.0,0.24,0.38
668930,brice turang,MIL,65.2,74.1,7.15,10,0,1,6.0,90.0,416.0,0.28,0.37
669065,kyle stowers,MIA,93.28,73.69,6.96,18,0,1,22.0,104.0,371.0,0.3,0.57
669364,xavier edwards,MIA,86.26,66.37,6.26,19,0,1,1.0,53.0,383.0,0.29,0.36
669701,josh smith,TEX,83.07,70.77,7.03,34,0,1,8.0,58.0,357.0,0.28,0.41
669911,michael toglia,COL,88.3,73.97,7.86,16,0,1,10.0,123.0,320.0,0.2,0.36
670623,isaac paredes,HOU,88.67,66.34,7.99,27,0,1,19.0,67.0,409.0,0.26,0.47
670770,tj friedl,CIN,96.9,71.9,7.13,16,0,1,9.0,68.0,440.0,0.26,0.39
671218,heliot ramos,SF,99.58,75.74,6.78,12,0,0,14.0,105.0,441.0,0.27,0.43
671732,lawrence butler,ATH,80.14,76.31,7.34,20,2,0,14.0,122.0,428.0,0.24,0.42
672386,alejandro kirk,TOR,80.61,72.82,7.11,14,0,0,7.0,33.0,340.0,0.3,0.41
672580,maikel garcía,KC,92.2,74.62,7.32,10,0,0,8.0,54.0,414.0,0.29,0.44
672640,otto lopez,MIA,96.26,76.4,7.12,16,0,0,11.0,50.0,354.0,0.25,0.39
672695,geraldo perdomo,AZ,78.56,67.01,7.06,20,0,0,10.0,51.0,452.0,0.28,0.43
672820,lenyn sosa,CWS,68.08,70.02,7.18,12,0,0,9.0,75.0,319.0,0.26,0.41
673237,yainer diaz,HOU,61.9,70.09,7.6,19,0,2,13.0,64.0,364.0,0.25,0.4
673548,seiya suzuki,CHC,80.7,65.87,7.41,20,0,3,26.0,114.0,431.0,0.26,0.53
676391,ernie clement,TOR,73.43,63.23,6.91,14,0,0,4.0,35.0,368.0,0.28,0.38
676475,alec burleson,STL,84.0,76.77,7.63,19,0,0,12.0,44.0,341.0,0.29,0.46
677594,julio rodríguez,SEA,87.54,80.02,7.89,19,0,1,14.0,103.0,456.0,0.25,0.41
678246,miguel vargas,CWS,80.6,71.67,7.3,10,0,1,12.0,70.0,409.0,0.22,0.4
678882,ceddanne rafaela,BOS,101.65,74.26,7.6,13,0,1,14.0,68.0,365.0,0.27,0.47
679529,spencer torkelson,DET,81.97,70.88,7.98,21,1,1,21.0,98.0,407.0,0.24,0.49
680574,matt mclain,CIN,97.93,70.34,7.18,9,1,1,11.0,101.0,380.0,0.22,0.35
680757,steven kwan,CLE,77.58,58.25,6.06,26,0,1,6.0,35.0,419.0,0.28,0.39
680776,jarren duran,BOS,99.6,73.84,7.9,17,1,0,9.0,112.0,459.0,0.25,0.43
680977,brendan donovan,STL,80.32,57.93,6.03,15,1,0,8.0,55.0,414.0,0.29,0.42
681624,andy pages,LAD,75.49,62.94,7.46,15,0,2,19.0,84.0,400.0,0.28,0.49
682657,angel martínez,CLE,84.84,69.46,7.21,16,1,1,9.0,67.0,313.0,0.25,0.42
682663,agustín ramírez,MIA,89.87,74.94,7.74,19,0,0,14.0,63.0,327.0,0.24,0.46
682829,elly de la cruz,CIN,85.02,74.66,7.54,18,0,1,18.0,108.0,442.0,0.28,0.48
682928,cj abrams,WSH,82.26,64.56,6.89,20,0,0,13.0,65.0,390.0,0.28,0.47
682985,riley greene,DET,115.1,77.28,8.3,17,0,3,25.0,135.0,418.0,0.28,0.53
683002,gunnar henderson,BAL,84.31,76.91,7.76,18,0,0,11.0,92.0,395.0,0.28,0.45
683011,anthony volpe,NYY,86.12,74.15,7.1,11,0,0,13.0,95.0,406.0,0.21,0.4
683737,michael busch,CHC,98.02,70.57,6.53,9,0,0,20.0,84.0,361.0,0.28,0.54
686217,sal frelick,MIL,70.03,67.78,7.04,15,1,1,7.0,49.0,385.0,0.29,0.4
686469,vinnie pasquantino,KC,79.39,70.62,7.04,23,0,1,17.0,72.0,428.0,0.27,0.44
686668,brenton doyle,COL,83.35,70.75,7.0,8,0,0,7.0,89.0,344.0,0.22,0.33
687263,zach neto,LAA,79.42,68.57,6.94,19,0,2,15.0,93.0,359.0,0.27,0.47
687401,joey ortiz,MIL,80.18,75.15,8.6,12,0,0,7.0,55.0,342.0,0.22,0.32
687597,jordan beck,COL,80.97,71.85,7.43,10,0,1,11.0,102.0,363.0,0.27,0.46
691016,tyler soderstrom,ATH,92.16,74.3,7.75,12,0,1,18.0,96.0,415.0,0.26,0.45
691026,masyn winn,STL,87.2,70.52,7.58,11,0,0,7.0,67.0,383.0,0.27,0.39
691406,junior caminero,TB,82.37,77.06,8.69,15,0,2,26.0,82.0,411.0,0.26,0.52
691718,pete crow-armstrong,CHC,88.8,74.59,7.47,18,0,2,27.0,98.0,421.0,0.27,0.56
694192,jackson chourio,MIL,75.51,72.9,7.4,19,0,0,16.0,92.0,451.0,0.27,0.46
694384,nolan schanuel,LAA,83.86,69.8,6.77,11,0,0,8.0,50.0,422.0,0.28,0.4
695578,james wood,WSH,77.36,73.1,7.51,17,0,3,24.0,124.0,446.0,0.27,0.52
701358,cam smith,HOU,85.2,66.96,6.95,22,0,2,7.0,97.0,349.0,0.26,0.4
702616,jackson holliday,BAL,88.04,70.48,7.24,11,1,0,14.0,96.0,400.0,0.26,0.42
808982,jung hoo lee,SF,80.84,68.2,7.5,13,0,0,6.0,45.0,407.0,0.25,0.39
