game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-07-22,TB,NYY,ZACK LITTELL,CARLOS RODON,,,,,,,,,,,,412.0,87.34,1825.75,6.22,24.0,0.0,70.72,19.43,84.72,7.35,5.0,84.61468253968255,68.57884353741497,7.272925170068028,80.12083333333334,67.28686868686869,6.988383838383838,53.0,43.0,111.0,L2,96.0,0.552,50,47,61,L4,97,0.515
2024-07-22,STL,PIT,ANDRE PALLANTE,MITCH KELLER,464.0,89.42,2532.8,6.56,22.0,0.0,69.6,17.03,83.44,7.13,5.0,377.0,91.82,2306.35,6.66,18.0,0.0,69.51,4.94,80.95,6.94,4.0,83.96686507936509,70.68755050505051,6.897702020202021,86.24083333333333,71.55090232683983,7.281340638528139,39.0,58.0,-53.0,W1,97.0,0.402,51,46,17,W1,97,0.526
2024-07-22,NYM,MIA,DAVID PETERSON,YONNY CHIRINOS,428.0,88.77,2163.82,6.15,19.0,0.0,70.55,24.04,81.85,7.11,5.0,466.0,89.03,2125.32,7.1,23.0,0.0,68.81,6.75,83.78,6.99,5.0,90.53523809523809,65.2952380952381,6.45079365079365,90.1968253968254,72.65790404040403,7.512765151515151,44.0,51.0,-55.0,W2,95.0,0.463,55,42,45,L1,97,0.567
2024-07-22,DET,CLE,TARIK SKUBAL,CARLOS CARRASCO,425.0,87.42,2139.72,6.66,23.0,0.0,70.09,15.02,83.45,7.35,5.0,476.0,92.27,2030.53,6.4,41.0,0.0,69.07,15.47,82.68,7.11,5.0,83.02638888888889,67.27111111111111,7.004444444444445,82.1375,73.21905844155845,7.682564935064935,46.0,49.0,-45.0,W2,95.0,0.484,59,38,87,L4,97,0.608
2024-07-22,CIN,ATL,HUNTER GREENE,REYNALDO LOPEZ,,,,,,,,,,,,501.0,92.65,2286.29,6.44,35.0,0.0,68.92,29.82,80.73,7.24,5.0,77.0215,64.7615879120879,6.850847985347985,86.57466666666667,68.95155555555554,7.471777777777777,42.0,53.0,2.0,L1,95.0,0.442,50,47,31,W2,97,0.515
2024-07-22,PHI,MIN,RANGER SUAREZ,BAILEY OBER,447.0,86.86,2134.32,7.12,37.0,0.0,69.65,21.59,82.15,7.33,5.0,,,,,,,,,,,,86.88514285714285,70.79970238095238,7.299107142857142,83.64212962962964,71.03373456790125,7.491141975308641,47.0,49.0,-8.0,L1,96.0,0.49,55,41,63,W1,96,0.573
2024-07-22,CWS,TEX,ERICK FEDDE,MICHAEL LORENZEN,440.0,89.38,2398.05,5.89,23.0,0.0,69.74,18.2,83.72,7.13,5.0,367.0,89.58,2081.65,6.68,18.0,0.0,70.14,21.23,82.46,6.97,4.0,82.43166666666666,68.28598484848484,6.974040404040403,83.7675,65.00964285714286,6.883928571428571,48.0,49.0,47.0,W1,97.0,0.495,32,65,-98,L2,97,0.33
2024-07-22,MIL,CHC,TOBIAS MYERS,JAVIER ASSAD,210.0,88.18,2066.42,6.62,2.0,0.0,71.17,16.76,87.51,7.27,3.0,451.0,88.5,2159.99,6.66,26.0,0.0,69.09,20.6,81.93,7.07,5.0,78.97380952380952,65.20981481481482,6.690337301587302,75.88331168831168,66.1557142857143,7.152142857142857,57.0,39.0,119.0,W2,96.0,0.594,56,40,81,W7,96,0.583
2024-07-22,ARI,KC,YILBER DIAZ,COLE RAGANS,514.0,88.92,2482.18,6.2,37.0,0.0,69.02,22.58,81.74,7.47,5.0,,,,,,,,,,,,88.98397959183673,71.18990929705215,7.381462585034014,,,,47.0,50.0,-28.0,W1,97.0,0.485,47,50,5,W1,97,0.485
2024-07-22,BOS,COL,TANNER HOUCK,AUSTIN GOMBER,465.0,85.57,2305.66,6.78,20.0,0.0,71.3,14.27,84.29,7.53,5.0,444.0,87.99,2247.82,6.08,19.0,0.0,70.4,1.36,85.66,7.43,5.0,89.68888888888888,71.66428571428571,7.585714285714285,86.01207792207792,67.26421855921856,7.053089133089133,22.0,74.0,-253.0,L2,96.0,0.229,53,45,61,W10,98,0.541
2024-07-22,LAA,SEA,TYLER ANDERSON,BRYCE MILLER,415.0,90.78,2120.08,6.31,21.0,0.0,70.07,20.24,84.66,6.96,5.0,483.0,83.93,2065.71,6.1,26.0,0.0,70.46,20.83,81.38,7.43,5.0,80.24904761904762,69.09554802340517,6.918800485229057,84.81690476190475,68.31397959183674,6.591394557823129,51.0,45.0,32.0,W3,96.0,0.531,47,49,-62,L1,96,0.49
2024-07-22,HOU,OAK,SPENCER ARRIGHETTI,HOGAN HARRIS,422.0,85.87,2262.52,6.79,16.0,0.0,70.12,19.12,82.6,7.19,5.0,458.0,88.49,2423.17,7.01,31.0,0.0,69.56,18.52,81.53,7.34,5.0,,,,79.28666666666666,66.97919501133786,7.400028344671202,,,,,,,56,40,56,L1,96,0.583
2024-07-22,SF,LAD,BLAKE SNELL,RIVER RYAN,73.0,92.57,2360.37,6.43,2.0,0.0,70.58,14.93,80.41,6.95,1.0,236.0,89.5,2364.36,6.86,15.0,0.0,68.47,20.51,83.38,7.35,3.0,86.7625,70.31444444444445,7.458888888888889,85.33805555555556,70.27808080808082,7.099444444444445,58.0,39.0,69.0,W2,97.0,0.598,52,45,17,L2,97,0.536
