full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,76,88.74,2406.42,5.9,6,0,69.5,22.21,87.28,7.44,1
Johnny Cueto,84,87.34,1877.31,5.78,1,0,71.07,12.82,89.59,7.23,1
Kyle Gibson,463,86.28,2209.76,6.91,24,0,69.38,15.15,82.4,7.46,5
Michael Lorenzen,539,88.5,2389.5,5.8,26,0,69.87,19.93,84.1,7.32,7
Andrew Heaney,519,87.69,2360.15,6.44,30,0,70.4,23.11,81.62,7.31,6
Jameson Taillon,544,86.45,2414.17,6.61,26,0,69.91,17.66,83.84,7.3,6
Aaron Nola,588,86.95,2339.06,6.86,27,0,69.07,14.79,82.83,7.4,6
Max Fried,373,86.75,2312.52,6.55,24,0,68.73,6.95,80.3,7.03,4
Cole Irvin,187,85.33,2036.02,6.28,7,0,70.2,22.47,84.24,7.12,4
Sean Manaea,582,87.89,1992.34,7.07,41,0,68.33,23.55,81.82,6.85,6
Jack Flaherty,497,86.62,2350.36,6.58,35,0,69.39,17.82,81.97,7.32,5
Jordan Montgomery,484,86.19,2069.42,6.69,22,0,68.67,11.22,82.51,7.42,6
Logan Webb,597,89.15,1894.19,6.91,35,0,70.72,5.11,84.7,7.29,6
Matt Waldron,528,83.64,1474.77,6.65,31,0,69.37,18.12,81.64,7.04,6
Tobias Myers,507,89.08,2157.9,6.65,28,0,69.98,17.85,83.24,7.21,6
Logan Gilbert,547,90.08,1893.45,7.54,38,0,69.26,8.44,82.99,7.43,6
Joey Cantillo,337,85.06,1928.04,7.39,14,0,70.13,14.19,84.08,7.3,4
Garrett Crochet,394,94.87,2579.55,6.97,30,0,70.54,14.62,83.27,7.06,6
Simeon Woods Richardson,526,88.03,2280.35,6.69,28,0,70.06,25.22,81.25,7.15,6
Mitchell Parker,491,87.83,1989.3,6.78,28,0,68.69,24.35,82.54,7.11,6
Cooper Criswell,369,83.83,2077.3,6.73,11,0,70.09,15.72,81.18,7.12,7
Tanner Gordon,381,88.24,2140.6,6.37,18,0,69.13,24.99,81.45,7.08,5
Ryan Pepiot,170,90.49,2436.55,6.63,10,0,69.62,21.8,82.2,7.11,2
Mitch Spence,470,88.0,2487.22,6.27,22,0,70.63,9.49,80.68,7.41,5
Beau Brieske,259,92.45,2403.85,6.05,16,0,70.14,18.22,80.96,7.25,10
