mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,78.44,71.37,7.7,19,0,1,9.0,78.0,366.0,0.26,0.39
502671,paul goldschmidt,NYY,88.9,74.55,7.7,8,0,0,8.0,66.0,381.0,0.29,0.43
514888,josé altuve,HOU,86.27,69.32,7.83,16,1,1,17.0,67.0,420.0,0.28,0.47
518692,freddie freeman,LAD,87.81,68.89,6.72,20,0,1,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,90.56,70.56,8.29,15,0,0,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,84.5,73.4,7.35,15,1,1,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,88.4,70.7,7.69,13,1,1,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,81.62,71.37,8.06,17,0,2,17.0,72.0,383.0,0.28,0.5
545361,mike trout,LAA,80.91,76.17,7.52,25,1,1,18.0,92.0,329.0,0.24,0.47
553993,eugenio suárez,AZ,88.8,68.09,7.51,18,2,0,36.0,110.0,416.0,0.25,0.59
572233,christian walker,HOU,76.2,73.38,7.27,25,0,3,13.0,111.0,406.0,0.24,0.38
573262,mike yastrzemski,SF,96.47,72.72,7.42,14,0,1,8.0,81.0,354.0,0.24,0.37
575929,willson contreras,STL,80.47,70.85,8.22,21,0,3,13.0,103.0,409.0,0.26,0.44
592206,nick castellanos,PHI,83.82,67.34,7.64,17,0,0,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,85.81,75.06,7.69,16,1,0,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,99.52,76.54,8.11,17,0,1,18.0,75.0,434.0,0.28,0.48
592885,christian yelich,MIL,80.43,71.64,8.04,22,0,1,19.0,111.0,408.0,0.26,0.45
593428,xander bogaerts,SD,91.43,70.1,6.7,16,0,1,6.0,63.0,405.0,0.27,0.38
596019,francisco lindor,NYM,83.88,65.54,7.0,11,0,0,19.0,83.0,457.0,0.25,0.43
596115,trevor story,BOS,80.05,68.09,7.39,14,0,1,15.0,114.0,408.0,0.25,0.4
596146,max kepler,PHI,96.15,75.75,7.05,10,0,0,11.0,66.0,333.0,0.2,0.37
605137,josh bell,WSH,79.27,71.05,7.5,18,0,1,13.0,59.0,344.0,0.22,0.39
605141,mookie betts,LAD,86.6,64.79,6.81,15,0,2,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,82.03,74.92,7.94,16,0,0,14.0,79.0,331.0,0.25,0.45
607043,brandon nimmo,NYM,82.65,66.37,6.34,23,0,2,19.0,79.0,409.0,0.26,0.47
607208,trea turner,PHI,89.88,69.78,7.01,22,0,2,11.0,74.0,449.0,0.29,0.43
621020,dansby swanson,CHC,96.83,68.69,7.01,8,0,1,16.0,114.0,424.0,0.25,0.42
621439,byron buxton,MIN,94.58,77.1,7.59,13,1,0,23.0,95.0,357.0,0.29,0.57
621493,taylor ward,LAA,83.41,65.98,7.04,18,0,0,23.0,115.0,434.0,0.23,0.49
621566,matt olson,ATL,87.15,71.62,7.45,26,0,1,18.0,105.0,448.0,0.27,0.48
624413,pete alonso,NYM,93.77,79.72,6.78,11,0,1,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,84.52,65.79,7.47,14,0,1,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,87.62,74.51,7.13,12,0,1,16.0,127.0,401.0,0.22,0.4
