full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Clayton Kershaw,495,84.44,2363.6,6.58,27,0,71.25,12.15,84.92,7.67,6
Merrill Kelly,536,90.24,2307.15,6.02,35,0,71.23,18.51,82.2,7.29,6
Nathan Eovaldi,188,87.8,1986.21,6.84,13,0,72.13,8.31,84.53,7.34,3
Sonny Gray,392,87.6,2463.14,6.47,32,0,68.68,8.96,82.5,7.13,5
Robbie Ray,585,89.55,2236.47,6.12,35,0,70.7,19.13,84.1,7.21,6
Taijuan Walker,204,88.15,2177.85,5.97,9,0,68.66,22.99,84.96,7.22,8
Nick Pivetta,555,87.53,2482.06,6.79,38,0,68.24,24.67,83.9,7.17,6
Chris Bassitt,529,85.67,2153.68,6.34,28,0,69.14,17.79,79.37,6.99,6
Clay Holmes,456,89.46,2238.58,5.84,15,0,71.1,10.55,82.57,7.27,5
Jeffrey Springs,556,85.01,1966.52,6.23,25,0,70.37,24.35,81.12,7.47,6
Kyle Freeland,337,88.08,2413.89,6.53,15,0,71.1,16.48,85.83,7.4,4
Seth Lugo,549,85.27,2543.26,5.78,38,0,69.15,15.84,82.0,7.21,6
Aaron Civale,532,87.17,2616.22,5.5,19,0,70.07,21.86,83.89,7.19,6
Jack Flaherty,542,87.54,2320.4,6.5,41,0,70.07,22.5,83.29,7.32,6
Mitch Keller,568,89.59,2474.03,6.61,28,0,70.09,18.95,84.13,7.01,6
Jake Irvin,579,87.32,2353.29,7.01,28,0,70.89,16.41,84.33,7.11,6
Logan Gilbert,441,88.21,1777.43,7.48,35,0,71.19,13.92,84.75,7.69,5
Joey Cantillo,152,83.13,1965.05,7.31,12,0,70.24,12.85,83.36,7.58,2
Brayan Bello,563,91.69,2242.67,6.4,32,0,70.05,13.32,82.99,7.19,6
Simeon Woods Richardson,464,87.55,2237.48,6.74,24,0,69.82,24.15,83.66,7.11,6
Shota Imanaga,241,86.0,1997.07,6.24,8,0,71.83,28.73,84.48,7.6,3
Hunter Brown,474,92.68,2253.39,6.64,36,0,69.08,15.96,82.82,6.9,5
Ryan Pepiot,543,91.6,2490.02,6.64,43,0,71.19,24.44,82.16,7.17,6
Brandon Young,198,88.22,2112.33,6.58,12,0,71.24,13.17,85.88,7.3,3
Jacob Misiorowski,404,96.01,2528.64,7.53,33,0,69.63,26.6,81.96,7.05,5
Will Warren,540,89.39,2603.03,6.77,36,0,70.9,16.34,82.23,7.01,6
Didier Fuentes,293,90.32,2317.84,6.76,12,0,70.66,24.84,86.2,7.25,4
