full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Kyle Gibson,560,86.95,2174.67,6.95,32,0,70.45,9.41,84.04,7.55,6
Tyler Anderson,574,84.23,2091.29,6.08,28,0,70.28,25.32,81.28,7.42,6
Kyle Hendricks,239,82.97,2190.47,5.58,14,0,70.65,10.0,78.38,7.63,3
Zack Wheeler,601,91.5,2355.99,7.17,41,0,69.1,19.49,80.0,6.89,6
Andrew Heaney,508,87.14,2399.51,6.45,34,0,70.26,22.91,84.49,7.25,6
James Paxton,456,88.79,2018.09,6.51,14,0,69.31,18.35,82.97,7.02,5
Frankie Montas,279,91.52,2237.29,5.94,11,0,71.46,25.88,82.26,7.35,4
Chris Bassitt,467,86.34,2114.82,6.43,22,0,68.56,18.41,80.94,6.92,5
Mike Clevinger,205,87.01,2150.04,6.67,10,0,70.61,21.57,82.07,7.47,3
John Means,269,85.26,2274.8,6.24,15,0,70.35,21.35,82.66,7.46,3
Max Fried,593,87.82,2213.42,6.5,29,0,68.52,5.46,80.3,7.07,6
Tyler Alexander,490,83.62,2233.71,6.21,25,0,70.65,20.56,82.53,7.21,6
Freddy Peralta,551,88.3,2321.78,6.73,37,0,68.45,18.66,80.26,7.23,6
Matt Waldron,529,83.13,1437.42,6.55,29,0,70.38,15.71,81.76,7.15,6
Ryan Feltner,530,90.66,2260.24,6.36,23,0,69.0,12.26,82.12,7.05,6
Triston McKenzie,514,86.33,2229.39,6.74,35,0,69.3,22.54,83.13,7.44,6
Jake Irvin,563,89.46,2430.58,6.92,24,0,69.47,18.36,84.91,7.03,6
Cole Ragans,534,90.33,2427.65,6.11,35,0,69.78,17.31,80.88,7.33,6
Ryne Nelson,296,90.46,2298.34,6.86,10,0,69.42,22.2,83.53,6.79,4
Tarik Skubal,530,91.59,2027.75,6.3,46,0,68.55,19.03,82.84,7.14,6
Brayan Bello,264,89.64,1972.96,6.35,12,0,70.76,7.31,83.37,7.47,3
Simeon Woods Richardson,427,87.46,2275.51,6.83,20,0,70.0,22.41,82.83,7.08,5
Christian Scott,269,89.82,2238.73,6.85,17,0,70.58,26.46,82.29,7.27,3
Bryce Miller,535,91.07,2141.54,6.39,35,0,70.73,20.07,83.81,7.18,6
Hunter Brown,450,91.62,2169.14,6.63,29,0,68.27,19.79,81.57,6.95,5
Mitch Spence,278,86.79,2700.32,6.22,16,0,70.71,11.06,82.43,7.46,7
Paul Skenes,184,93.58,2170.96,6.32,18,0,68.8,11.31,82.82,7.2,2
Mason Black,212,86.95,2222.64,6.55,8,0,69.69,26.72,81.24,7.07,3
