full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Jose Quintana,473,84.81,1993.0,6.55,31,0,67.96,15.11,80.69,7.29,5
Alex Cobb,82,90.45,1874.45,6.01,1,0,73.62,1.68,87.05,7.22,1
Michael Lorenzen,446,88.26,2377.2,5.78,21,0,70.13,18.79,84.21,7.33,6
Zack Wheeler,406,91.16,2393.55,7.11,30,0,69.14,20.99,80.58,7.01,4
Miles Mikolas,415,88.2,2248.83,6.33,14,0,70.78,16.82,82.31,7.23,5
Robbie Ray,371,90.55,2239.34,6.12,28,0,68.55,16.65,81.8,7.12,4
Jameson Taillon,441,86.57,2414.75,6.62,18,0,70.82,18.92,83.97,7.45,5
Zach Eflin,560,87.17,2170.72,6.54,32,0,67.89,12.13,80.87,7.16,6
Zack Littell,454,87.56,1857.06,6.17,22,0,70.42,21.04,82.58,7.23,5
Bailey Ober,459,87.06,2144.42,7.23,37,0,69.0,24.02,81.86,7.4,5
Aaron Civale,447,86.62,2569.87,5.73,21,0,69.48,19.2,81.46,7.2,5
Jack Flaherty,486,86.64,2369.16,6.58,35,0,69.87,17.29,81.36,7.47,5
Grant Holmes,354,89.5,2545.72,5.96,28,0,68.3,17.4,83.44,7.35,6
Tanner Houck,463,87.47,2285.14,5.95,17,0,70.9,0.12,83.59,7.42,5
Mitch Keller,406,89.79,2526.69,6.49,20,0,69.6,20.62,83.37,7.01,5
Edward Cabrera,517,92.44,2057.65,6.65,33,0,71.3,12.03,84.79,7.44,6
Ryne Nelson,584,91.94,2223.94,6.74,41,0,68.17,23.19,83.14,6.79,6
Ronel Blanco,466,88.35,2066.72,6.78,31,0,70.15,21.01,81.5,7.55,5
Cody Bradford,105,86.3,2051.51,7.15,7,0,69.04,17.16,83.95,6.96,2
Joey Cantillo,249,84.99,1941.63,7.4,9,0,70.01,12.91,85.19,7.33,3
Garrett Crochet,310,94.65,2573.3,7.0,21,0,70.71,14.37,82.33,7.04,5
Mitchell Parker,382,87.76,2015.52,6.76,18,0,68.0,20.78,81.88,6.99,5
Bryce Miller,433,91.42,2220.75,6.43,22,0,70.37,22.79,85.19,7.03,5
Tanner Gordon,335,88.52,2146.8,6.39,19,0,69.98,25.83,81.46,7.17,4
Carson Spiers,352,88.02,2295.39,6.64,25,0,70.73,20.13,83.75,7.31,4
Louis Varland,85,91.37,2105.28,7.06,4,0,66.91,16.25,84.61,7.07,1
Mitch Spence,455,87.88,2474.24,6.26,20,0,70.13,11.97,83.04,7.31,5
Beau Brieske,245,92.42,2384.36,6.07,15,0,69.89,22.44,83.03,7.31,10
