mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,80.92,71.17,7.48,15,0,0,9.0,78.0,366.0,0.26,0.39
502671,paul goldschmidt,NYY,82.18,70.92,7.9,14,0,1,8.0,66.0,381.0,0.29,0.43
514888,josé altuve,HOU,90.38,62.37,6.91,10,0,2,17.0,68.0,424.0,0.28,0.46
518692,freddie freeman,LAD,88.94,73.74,7.0,10,0,0,10.0,85.0,380.0,0.3,0.47
521692,salvador pérez,KC,84.53,72.25,7.95,15,0,1,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,86.38,66.42,6.85,16,0,1,12.0,64.0,359.0,0.24,0.38
542303,marcell ozuna,ATL,91.6,75.74,7.18,12,1,0,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,77.33,61.77,7.52,21,0,1,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,84.0,69.44,7.36,14,0,1,17.0,72.0,388.0,0.28,0.5
545361,mike trout,LAA,75.92,75.91,7.62,20,0,0,18.0,92.0,334.0,0.24,0.47
553993,eugenio suárez,AZ,77.47,64.34,7.05,17,0,0,36.0,110.0,416.0,0.25,0.59
571448,nolan arenado,STL,90.35,75.35,8.3,13,0,0,10.0,36.0,375.0,0.24,0.38
572233,christian walker,HOU,73.22,67.74,6.86,9,0,0,13.0,112.0,410.0,0.24,0.38
573262,mike yastrzemski,SF,91.75,68.8,8.28,12,1,1,8.0,81.0,354.0,0.24,0.37
575929,willson contreras,STL,82.75,76.34,7.57,16,0,1,14.0,104.0,413.0,0.26,0.45
592206,nick castellanos,PHI,80.77,68.98,7.61,17,0,1,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,76.1,75.79,8.16,17,0,2,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,81.91,73.39,7.72,18,0,1,19.0,76.0,439.0,0.29,0.49
593428,xander bogaerts,SD,82.43,65.84,6.93,19,1,1,6.0,65.0,410.0,0.27,0.38
596019,francisco lindor,NYM,95.9,68.53,7.17,5,0,1,19.0,83.0,457.0,0.25,0.43
605137,josh bell,WSH,80.28,74.12,8.07,9,0,0,13.0,59.0,344.0,0.22,0.39
605141,mookie betts,LAD,89.9,74.0,6.85,8,0,0,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,76.57,73.57,7.53,12,0,1,14.0,79.0,331.0,0.25,0.45
607043,brandon nimmo,NYM,90.66,71.17,6.63,16,0,1,19.0,79.0,409.0,0.26,0.47
607208,trea turner,PHI,87.58,75.57,7.87,21,0,0,11.0,74.0,449.0,0.29,0.43
621020,dansby swanson,CHC,84.4,71.54,7.38,14,0,2,16.0,114.0,424.0,0.25,0.42
621439,byron buxton,MIN,93.45,73.69,8.23,12,0,0,23.0,95.0,357.0,0.29,0.57
621493,taylor ward,LAA,84.88,68.53,6.72,19,0,0,23.0,116.0,438.0,0.23,0.49
621566,matt olson,ATL,75.98,73.0,7.19,21,0,4,18.0,105.0,448.0,0.27,0.48
624413,pete alonso,NYM,80.77,74.56,6.93,20,0,1,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,71.8,65.75,7.42,22,0,0,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,88.84,69.16,6.6,40,0,4,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,89.73,73.66,8.44,13,0,1,15.0,113.0,434.0,0.23,0.4
647304,josh naylor,AZ,84.46,72.34,7.57,12,0,0,11.0,49.0,394.0,0.29,0.45
650333,luis arráez,SD,76.62,58.27,5.71,15,0,0,5.0,12.0,424.0,0.29,0.4
650402,gleyber torres,DET,80.4,65.11,7.1,19,0,1,9.0,51.0,388.0,0.28,0.42
650489,willi castro,MIN,67.8,65.8,6.75,12,0,0,10.0,79.0,319.0,0.26,0.43
650490,yandy díaz,TB,81.53,70.03,7.25,25,0,2,17.0,60.0,432.0,0.29,0.47
650859,luis rengifo,LAA,66.43,69.64,7.31,19,0,0,4.0,65.0,363.0,0.24,0.32
656555,rhys hoskins,MIL,80.53,70.68,8.2,12,0,2,12.0,85.0,318.0,0.24,0.43
656775,cedric mullins,BAL,81.84,71.73,7.14,12,0,0,13.0,83.0,331.0,0.21,0.4
656811,ryan o'hearn,BAL,92.8,73.35,6.92,13,0,0,12.0,56.0,341.0,0.28,0.45
656941,kyle schwarber,PHI,103.65,67.78,7.78,18,1,0,34.0,120.0,452.0,0.25,0.56
657757,gavin sheets,SD,86.08,71.27,8.12,14,0,0,14.0,74.0,379.0,0.25,0.42
660271,shohei ohtani,LAD,83.17,74.71,7.6,18,1,1,37.0,119.0,465.0,0.27,0.62
660821,jesús sánchez,MIA,100.98,75.65,7.42,8,1,1,9.0,66.0,316.0,0.26,0.42
661388,william contreras,MIL,85.8,68.8,7.19,15,0,2,6.0,80.0,418.0,0.25,0.35
663457,lars nootbaar,STL,75.31,69.84,6.51,18,0,1,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,86.67,68.3,7.41,15,0,1,3.0,30.0,403.0,0.29,0.37
663586,austin riley,ATL,70.38,70.6,7.14,14,0,2,14.0,113.0,408.0,0.27,0.44
663616,trevor larnach,MIN,73.53,71.69,7.53,15,0,1,13.0,86.0,384.0,0.24,0.4
663647,ke'bryan hayes,PIT,77.48,70.1,6.6,14,0,0,2.0,78.0,373.0,0.24,0.3
663656,kyle tucker,CHC,79.25,60.35,6.7,15,0,2,18.0,62.0,443.0,0.28,0.49
663728,cal raleigh,SEA,89.81,73.51,7.78,35,1,3,39.0,110.0,443.0,0.26,0.62
663993,nathaniel lowe,WSH,78.15,71.6,7.32,18,0,2,15.0,116.0,425.0,0.23,0.39
664034,ty france,MIN,80.93,70.1,7.24,28,0,0,6.0,60.0,371.0,0.25,0.36
664761,alec bohm,PHI,88.62,69.67,6.7,13,0,1,8.0,62.0,383.0,0.28,0.39
665161,jeremy peña,HOU,90.2,73.57,8.73,8,0,2,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,86.37,71.96,7.61,25,0,1,24.0,84.0,448.0,0.25,0.49
666158,gavin lux,CIN,84.16,71.2,6.92,20,0,0,4.0,79.0,329.0,0.28,0.38
666182,bo bichette,TOR,90.56,68.16,6.96,8,0,0,13.0,72.0,450.0,0.28,0.44
666969,adolis garcía,TEX,98.95,71.1,8.4,10,1,0,14.0,102.0,395.0,0.23,0.4
667670,brent rooker,ATH,80.0,74.61,7.45,12,1,2,21.0,102.0,456.0,0.28,0.5
668227,randy arozarena,SEA,80.62,70.95,7.33,27,0,3,19.0,120.0,440.0,0.25,0.47
668715,spencer steer,CIN,76.32,69.78,7.49,16,0,1,11.0,86.0,372.0,0.25,0.39
668804,bryan reynolds,PIT,71.97,64.06,6.54,15,0,1,10.0,113.0,415.0,0.24,0.38
668930,brice turang,MIL,84.48,66.06,6.02,15,0,1,6.0,90.0,416.0,0.28,0.37
669257,will smith,LAD,95.6,68.88,7.72,18,0,1,14.0,57.0,321.0,0.32,0.55
669701,josh smith,TEX,69.04,63.98,7.21,13,0,0,8.0,58.0,357.0,0.28,0.41
669911,michael toglia,COL,84.12,73.21,7.02,28,0,3,10.0,123.0,320.0,0.2,0.36
670623,isaac paredes,HOU,77.58,64.48,8.08,25,0,1,19.0,67.0,409.0,0.26,0.47
671732,lawrence butler,ATH,96.23,71.02,7.24,18,0,1,14.0,123.0,432.0,0.24,0.42
672580,maikel garcía,KC,86.21,70.76,7.39,15,0,0,8.0,54.0,414.0,0.29,0.44
672820,lenyn sosa,CWS,82.0,70.8,7.6,11,0,2,9.0,75.0,319.0,0.26,0.41
676391,ernie clement,TOR,82.97,65.93,7.06,10,1,0,5.0,35.0,373.0,0.28,0.39
676475,alec burleson,STL,89.71,71.07,7.37,21,0,1,12.0,44.0,346.0,0.29,0.46
676694,jake meyers,HOU,99.55,65.03,6.55,9,0,1,3.0,58.0,322.0,0.31,0.4
677594,julio rodríguez,SEA,84.5,76.16,7.88,33,0,2,15.0,104.0,461.0,0.25,0.42
678882,ceddanne rafaela,BOS,71.73,66.51,7.48,21,0,1,14.0,68.0,365.0,0.27,0.47
679529,spencer torkelson,DET,87.26,71.39,6.94,22,0,0,22.0,98.0,411.0,0.24,0.49
680757,steven kwan,CLE,88.55,66.0,6.9,13,0,0,8.0,35.0,424.0,0.29,0.41
680776,jarren duran,BOS,79.63,67.74,7.45,29,0,2,9.0,112.0,459.0,0.25,0.43
680977,brendan donovan,STL,72.28,67.62,6.56,16,0,1,9.0,55.0,419.0,0.3,0.43
681082,bryson stott,PHI,81.27,64.31,6.6,17,0,0,7.0,59.0,362.0,0.23,0.34
681624,andy pages,LAD,89.66,76.5,8.3,12,1,1,19.0,84.0,400.0,0.28,0.49
682829,elly de la cruz,CIN,92.55,67.28,6.8,13,0,1,18.0,108.0,442.0,0.28,0.48
682928,cj abrams,WSH,63.76,61.99,6.96,27,0,2,13.0,65.0,390.0,0.28,0.47
682985,riley greene,DET,94.33,72.37,6.5,24,0,1,25.0,136.0,422.0,0.28,0.53
683002,gunnar henderson,BAL,83.74,74.39,7.24,21,0,1,11.0,93.0,400.0,0.28,0.45
683011,anthony volpe,NYY,70.18,62.07,6.96,19,0,2,13.0,95.0,406.0,0.21,0.4
683737,michael busch,CHC,78.32,71.14,7.91,18,0,1,20.0,84.0,361.0,0.28,0.54
686217,sal frelick,MIL,59.8,66.68,7.8,10,0,2,7.0,49.0,385.0,0.29,0.4
686469,vinnie pasquantino,KC,73.37,68.12,7.12,21,0,0,17.0,72.0,428.0,0.27,0.44
686668,brenton doyle,COL,90.4,58.4,6.24,7,0,0,7.0,89.0,344.0,0.22,0.33
687263,zach neto,LAA,67.78,60.12,6.75,15,0,1,15.0,93.0,364.0,0.28,0.47
687401,joey ortiz,MIL,78.7,73.12,7.65,11,0,1,7.0,55.0,342.0,0.22,0.32
691026,masyn winn,STL,87.2,68.41,7.04,16,0,1,7.0,67.0,387.0,0.27,0.38
694192,jackson chourio,MIL,63.65,71.7,7.88,10,0,2,16.0,92.0,451.0,0.27,0.46
694384,nolan schanuel,LAA,89.72,61.58,6.75,10,0,0,8.0,51.0,427.0,0.28,0.4
702616,jackson holliday,BAL,89.1,70.18,6.43,19,0,1,14.0,97.0,405.0,0.26,0.42
808982,jung hoo lee,SF,77.56,69.28,7.66,11,0,0,6.0,45.0,407.0,0.25,0.39
