full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Chris Sale,492,87.22,2205.69,6.48,47,0,67.79,12.75,79.18,7.43,5
Nathan Eovaldi,539,90.95,1966.19,6.54,31,0,70.82,10.53,82.38,7.24,6
Chris Bassitt,544,86.23,2154.98,6.4,33,0,68.62,19.15,81.71,6.82,6
Jeffrey Springs,322,84.66,1894.12,6.4,21,0,69.46,20.61,82.56,7.44,4
Kyle Freeland,494,88.32,2282.73,6.62,29,0,70.73,20.35,83.77,7.49,6
Michael Wacha,543,86.81,1923.83,6.88,30,0,68.98,16.77,80.83,7.29,6
Luis Severino,542,92.75,2247.92,6.38,36,0,69.59,21.59,80.75,6.96,6
Chris Flexen,520,85.27,2216.83,6.32,14,0,70.59,23.98,82.1,7.42,6
Freddy Peralta,570,89.26,2210.41,6.63,32,0,68.91,24.39,82.32,7.11,6
Griffin Canning,532,89.5,2182.52,5.89,26,0,70.18,16.06,85.03,7.3,6
Dylan Cease,518,91.61,2700.73,6.36,37,0,67.96,15.12,80.82,7.28,6
Justin Steele,521,88.61,2492.01,6.29,34,0,68.52,19.73,80.59,7.0,6
Bailey Falter,271,89.02,2002.67,7.17,14,0,67.71,23.15,84.21,6.83,4
Nick Lodolo,537,90.08,2273.31,6.18,31,0,69.0,17.29,82.7,7.14,6
Zac Gallen,573,87.99,2183.94,6.49,26,0,70.11,10.78,81.86,7.52,6
MacKenzie Gore,531,91.2,2235.48,6.97,20,0,70.02,15.73,83.61,7.07,6
Andre Pallante,479,91.61,2327.19,6.67,19,0,69.61,2.66,82.48,7.01,5
Keider Montero,513,89.23,2380.38,6.36,26,0,70.49,20.2,83.35,7.18,6
Osvaldo Bido,437,91.1,2261.27,6.31,29,0,70.65,21.13,79.6,7.32,6
Bobby Miller,91,91.43,2305.74,7.04,1,0,70.42,20.35,87.65,7.37,1
Tanner Bibee,431,88.65,2380.94,6.65,21,0,69.16,23.41,82.57,7.11,5
Max Meyer,434,90.48,2351.62,6.34,19,0,70.43,16.48,85.74,7.42,5
Brayan Bello,541,91.17,2087.58,6.28,35,0,70.91,9.97,83.61,7.34,6
Hunter Brown,595,92.79,2198.58,6.61,39,0,68.82,18.03,78.95,6.8,6
Cade Povich,183,87.34,2273.73,6.37,7,0,71.01,28.59,84.18,7.18,2
David Festa,374,90.45,2219.56,6.83,31,0,68.7,21.25,82.58,7.32,5
Hayden Birdsong,433,88.49,2346.15,6.53,31,0,68.74,14.07,82.31,7.27,5
