mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
514888,josé altuve,HOU,85.85,70.01,7.55,18,0,2,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,77.0,64.49,6.28,12,0,1,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,83.18,70.14,8.01,16,0,2,18.0,77.0,407.0,0.26,0.47
543760,marcus semien,TEX,79.16,70.63,7.93,13,0,1,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,85.9,69.99,7.19,19,0,1,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,85.12,71.36,8.22,16,0,1,36.0,111.0,421.0,0.25,0.59
573262,mike yastrzemski,SF,85.7,68.37,7.55,11,0,1,8.0,82.0,358.0,0.24,0.36
592518,manny machado,SD,92.33,75.02,7.7,15,0,1,19.0,76.0,443.0,0.29,0.49
593428,xander bogaerts,SD,82.48,71.56,7.33,18,0,1,6.0,65.0,414.0,0.27,0.38
596019,francisco lindor,NYM,94.38,75.58,8.27,13,0,1,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,83.1,70.95,7.2,18,0,0,11.0,66.0,338.0,0.2,0.36
605141,mookie betts,LAD,80.24,59.12,6.32,18,0,1,11.0,46.0,414.0,0.24,0.37
606192,teoscar hernández,LAD,85.24,69.54,7.0,14,0,2,15.0,80.0,335.0,0.25,0.46
621493,taylor ward,LAA,78.49,67.47,7.28,18,0,2,23.0,119.0,442.0,0.23,0.48
624413,pete alonso,NYM,81.42,75.74,7.42,17,0,1,22.0,105.0,450.0,0.27,0.51
646240,rafael devers,SF,105.47,64.75,6.8,10,0,1,19.0,120.0,474.0,0.26,0.48
650333,luis arráez,SD,85.35,64.53,5.85,16,0,0,5.0,12.0,428.0,0.29,0.4
650489,willi castro,MIN,78.57,64.93,7.33,15,0,2,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,74.45,68.73,7.1,21,0,1,17.0,61.0,436.0,0.29,0.47
656775,cedric mullins,BAL,79.5,75.2,8.0,3,0,0,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,67.5,70.35,7.55,4,0,0,12.0,57.0,342.0,0.28,0.45
657757,gavin sheets,SD,77.7,71.15,8.05,3,0,0,14.0,75.0,383.0,0.25,0.42
660271,shohei ohtani,LAD,82.28,67.44,6.72,15,0,0,37.0,121.0,470.0,0.27,0.62
660821,jesús sánchez,MIA,86.0,73.97,6.74,17,0,1,9.0,67.0,321.0,0.26,0.42
663616,trevor larnach,MIN,83.6,66.08,6.9,12,0,1,13.0,86.0,384.0,0.24,0.4
663697,jonathan india,KC,90.08,73.38,7.65,24,0,1,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,89.4,72.5,7.81,11,0,1,39.0,113.0,448.0,0.26,0.61
663993,nathaniel lowe,WSH,96.3,74.5,7.32,16,0,1,15.0,118.0,428.0,0.22,0.39
664034,ty france,MIN,86.22,68.19,7.29,14,0,0,6.0,60.0,374.0,0.25,0.36
664040,brandon lowe,TB,82.82,69.85,6.51,14,0,2,19.0,89.0,350.0,0.27,0.48
665161,jeremy peña,HOU,63.25,73.46,7.79,17,0,2,11.0,55.0,350.0,0.32,0.49
666158,gavin lux,CIN,88.2,73.17,6.92,20,1,0,4.0,79.0,332.0,0.27,0.38
666176,jo adell,LAA,95.15,75.28,6.72,7,0,1,21.0,89.0,359.0,0.24,0.47
666969,adolis garcía,TEX,78.9,70.2,7.22,16,0,1,14.0,104.0,399.0,0.23,0.4
667670,brent rooker,ATH,77.69,72.18,7.14,15,0,1,21.0,104.0,460.0,0.27,0.5
668227,randy arozarena,SEA,67.53,60.9,6.57,16,0,1,19.0,122.0,444.0,0.25,0.47
668715,spencer steer,CIN,85.3,72.4,7.59,19,0,0,11.0,87.0,377.0,0.25,0.39
668804,bryan reynolds,PIT,85.55,72.09,6.66,14,0,1,10.0,114.0,420.0,0.23,0.38
669065,kyle stowers,MIA,78.24,73.8,6.66,13,0,0,23.0,105.0,376.0,0.3,0.57
669257,will smith,LAD,77.76,67.2,7.07,17,0,1,14.0,58.0,326.0,0.32,0.55
669364,xavier edwards,MIA,75.31,60.01,6.14,16,0,1,1.0,57.0,388.0,0.29,0.36
669701,josh smith,TEX,88.54,70.54,6.64,14,0,1,8.0,59.0,361.0,0.27,0.41
670770,tj friedl,CIN,87.83,63.94,6.33,18,1,0,10.0,69.0,445.0,0.27,0.4
671218,heliot ramos,SF,82.28,76.8,7.2,11,0,1,14.0,105.0,445.0,0.27,0.43
671732,lawrence butler,ATH,95.65,73.3,7.47,14,0,1,14.0,125.0,437.0,0.24,0.42
672386,alejandro kirk,TOR,83.93,68.12,6.52,15,0,0,7.0,34.0,345.0,0.3,0.41
672580,maikel garcía,KC,91.8,75.4,7.65,5,0,0,8.0,54.0,414.0,0.29,0.44
672640,otto lopez,MIA,91.77,74.83,6.92,19,0,0,11.0,50.0,359.0,0.25,0.4
672695,geraldo perdomo,AZ,85.9,68.34,7.18,13,0,0,10.0,51.0,457.0,0.28,0.43
672820,lenyn sosa,CWS,79.94,72.51,7.58,15,0,1,9.0,75.0,324.0,0.27,0.41
673237,yainer diaz,HOU,93.47,72.9,6.89,14,1,0,13.0,64.0,369.0,0.25,0.4
