full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Zack Wheeler,582,91.65,2421.21,7.18,35,0,69.8,17.81,81.49,7.02,6
Miles Mikolas,503,88.69,2233.43,6.32,28,0,71.53,19.09,82.1,7.15,6
Marcus Stroman,557,86.9,2384.46,5.74,19,0,70.63,15.09,83.51,7.3,6
Jon Gray,229,92.01,2168.94,6.51,12,0,70.51,22.94,84.92,7.3,4
Jameson Taillon,544,87.08,2472.9,6.7,31,0,70.06,20.96,82.15,7.33,6
Frankie Montas,513,91.02,2161.21,5.94,28,0,69.36,18.72,81.31,7.2,6
Ben Lively,413,86.58,1982.43,6.84,18,0,69.29,18.68,82.82,7.09,5
Nick Pivetta,558,88.23,2487.83,6.72,34,0,70.46,26.05,81.43,7.23,6
Tyler Glasnow,452,92.02,2631.73,7.44,48,0,69.45,13.12,83.72,7.26,5
Michael Wacha,246,86.49,1900.43,6.68,13,0,69.2,18.3,79.54,7.32,3
Cal Quantrill,583,88.42,1790.95,6.52,20,0,71.13,14.16,81.78,7.47,6
Zach Eflin,318,87.67,2218.03,6.54,19,0,71.03,13.31,83.85,7.31,4
Kenta Maeda,424,85.46,2200.14,6.12,18,0,70.8,20.65,82.3,7.57,6
Shaun Anderson,115,88.34,2448.58,6.9,4,0,70.7,15.13,86.53,7.12,3
Bailey Ober,540,86.92,2140.96,7.17,34,0,70.53,22.33,81.27,7.39,6
Tylor Megill,442,90.25,2081.31,7.45,32,0,68.96,18.34,83.54,7.09,5
Jordan Hicks,527,88.93,1793.64,6.54,29,0,69.17,10.23,82.14,7.49,6
Zach Plesac,151,86.28,1926.64,6.37,2,0,68.84,26.98,84.17,7.37,2
Corbin Burnes,575,91.02,2732.98,6.5,34,0,68.68,13.79,82.5,7.38,6
Logan Gilbert,556,90.55,1796.13,7.56,37,0,69.53,14.22,83.58,7.3,6
Ronel Blanco,585,88.37,2023.77,6.93,34,0,70.06,18.11,82.95,7.41,6
Tommy Henry,190,85.56,2057.8,6.74,6,0,70.36,20.52,81.74,7.13,3
JP Sears,491,85.37,2120.25,6.33,17,0,71.78,20.74,83.56,7.34,6
Mitchell Parker,533,87.66,2033.82,6.76,26,0,71.35,20.52,83.78,7.36,6
Jared Jones,446,92.67,2480.41,6.76,25,0,70.5,17.72,84.54,7.23,5
Drew Thorpe,252,85.13,2183.56,6.36,9,0,69.01,17.18,84.83,7.4,3
Carlos Rodriguez,233,87.73,2113.09,6.29,9,0,68.81,21.09,81.74,7.24,3
