team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,90.21900000000001,65.48791666666666,6.7825
BAL,84.29812925170067,71.48706349206348,6.995674603174604
BOS,90.62583333333333,70.73049242424243,7.31875
CHC,85.6915873015873,68.12619570905285,6.9678440607012035
CIN,87.11,68.88866883116883,7.439058441558442
CLE,78.53999999999999,66.81532312925171,6.971462585034013
COL,87.57828571428571,70.71863636363636,7.756818181818181
CWS,87.49821428571428,69.2747619047619,7.0476190476190474
DET,82.91763888888889,70.03402243589744,7.1902884615384615
HOU,80.22291666666666,68.10320105820107,7.383326719576719
KC,83.93519841269841,71.11964285714285,7.336507936507936
LAA,85.24095238095238,70.07701058201057,7.266335978835979
LAD,79.52979166666667,71.25322916666667,7.4783333333333335
MIA,77.84464285714286,67.6512012987013,6.430844155844156
MIL,77.31944444444444,68.83296296296297,7.482592592592592
MIN,85.56638257575757,71.0004613095238,6.993720238095238
NYM,86.2147619047619,70.60280612244898,7.328316326530612
NYY,86.21206349206349,70.60677489177489,7.9269480519480515
PHI,82.61745535714286,66.21557088744589,7.202123917748917
PIT,86.26033333333334,69.114,7.4245
SD,84.73489583333334,70.5447601010101,7.111474116161617
SEA,77.85852813852814,70.09746031746032,7.084603174603175
SF,77.82085714285714,68.85462962962963,7.521064814814815
STL,85.14237373737373,71.03151515151515,7.181515151515152
TB,88.93380952380953,72.48375,7.238194444444445
TEX,76.00031746031746,66.90371794871795,7.022902097902097
TOR,82.50550000000001,68.22009523809524,7.081968253968254
WSH,80.36203042328043,68.68991883116884,7.1188095238095235
