full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Clayton Kershaw,477,85.03,2306.71,6.42,23,0,70.28,15.29,84.04,7.58,6
Sonny Gray,567,87.59,2516.29,6.6,43,0,67.78,13.17,83.0,7.31,6
Jon Gray,80,91.29,2119.64,6.6,3,0,70.18,17.08,81.79,6.95,2
Ben Lively,537,85.76,1948.0,6.91,22,0,69.68,20.01,83.45,7.22,6
Blake Snell,607,88.96,2344.14,6.82,60,0,65.9,21.77,80.15,7.3,6
Colin Rea,464,88.72,2103.75,6.61,29,0,70.79,25.79,85.0,7.26,5
Carson Fulmer,485,89.37,2127.08,6.33,27,0,71.46,17.64,86.35,7.45,6
David Peterson,543,88.65,2090.91,7.06,30,0,69.6,13.23,83.39,7.0,6
Jake Irvin,583,89.73,2398.72,7.03,24,0,70.1,20.07,82.72,7.1,6
Jake Woodford,363,87.51,2271.26,6.48,14,0,69.44,16.88,83.7,7.13,6
Brady Singer,584,88.34,2375.09,7.07,35,0,69.38,16.48,81.6,7.23,6
Framber Valdez,582,87.54,2348.24,5.88,50,0,70.48,-0.27,80.34,7.55,6
Zac Gallen,570,88.05,2197.24,6.5,31,0,70.19,12.08,82.01,7.56,6
Tarik Skubal,541,92.16,2038.49,6.34,47,0,68.93,20.2,83.61,7.07,6
George Kirby,558,91.63,2127.67,6.48,29,0,69.7,18.48,83.43,7.0,6
Bowden Francis,455,87.84,1996.35,6.8,36,0,69.59,24.9,82.78,7.01,6
Joe Boyle,293,94.45,2573.91,6.52,20,0,68.98,22.07,83.33,7.09,3
Taj Bradley,550,91.63,2066.93,6.5,29,0,69.93,17.2,84.73,7.24,6
Kutter Crawford,488,86.8,2313.67,6.19,24,0,69.36,25.38,81.67,7.19,6
Valente Bellozo,419,83.63,2293.21,6.01,18,0,71.23,32.31,86.05,7.32,5
Ky Bush,328,86.15,2257.95,6.8,11,0,70.03,18.76,83.16,7.37,4
Shota Imanaga,547,86.81,1974.2,6.3,32,0,69.73,23.0,81.21,7.35,6
Bradley Blalock,279,88.61,2050.97,6.43,11,0,70.2,23.31,84.78,7.22,3
Julian Aguiar,148,88.01,1930.69,6.06,6,0,70.89,29.52,85.21,7.19,2
Will Warren,360,89.51,2494.65,6.73,23,0,70.33,18.1,82.28,7.28,4
