game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-06-08,PHI,NYM,RANGER SUAREZ,SEAN MANAEA,469.0,88.67,2009.04,7.2,29.0,0.0,69.46,23.06,81.38,6.98,5.0,,,,,,,,,,,,85.35375,,,83.52428571428572,71.0,7.76,55.0,42.0,45.0,L1,97.0,0.567,55,41,63,W1,96,0.573
2024-06-08,ATL,WSH,CHARLIE MORTON,MACKENZIE GORE,590.0,92.11,2265.03,6.99,38.0,0.0,71.38,21.59,82.57,7.24,6.0,,,,,,,,,,,,86.08373809523809,70.77194805194804,7.446701298701299,86.74499072356215,71.85339826839827,7.204935064935065,38.0,58.0,-102.0,L4,96.0,0.396,42,53,2,L1,95,0.442
2024-06-08,SF,TEX,SPENCER HOWARD,ANDREW HEANEY,468.0,87.3,2410.21,6.46,27.0,0.0,70.53,22.67,83.49,7.22,6.0,190.0,88.75,2018.94,6.63,8.0,0.0,69.56,24.36,85.78,7.01,3.0,80.0804713804714,66.58468915343916,7.119014550264549,80.07904761904761,72.47694444444444,7.532083333333333,48.0,49.0,47.0,W1,97.0,0.495,52,45,17,L2,97,0.536
2024-06-08,MIN,PIT,SIMEON WOODS RICHARDSON,CARMEN MLODZINSKI,239.0,91.46,2380.78,6.47,12.0,0.0,69.81,22.11,84.27,7.01,9.0,493.0,87.84,2289.45,6.75,21.0,0.0,69.47,21.47,81.85,7.03,6.0,85.38016666666667,68.99821428571428,6.951493506493506,85.1361111111111,71.82583333333334,7.238833333333334,39.0,58.0,-53.0,W1,97.0,0.402,47,49,-8,L1,96,0.49
2024-06-08,TOR,OAK,KEVIN GAUSMAN,LUIS MEDINA,,,,,,,,,,,,489.0,90.56,2137.82,6.64,38.0,0.0,70.4,22.25,85.22,7.18,6.0,,,,91.42837301587302,71.33709415584416,7.225892857142857,,,,,,,55,41,17,L2,96,0.573
2024-06-08,BAL,TB,KYLE BRADISH,TAJ BRADLEY,541.0,91.48,2152.6,6.57,39.0,0.0,69.86,21.77,84.28,6.94,6.0,426.0,90.98,2448.35,6.55,35.0,0.0,68.73,14.05,77.46,7.24,5.0,78.32708333333333,69.68555555555555,7.129206349206349,80.6169191919192,68.68808802308803,6.742812557812559,50.0,47.0,61.0,L4,97.0,0.515,43,52,-90,L2,95,0.453
2024-06-08,SEA,KC,LUIS CASTILLO,ALEC MARSH,554.0,90.04,2429.22,6.12,36.0,0.0,68.92,17.39,84.37,7.25,6.0,,,,,,,,,,,,84.82840909090909,68.82916895604396,7.031151556776557,82.05420138888888,69.98772997835498,7.310908189033189,47.0,50.0,-28.0,W1,97.0,0.485,51,45,32,W3,96,0.531
2024-06-08,MIL,DET,FREDDY PERALTA,CASEY MIZE,495.0,89.55,2055.41,6.98,15.0,0.0,69.14,15.09,84.91,7.02,6.0,597.0,89.22,2305.01,6.57,42.0,0.0,68.48,23.26,80.31,7.04,6.0,80.565,69.40673469387755,7.237573696145125,88.24920634920635,68.84,7.108333333333333,59.0,38.0,87.0,L4,97.0,0.608,56,40,81,W7,96,0.583
2024-06-08,CHC,CIN,BEN BROWN,ANDREW ABBOTT,564.0,88.41,2356.08,6.6,21.0,0.0,70.24,27.39,83.12,7.15,6.0,408.0,92.59,2233.87,6.71,37.0,0.0,68.81,22.42,82.03,7.41,7.0,76.56472222222222,68.85305555555556,7.3475,86.9211111111111,68.7265873015873,7.034027777777777,50.0,47.0,31.0,W2,97.0,0.515,57,39,119,W2,96,0.594
2024-06-08,BOS,CWS,BRAYAN BELLO,NICK NASTRINI,333.0,89.24,2269.34,6.55,11.0,0.0,70.7,25.02,85.61,7.62,4.0,542.0,90.69,2073.71,6.38,25.0,0.0,70.19,2.61,83.05,7.42,6.0,81.07104166666666,67.43187499999999,7.218660714285714,80.59077777777779,67.13931818181818,7.454058441558442,32.0,65.0,-98.0,L2,97.0,0.33,53,45,61,W10,98,0.541
2024-06-08,COL,STL,RYAN FELTNER,KYLE GIBSON,562.0,86.37,2226.89,6.95,34.0,0.0,70.25,9.5,82.36,7.72,6.0,503.0,90.77,2291.51,6.36,23.0,0.0,69.11,16.06,84.08,7.06,6.0,83.51266666666666,69.33194444444445,7.341388888888889,88.25750000000001,71.63438888888889,7.797722222222222,51.0,46.0,17.0,W1,97.0,0.526,22,74,-253,L2,96,0.229
2024-06-08,LAD,NYY,GAVIN STONE,NESTOR CORTES,,,,,,,,,,,,446.0,91.54,2027.71,6.64,26.0,0.0,70.05,16.68,82.48,7.36,5.0,83.12380952380953,70.9846875,7.667291666666667,80.60998822605964,68.57149170274171,7.317243867243867,53.0,43.0,111.0,L2,96.0,0.552,58,39,69,W2,97,0.598
2024-06-08,CLE,MIA,BEN LIVELY,RODDERY MUNOZ,,,,,,,,,,,,517.0,85.72,1970.8,6.93,24.0,0.0,68.81,21.18,83.78,7.02,6.0,76.04445887445887,66.6152380952381,6.704880952380952,83.92285714285715,69.96622222222223,7.077500000000001,44.0,51.0,-55.0,W2,95.0,0.463,46,49,-45,W2,95,0.484
