full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Chris Sale,599,86.69,2234.63,6.47,50,0,67.77,12.19,81.7,7.31,6
Kyle Hendricks,411,83.26,2218.7,5.56,14,0,69.6,10.42,77.44,7.28,5
Patrick Corbin,573,85.43,2175.73,6.7,32,0,69.46,10.91,84.72,7.42,6
Andrew Heaney,507,87.23,2357.56,6.41,34,0,70.28,22.11,80.81,7.3,6
Steven Matz,78,88.38,2265.54,6.54,7,0,69.83,23.0,85.84,7.43,1
Chris Bassitt,554,86.02,2156.76,6.42,41,0,68.68,18.68,83.55,6.97,6
Jeffrey Springs,489,84.8,1900.38,6.37,33,0,68.74,20.78,81.73,7.38,6
Kyle Freeland,507,88.28,2242.64,6.6,24,0,71.58,16.1,83.09,7.47,6
Walker Buehler,342,88.4,2320.18,6.56,14,0,68.51,17.82,82.03,6.88,4
Aaron Civale,448,87.16,2528.69,5.65,26,0,70.09,22.35,83.11,7.26,5
David Peterson,550,88.53,2098.7,7.06,34,0,69.98,11.88,82.8,6.98,6
Brady Singer,596,87.95,2410.25,7.03,35,0,69.45,13.88,81.48,7.32,6
Tyler Phillips,202,88.38,2210.22,6.36,8,0,70.57,7.54,82.27,7.28,3
Ryne Nelson,581,91.08,2210.4,6.71,42,0,69.57,19.32,83.19,7.04,6
Reid Detmers,100,88.24,2150.84,6.32,10,0,70.8,14.97,81.91,7.35,1
Tanner Bibee,451,88.85,2424.8,6.65,30,0,70.43,29.22,84.09,7.18,5
Kutter Crawford,504,87.0,2375.08,6.1,25,0,69.28,25.11,81.73,7.2,6
Max Meyer,538,90.03,2298.28,6.38,22,0,71.1,11.77,86.54,7.34,6
Nick Nastrini,170,87.21,2281.83,6.47,5,0,67.39,24.09,81.59,7.63,2
Kyle Harrison,413,86.33,2037.54,6.7,24,0,68.87,18.08,82.53,7.17,5
Paul Skenes,553,92.77,2130.27,6.45,39,0,68.26,13.78,82.28,7.38,6
Cade Povich,358,85.97,2245.42,6.33,22,0,69.96,23.41,83.3,7.35,4
David Festa,486,90.01,2227.08,6.87,37,0,69.33,17.99,83.33,7.43,6
