full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Max Scherzer,462,86.69,2236.01,6.28,30,0,69.16,23.3,81.28,7.32,6
Lance Lynn,433,90.6,2384.24,6.45,19,0,71.28,26.45,82.6,7.07,5
Patrick Corbin,538,84.71,2193.38,6.75,28,0,69.96,9.69,83.73,7.62,6
James Paxton,420,87.47,2004.54,6.33,20,0,68.98,19.37,85.71,7.15,5
Robbie Ray,180,91.57,2257.58,6.17,12,0,68.72,19.86,80.81,7.12,2
Chris Bassitt,486,87.03,2163.63,6.42,23,0,69.78,22.28,81.05,6.9,5
Aaron Nola,477,87.46,2353.53,6.89,31,0,69.96,18.93,82.31,7.49,5
Joe Ross,87,91.53,2150.45,6.9,4,0,71.86,19.14,85.95,7.45,1
Jeffrey Springs,76,84.14,1859.55,6.37,3,0,67.69,22.83,81.0,6.96,1
Tyler Glasnow,291,92.02,2576.55,7.39,19,0,68.38,11.84,81.89,7.07,3
Michael Wacha,446,86.64,1922.04,6.87,24,0,68.72,12.18,81.01,7.38,5
Cal Quantrill,429,89.27,1891.76,6.47,18,0,69.71,17.94,83.2,7.18,5
Sean Manaea,576,87.47,1986.55,7.14,36,0,69.57,20.38,81.73,7.06,6
Griffin Canning,420,89.43,2189.74,5.87,22,0,70.09,16.7,83.82,7.3,5
Justin Steele,450,88.07,2454.77,6.3,28,0,69.97,19.45,81.42,7.11,5
Matt Waldron,528,82.52,1372.66,6.67,25,0,69.08,19.16,82.64,7.34,6
Bailey Falter,192,88.59,1976.73,7.37,10,0,71.55,22.91,86.05,7.29,3
Tony Santillan,98,93.97,2301.02,6.02,9,0,67.19,31.19,82.58,6.63,6
Tyler Holton,284,87.2,2247.99,6.46,14,0,68.76,12.13,80.39,7.2,12
Edward Cabrera,395,92.24,2110.03,6.64,25,0,71.21,14.14,85.26,7.33,5
Gavin Williams,536,91.25,2315.79,7.18,31,0,68.1,21.57,83.61,6.86,6
Ryne Nelson,555,91.9,2216.94,6.7,33,0,68.0,23.14,82.25,6.7,6
Corbin Burnes,487,89.81,2682.34,6.58,29,0,68.44,12.83,80.59,7.36,5
JP Sears,467,86.37,2117.66,6.37,30,0,71.3,22.88,82.68,7.19,5
Jonathan Cannon,461,89.24,2172.59,6.08,14,0,69.78,17.37,82.67,7.1,5
Hunter Brown,598,92.9,2167.59,6.61,36,0,69.71,17.1,80.67,6.85,6
Bryce Elder,262,88.09,2210.12,5.82,17,0,71.28,8.38,84.55,7.66,3
Will Warren,97,89.17,2387.68,6.65,6,0,71.22,22.06,80.48,7.27,1
David Festa,222,90.63,2303.27,6.92,19,0,70.51,23.03,83.92,7.24,3
