game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-09-26,MIL,PIT,AARON CIVALE,MITCH KELLER,442.0,88.05,2510.79,6.46,28.0,0.0,69.14,16.77,84.92,7.04,5.0,516,86.96,2581.69,5.62,29,0,70.5,23.27,82.95,7.33,6,83.33163265306122,69.48304988662132,7.090408163265306,79.56361111111111,68.25932539682539,7.039444444444445,39.0,58.0,-53.0,W1,97.0,0.402,56,40,81,W7,96,0.583
2024-09-26,KC,WSH,MICHAEL WACHA,PATRICK CORBIN,551.0,85.36,2168.86,6.66,32.0,0.0,70.08,14.5,82.05,7.36,6.0,548,86.72,1910.12,6.76,32,0,68.7,23.01,80.74,7.14,6,84.209623015873,69.84416666666667,6.9125,74.229,57.519777777777776,6.207722222222222,38.0,58.0,-102.0,L4,96.0,0.396,47,50,-28,W1,97,0.485
2024-09-26,TB,DET,TYLER ALEXANDER,REESE OLSON,180.0,88.85,2325.39,5.93,9.0,0.0,70.41,8.84,81.12,7.62,3.0,374,85.83,2226.02,6.19,21,0,69.76,28.51,83.06,7.05,6,87.57041666666666,70.64499684343434,7.102414772727273,84.22305555555556,73.8789898989899,7.846742424242424,59.0,38.0,87.0,L4,97.0,0.608,50,47,61,L4,97,0.515
2024-09-26,LAA,CWS,TYLER ANDERSON,CHRIS FLEXEN,568.0,84.74,2139.29,6.26,33.0,0.0,69.79,24.22,81.93,7.26,6.0,429,84.86,2150.81,6.1,20,0,70.48,24.38,81.76,7.49,5,82.14910714285713,69.57847222222222,7.477777777777778,92.11666666666667,68.8875,6.990277777777777,32.0,65.0,-98.0,L2,97.0,0.33,47,49,-62,L1,96,0.49
2024-09-26,STL,COL,KYLE GIBSON,KYLE FREELAND,525.0,87.2,2176.0,6.6,23.0,0.0,70.75,17.74,82.5,7.38,6.0,453,86.76,2161.37,6.9,23,0,70.74,15.78,82.95,7.52,5,87.85714285714286,70.57916666666667,7.386166666666666,80.09444444444445,67.35761363636364,6.66142316017316,22.0,74.0,-253.0,L2,96.0,0.229,51,46,17,W1,97,0.526
2024-09-26,TEX,OAK,KUMAR ROCKER,JT GINN,,,,,,,,,,,,218,90.97,2164.98,6.96,14,0,66.07,11.6,83.08,6.98,3,,,,87.92916666666667,68.86488095238096,7.326785714285714,,,,,,,48,49,47,W1,97,0.495
2024-09-26,BAL,NYY,CORBIN BURNES,GERRIT COLE,540.0,90.81,2436.71,6.19,37.0,0.0,69.91,21.78,83.92,7.04,6.0,533,89.64,2734.61,6.5,35,0,68.66,5.18,82.02,7.48,6,85.67820346320346,75.22261988011988,7.746143856143855,82.00962962962963,70.11899749373434,7.11253411306043,53.0,43.0,111.0,L2,96.0,0.552,43,52,-90,L2,95,0.453
2024-09-26,MIA,MIN,VALENTE BELLOZO,DAVID FESTA,491.0,89.85,2312.57,6.85,33.0,0.0,69.85,21.53,83.11,7.31,6.0,505,82.12,2315.93,5.95,16,0,70.34,24.82,82.56,7.2,6,84.464,71.2445950102529,7.497773410799726,78.71527777777777,64.30170048701298,6.552451298701299,47.0,49.0,-8.0,L1,96.0,0.49,44,51,-55,W2,95,0.463
2024-09-26,SD,LAD,JOE MUSGROVE,WALKER BUEHLER,516.0,88.28,2366.69,6.56,29.0,0.0,68.94,15.66,82.61,7.05,6.0,531,87.32,2766.17,5.99,41,0,70.2,16.24,82.83,7.16,6,87.42231481481481,70.86569664902999,7.239797178130511,87.83055555555556,68.48555555555556,7.044999999999999,58.0,39.0,69.0,W2,97.0,0.598,52,44,7,L1,96,0.542
2024-09-26,NYM,ATL,SEAN MANAEA,MAX FRIED,499.0,86.97,2329.3,6.61,31.0,0.0,69.47,0.39,81.18,7.15,5.0,579,88.2,2018.78,6.89,45,0,67.56,24.83,81.59,6.85,6,87.3,71.1,5.7,108.9,76.18333333333334,7.466666666666666,42.0,53.0,2.0,L1,95.0,0.442,55,42,45,L1,97,0.567
