game_date,home_team,away_team,winner
2024-09-03,Orioles,White Sox,Orioles
2024-09-03,Marlins,Nationals,Nationals
2024-09-03,Rays,Twins,Rays
2024-09-03,Blue Jays,Phillies,Phillies
2024-09-03,Mets,Red Sox,Mets
2024-09-03,Braves,Rockies,Braves
2024-09-03,Cubs,Pirates,Pirates
2024-09-03,Royals,Guardians,Guardians
2024-09-03,Brewers,Cardinals,Cardinals
2024-09-03,Rangers,Yankees,Rangers
2024-09-03,Angels,Dodgers,Dodgers
2024-09-03,Giants,D-backs,D-backs
