mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
514888,josé altuve,HOU,83.74,68.12,8.04,16,0,0,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,96.8,69.68,7.3,10,1,0,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,89.74,73.72,8.07,14,0,1,18.0,77.0,407.0,0.26,0.47
553993,eugenio suárez,AZ,75.04,71.83,7.61,27,0,3,36.0,111.0,421.0,0.25,0.59
572233,christian walker,HOU,82.45,72.51,7.38,15,1,2,13.0,114.0,412.0,0.23,0.38
592450,aaron judge,NYY,98.96,76.52,8.26,15,1,1,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,93.62,76.12,7.48,8,1,0,19.0,76.0,443.0,0.29,0.49
592885,christian yelich,MIL,84.51,71.53,7.46,24,0,1,19.0,112.0,412.0,0.26,0.44
596146,max kepler,PHI,38.4,4.0,1.0,2,0,0,11.0,66.0,338.0,0.2,0.36
606192,teoscar hernández,LAD,83.62,74.93,7.95,24,0,1,15.0,80.0,335.0,0.25,0.46
621043,carlos correa,MIN,99.0,73.0,7.3,5,0,0,7.0,66.0,349.0,0.27,0.39
621439,byron buxton,MIN,85.89,73.19,8.19,18,0,1,23.0,97.0,361.0,0.28,0.57
641857,ryan mcmahon,COL,90.1,71.84,6.56,12,1,2,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,82.53,72.36,8.17,21,1,1,15.0,113.0,438.0,0.23,0.4
647304,josh naylor,AZ,76.53,73.11,8.07,16,0,1,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,87.3,64.5,6.35,16,0,1,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,86.53,68.5,7.33,7,1,0,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,99.1,68.6,7.9,7,0,1,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,92.32,72.34,7.16,17,1,2,17.0,61.0,436.0,0.29,0.47
656775,cedric mullins,BAL,89.63,72.13,7.44,13,1,0,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,81.43,72.1,7.0,28,0,0,12.0,57.0,342.0,0.28,0.45
657757,gavin sheets,SD,66.4,72.44,7.85,18,0,1,14.0,75.0,383.0,0.25,0.42
660271,shohei ohtani,LAD,85.22,74.4,8.35,22,1,1,37.0,121.0,470.0,0.27,0.62
661388,william contreras,MIL,88.56,74.48,7.04,22,0,0,6.0,80.0,422.0,0.24,0.34
663616,trevor larnach,MIN,73.82,70.33,7.35,10,0,2,13.0,86.0,384.0,0.24,0.4
663728,cal raleigh,SEA,84.4,75.97,7.1,5,0,1,39.0,113.0,448.0,0.26,0.61
664034,ty france,MIN,71.37,65.53,6.95,21,0,1,6.0,60.0,374.0,0.25,0.36
664040,brandon lowe,TB,82.5,67.23,6.44,23,0,2,19.0,89.0,350.0,0.27,0.48
665161,jeremy peña,HOU,76.12,60.11,6.8,26,0,3,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,83.2,72.39,7.1,18,0,0,24.0,85.0,453.0,0.26,0.5
667670,brent rooker,ATH,79.66,73.11,6.34,15,0,1,21.0,104.0,460.0,0.27,0.5
668227,randy arozarena,SEA,78.95,72.29,7.59,20,0,2,19.0,122.0,444.0,0.25,0.47
668930,brice turang,MIL,85.5,67.86,6.17,14,0,0,6.0,90.0,420.0,0.28,0.37
669257,will smith,LAD,87.86,66.51,7.14,21,1,0,14.0,58.0,326.0,0.32,0.55
669911,michael toglia,COL,81.85,72.29,7.55,21,0,2,10.0,124.0,324.0,0.19,0.35
670623,isaac paredes,HOU,92.8,68.12,7.81,22,0,0,19.0,67.0,409.0,0.26,0.47
671732,lawrence butler,ATH,79.69,67.31,7.01,10,0,1,14.0,125.0,437.0,0.24,0.42
672580,maikel garcía,KC,92.6,69.1,7.9,2,0,0,8.0,54.0,414.0,0.29,0.44
672820,lenyn sosa,CWS,92.15,71.0,7.37,13,0,2,9.0,75.0,324.0,0.27,0.41
673237,yainer diaz,HOU,86.05,67.86,7.58,13,0,0,13.0,64.0,369.0,0.25,0.4
677594,julio rodríguez,SEA,76.56,72.3,7.42,11,0,0,17.0,105.0,466.0,0.26,0.43
678246,miguel vargas,CWS,85.48,67.65,7.45,6,0,0,12.0,70.0,413.0,0.23,0.41
680757,steven kwan,CLE,74.4,64.0,6.32,19,0,1,8.0,35.0,424.0,0.29,0.41
681624,andy pages,LAD,92.35,75.6,8.1,11,0,0,19.0,84.0,404.0,0.29,0.49
683002,gunnar henderson,BAL,96.48,76.18,7.0,16,0,0,11.0,93.0,401.0,0.28,0.45
683011,anthony volpe,NYY,91.3,70.1,7.22,15,0,1,14.0,95.0,410.0,0.21,0.41
686217,sal frelick,MIL,87.73,64.35,6.97,12,0,0,7.0,49.0,385.0,0.29,0.4
686469,vinnie pasquantino,KC,82.98,72.52,7.74,14,0,0,17.0,72.0,428.0,0.27,0.44
686668,brenton doyle,COL,82.5,68.59,7.4,20,0,3,7.0,89.0,344.0,0.22,0.33
687401,joey ortiz,MIL,80.1,70.48,7.41,22,0,3,7.0,56.0,344.0,0.22,0.31
691016,tyler soderstrom,ATH,80.1,69.52,7.72,11,0,2,19.0,98.0,425.0,0.26,0.46
700250,ben rice,NYY,77.44,69.58,6.7,13,0,0,15.0,66.0,321.0,0.24,0.47
