mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,72.7,66.86,7.51,17,0,3,9.0,78.0,371.0,0.25,0.38
502671,paul goldschmidt,NYY,86.1,70.4,7.43,15,0,0,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,81.48,65.5,7.9,23,0,2,17.0,68.0,426.0,0.28,0.46
521692,salvador pérez,KC,76.23,71.65,8.12,9,0,2,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,92.7,74.28,7.46,12,1,2,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,86.14,67.83,7.4,17,0,0,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,73.03,69.02,7.29,23,0,1,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,83.19,75.26,8.06,13,0,0,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,82.64,72.51,8.4,15,0,2,10.0,36.0,379.0,0.24,0.38
572233,christian walker,HOU,85.25,77.04,7.47,19,0,1,13.0,114.0,412.0,0.23,0.38
573262,mike yastrzemski,SF,89.35,65.05,6.87,22,0,0,8.0,82.0,358.0,0.24,0.36
575929,willson contreras,STL,77.32,76.01,7.57,21,1,1,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,90.07,74.4,7.27,4,1,0,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,100.15,69.98,7.86,23,1,0,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,92.2,77.76,7.91,15,1,0,19.0,76.0,443.0,0.29,0.49
593428,xander bogaerts,SD,89.55,70.96,7.41,20,0,1,6.0,65.0,414.0,0.27,0.38
596019,francisco lindor,NYM,88.4,72.82,7.38,12,0,0,20.0,85.0,462.0,0.25,0.44
605137,josh bell,WSH,89.36,67.76,8.28,20,1,1,13.0,59.0,348.0,0.22,0.39
