full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,546,89.32,2487.59,6.36,27,0,69.92,25.01,82.08,7.02,6
Taijuan Walker,509,87.3,2023.11,5.85,25,0,70.86,17.56,85.77,7.26,6
Chris Bassitt,485,86.0,2102.67,6.48,25,0,68.23,16.95,80.51,6.8,5
Blake Snell,177,90.3,2385.73,6.83,12,0,70.48,18.77,81.74,7.31,2
Cole Irvin,417,85.74,2011.83,6.32,23,0,69.67,16.78,81.86,7.28,6
Tylor Megill,86,90.91,2007.23,7.45,7,0,69.05,16.97,81.97,7.11,1
Justin Steele,416,89.28,2510.58,6.36,25,0,70.6,17.56,82.9,7.06,5
Joe Ryan,572,90.16,2288.32,6.74,35,0,69.13,20.77,82.19,7.11,6
Framber Valdez,544,89.09,2283.08,5.75,28,0,70.48,-1.15,87.97,7.22,6
Nick Lodolo,363,89.06,2408.4,6.11,26,0,70.57,17.51,80.42,7.39,4
Trevor Rogers,511,88.4,2221.49,6.72,19,0,70.74,12.22,85.61,7.28,6
Xzavion Curry,140,88.16,2298.98,6.19,5,0,71.2,26.48,83.53,7.38,2
Alec Marsh,384,90.2,2413.27,6.15,25,0,69.0,17.26,82.81,7.23,4
Mitchell Parker,518,87.51,1928.75,6.89,26,0,69.68,14.91,84.28,7.28,6
Nick Nastrini,168,90.4,2269.93,6.47,5,0,70.68,29.65,85.65,7.42,2
Cooper Criswell,493,83.96,2033.35,6.69,29,0,70.48,10.63,81.75,7.27,6
Bryce Miller,532,91.26,2183.33,6.35,33,0,71.6,22.53,84.21,7.2,6
Anthony Molina,144,89.85,1974.28,6.19,5,0,71.13,14.12,79.07,7.12,5
Robert Gasser,322,88.11,2258.2,6.7,13,0,69.67,14.5,81.38,7.29,4
Gavin Stone,358,90.96,2001.48,6.6,16,0,71.28,15.33,81.36,7.4,4
