mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,80.97,67.91,7.54,21,0,2,9.0,78.0,371.0,0.25,0.38
502671,paul goldschmidt,NYY,86.66,71.89,7.91,21,0,1,8.0,66.0,385.0,0.29,0.43
514888,josé altuve,HOU,86.71,68.98,7.96,15,1,1,17.0,68.0,426.0,0.28,0.46
518692,freddie freeman,LAD,80.22,68.08,6.5,10,0,0,10.0,86.0,384.0,0.3,0.47
521692,salvador pérez,KC,81.51,69.93,8.03,18,1,0,18.0,77.0,407.0,0.26,0.47
542303,marcell ozuna,ATL,72.62,70.23,7.23,22,0,1,13.0,90.0,396.0,0.24,0.39
543760,marcus semien,TEX,80.66,68.04,7.54,19,0,0,13.0,80.0,429.0,0.23,0.36
543807,george springer,TOR,79.43,72.0,7.57,16,0,0,17.0,73.0,393.0,0.29,0.5
553993,eugenio suárez,AZ,86.58,74.95,7.69,19,0,2,36.0,111.0,421.0,0.25,0.59
571448,nolan arenado,STL,77.92,71.42,8.28,12,0,1,10.0,36.0,379.0,0.24,0.38
572233,christian walker,HOU,83.43,75.7,7.43,12,0,0,13.0,114.0,412.0,0.23,0.38
575929,willson contreras,STL,88.12,75.1,8.29,20,0,1,14.0,104.0,417.0,0.27,0.46
592206,nick castellanos,PHI,76.92,68.41,7.04,23,0,1,13.0,85.0,421.0,0.27,0.43
592450,aaron judge,NYY,86.52,77.64,8.29,21,0,1,37.0,120.0,459.0,0.34,0.71
592518,manny machado,SD,76.1,70.85,7.82,20,0,1,19.0,76.0,443.0,0.29,0.49
592885,christian yelich,MIL,83.4,76.86,7.64,12,0,1,19.0,112.0,412.0,0.26,0.44
596019,francisco lindor,NYM,79.45,71.9,7.85,25,0,0,20.0,85.0,462.0,0.25,0.44
596146,max kepler,PHI,95.65,70.99,7.46,11,0,0,11.0,66.0,338.0,0.2,0.36
605137,josh bell,WSH,78.57,69.4,8.07,17,0,1,13.0,59.0,348.0,0.22,0.39
606192,teoscar hernández,LAD,74.8,70.56,7.66,16,0,1,15.0,80.0,335.0,0.25,0.46
607043,brandon nimmo,NYM,80.24,73.57,7.6,19,0,0,19.0,81.0,414.0,0.26,0.47
607208,trea turner,PHI,73.4,66.72,7.6,16,0,1,11.0,75.0,455.0,0.3,0.44
621020,dansby swanson,CHC,84.64,72.06,7.21,18,0,0,16.0,115.0,426.0,0.25,0.42
621043,carlos correa,MIN,88.61,73.59,7.51,13,1,1,7.0,66.0,349.0,0.27,0.39
621493,taylor ward,LAA,90.0,71.75,7.23,12,0,0,23.0,119.0,442.0,0.23,0.48
621566,matt olson,ATL,78.41,74.36,7.17,25,0,2,18.0,106.0,453.0,0.26,0.47
624413,pete alonso,NYM,93.83,76.35,7.92,17,1,2,22.0,105.0,450.0,0.27,0.51
641355,cody bellinger,NYY,90.02,72.57,7.73,18,0,1,19.0,55.0,401.0,0.28,0.51
641857,ryan mcmahon,COL,79.32,74.93,7.63,21,0,0,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,78.08,71.74,8.12,18,0,1,15.0,113.0,438.0,0.23,0.4
645277,ozzie albies,ATL,87.34,69.97,7.21,17,0,1,9.0,68.0,432.0,0.22,0.33
646240,rafael devers,SF,93.2,65.72,7.66,12,1,0,19.0,120.0,474.0,0.26,0.48
647304,josh naylor,AZ,86.25,72.5,7.93,22,0,2,11.0,51.0,398.0,0.29,0.44
650333,luis arráez,SD,83.66,61.86,5.87,14,0,0,5.0,12.0,428.0,0.29,0.4
650402,gleyber torres,DET,81.18,68.46,6.96,20,1,0,9.0,51.0,392.0,0.28,0.41
650489,willi castro,MIN,91.6,70.44,6.94,11,0,0,10.0,81.0,323.0,0.25,0.42
650490,yandy díaz,TB,85.25,77.83,8.08,16,0,1,17.0,61.0,436.0,0.29,0.47
650859,luis rengifo,LAA,89.56,69.68,7.22,10,1,0,4.0,66.0,367.0,0.24,0.32
656775,cedric mullins,BAL,91.1,61.5,6.2,11,0,1,13.0,83.0,335.0,0.22,0.4
656811,ryan o'hearn,BAL,81.5,73.37,7.35,23,0,1,12.0,57.0,342.0,0.28,0.45
660271,shohei ohtani,LAD,76.35,75.3,7.22,11,0,1,37.0,121.0,470.0,0.27,0.62
661388,william contreras,MIL,98.12,78.62,7.78,12,0,0,6.0,80.0,422.0,0.24,0.34
663538,nico hoerner,CHC,87.95,67.74,6.14,21,0,2,3.0,30.0,407.0,0.29,0.37
663586,austin riley,ATL,85.5,69.01,7.35,14,1,1,14.0,114.0,412.0,0.27,0.44
663616,trevor larnach,MIN,90.08,68.78,6.99,20,0,0,13.0,86.0,384.0,0.24,0.4
663647,ke'bryan hayes,PIT,94.87,78.07,7.17,13,0,1,2.0,79.0,377.0,0.24,0.3
663697,jonathan india,KC,88.48,72.05,7.18,15,0,0,4.0,68.0,411.0,0.24,0.34
663728,cal raleigh,SEA,81.29,74.46,8.31,20,0,2,39.0,113.0,448.0,0.26,0.61
663993,nathaniel lowe,WSH,76.75,75.95,7.06,14,0,1,15.0,118.0,428.0,0.22,0.39
664023,ian happ,CHC,82.92,72.44,6.74,23,0,1,13.0,95.0,429.0,0.22,0.37
664034,ty france,MIN,81.76,68.84,7.61,12,0,1,6.0,60.0,374.0,0.25,0.36
664040,brandon lowe,TB,85.6,68.8,6.4,6,0,1,19.0,89.0,350.0,0.27,0.48
