game_date,home_team,away_team,winner
2024-04-02,Brewers,Twins,Brewers
2024-04-02,Orioles,Royals,Royals
2024-04-02,Marlins,Angels,Angels
2024-04-02,Phillies,Reds,Phillies
2024-04-02,Rays,Rangers,Rays
2024-04-02,White Sox,Braves,White Sox
2024-04-02,Cubs,Rockies,Cubs
2024-04-02,Astros,Blue Jays,Blue Jays
2024-04-02,D-backs,Yankees,D-backs
2024-04-02,Padres,Cardinals,Cardinals
2024-04-02,Mariners,Guardians,Guardians
2024-04-02,Dodgers,Giants,Dodgers
