team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,93.17375,72.90954545454545,7.491298701298701
BAL,82.77395833333333,72.47762626262626,7.294924242424242
BOS,87.96944444444443,69.58111111111111,7.036111111111111
DET,78.40944444444445,69.74166666666666,7.359325396825397
LAD,84.89563492063492,72.09898268398268,7.313668831168831
MIL,82.75416666666666,67.95700396825397,7.050932539682539
MIN,70.27752525252525,69.75449810606061,7.0201231060606055
NYM,82.84601265401265,72.29850505050504,7.456202020202021
PHI,83.01349206349207,71.6510381593715,7.627758136924803
SEA,78.57055555555554,70.76351010101011,7.4446127946127945
SF,86.01916666666666,68.89736950549451,7.07456043956044
TEX,85.49144444444445,69.16740384615385,7.152211538461539
WSH,81.74499999999999,70.79738095238096,7.50047619047619
