mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,77.47,69.33,7.43,16,0,0,9.0,78.0,366.0,0.26,0.39
502671,paul goldschmidt,NYY,78.46,70.91,7.4,17,0,0,8.0,66.0,381.0,0.29,0.43
514888,josé altuve,HOU,87.58,60.58,6.58,14,0,0,17.0,67.0,420.0,0.28,0.47
521692,salvador pérez,KC,89.35,74.68,7.92,11,0,1,18.0,77.0,407.0,0.26,0.47
527038,wilmer flores,SF,80.93,65.57,7.08,18,0,1,12.0,64.0,359.0,0.24,0.38
543760,marcus semien,TEX,80.9,70.53,7.78,20,0,0,13.0,80.0,424.0,0.23,0.37
571448,nolan arenado,STL,88.9,70.95,8.02,11,0,0,10.0,36.0,371.0,0.24,0.38
572233,christian walker,HOU,72.88,70.7,7.2,19,0,1,13.0,111.0,406.0,0.24,0.38
573262,mike yastrzemski,SF,89.72,65.13,6.8,19,0,1,8.0,81.0,354.0,0.24,0.37
575929,willson contreras,STL,87.95,77.88,7.54,17,0,1,13.0,103.0,409.0,0.26,0.44
592450,aaron judge,NYY,90.7,79.5,9.0,6,0,1,37.0,119.0,455.0,0.34,0.72
592885,christian yelich,MIL,89.96,73.29,7.5,20,0,1,19.0,111.0,408.0,0.26,0.45
596019,francisco lindor,NYM,81.42,72.24,7.53,22,0,0,19.0,83.0,457.0,0.25,0.43
605137,josh bell,WSH,97.08,64.78,7.82,17,0,1,13.0,59.0,344.0,0.22,0.39
607043,brandon nimmo,NYM,93.2,75.57,7.1,12,1,0,19.0,79.0,409.0,0.26,0.47
621020,dansby swanson,CHC,90.43,68.22,6.82,9,0,2,16.0,114.0,424.0,0.25,0.42
621043,carlos correa,MIN,92.92,76.75,7.4,9,0,0,7.0,65.0,345.0,0.27,0.39
621439,byron buxton,MIN,94.1,76.72,8.22,14,0,1,23.0,95.0,357.0,0.29,0.57
624413,pete alonso,NYM,95.27,75.63,6.38,16,0,1,22.0,104.0,445.0,0.27,0.52
641355,cody bellinger,NYY,76.62,67.1,7.86,19,0,0,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,97.5,74.73,7.5,24,0,2,16.0,127.0,401.0,0.22,0.4
642715,willy adames,SF,87.88,69.85,8.04,25,0,2,15.0,113.0,434.0,0.23,0.4
650402,gleyber torres,DET,86.32,68.16,7.36,20,0,0,9.0,51.0,385.0,0.28,0.42
650489,willi castro,MIN,89.85,72.27,7.66,10,0,1,10.0,79.0,319.0,0.26,0.43
656555,rhys hoskins,MIL,76.58,66.71,8.07,21,0,1,12.0,85.0,318.0,0.24,0.43
656716,zach mckinstry,DET,76.04,67.77,7.11,17,0,1,8.0,72.0,352.0,0.27,0.45
661388,william contreras,MIL,79.78,59.06,6.4,13,0,2,6.0,80.0,418.0,0.25,0.35
663457,lars nootbaar,STL,89.22,73.34,6.53,17,0,0,12.0,83.0,386.0,0.23,0.38
663538,nico hoerner,CHC,90.1,69.93,7.13,6,0,0,3.0,30.0,403.0,0.29,0.37
663656,kyle tucker,CHC,97.35,67.16,7.7,14,0,2,18.0,62.0,443.0,0.28,0.49
663697,jonathan india,KC,89.1,70.1,7.37,16,0,0,4.0,68.0,411.0,0.24,0.34
663757,trent grisham,NYY,91.7,68.64,7.41,16,0,1,17.0,72.0,331.0,0.26,0.47
663993,nathaniel lowe,WSH,80.68,70.2,6.48,16,0,0,15.0,116.0,425.0,0.23,0.39
664023,ian happ,CHC,82.82,67.68,6.9,14,0,1,13.0,95.0,426.0,0.22,0.37
664034,ty france,MIN,91.54,72.01,7.86,16,0,1,6.0,60.0,371.0,0.25,0.36
665161,jeremy peña,HOU,77.6,74.08,7.58,8,0,0,11.0,55.0,350.0,0.32,0.49
665742,juan soto,NYM,96.07,59.02,6.47,19,0,1,24.0,84.0,448.0,0.25,0.49
666969,adolis garcía,TEX,87.57,74.34,8.02,20,1,0,14.0,102.0,395.0,0.23,0.4
668804,bryan reynolds,PIT,82.2,70.07,6.24,14,0,1,10.0,113.0,415.0,0.24,0.38
668930,brice turang,MIL,91.68,62.79,5.94,11,0,0,6.0,90.0,416.0,0.28,0.37
