game_date,home_team,away_team,winner
2024-05-09,Reds,D-backs,D-backs
2024-05-09,Twins,Mariners,Twins
2024-05-09,Rockies,Giants,Rockies
2024-05-09,Yankees,Astros,Astros
2024-05-09,White Sox,Guardians,White Sox
2024-05-09,Brewers,Cardinals,Brewers
2024-05-09,Angels,Royals,Royals
