full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Tyler Anderson,542,84.67,2123.34,6.05,28,0,70.84,21.8,82.6,7.42,6
Anthony DeSclafani,209,88.95,2166.68,6.53,15,0,67.66,13.73,83.19,7.11,5
Michael Lorenzen,522,88.36,2333.18,5.89,31,0,70.56,18.5,83.64,7.3,6
Zack Wheeler,610,92.7,2499.38,7.15,54,0,68.44,16.57,81.35,6.89,6
Kevin Gausman,590,89.74,2052.61,6.76,34,0,70.64,19.65,82.37,7.39,6
Brandon Woodruff,70,90.32,2320.31,6.47,8,0,66.48,15.82,80.58,6.75,1
Chris Devenski,58,85.85,2170.14,6.27,4,0,71.11,9.39,82.99,7.72,4
Erick Fedde,482,89.09,2168.38,6.68,13,0,69.55,21.14,83.45,7.07,6
Max Fried,605,87.97,2411.35,6.5,34,0,70.21,12.44,81.73,7.08,6
Grant Holmes,588,89.1,2680.6,5.94,49,0,69.66,15.29,82.67,7.36,6
Drew Rasmussen,401,92.91,2506.13,6.61,20,0,70.58,16.18,85.82,6.88,6
Joe Ryan,564,90.28,2339.09,6.65,40,0,69.77,22.26,82.56,7.08,6
Edward Cabrera,482,92.17,2305.6,6.5,32,0,70.13,8.78,84.35,7.45,6
Gavin Williams,563,89.62,2300.87,6.65,23,0,70.25,13.68,83.33,7.35,6
Tarik Skubal,578,92.68,2139.54,6.49,49,0,69.14,19.93,80.68,7.21,6
Trevor Rogers,351,89.42,2141.54,6.66,19,0,71.36,16.47,82.9,7.41,4
George Kirby,550,91.52,2235.07,6.48,39,0,69.61,21.46,81.88,7.03,6
Garrett Crochet,590,92.42,2461.21,6.8,50,0,71.15,17.04,83.68,7.31,6
Shane Smith,408,91.73,2181.24,6.62,16,0,69.61,21.32,83.4,7.1,5
Jacob Lopez,525,84.94,2213.93,6.98,38,0,69.36,27.45,78.65,7.49,6
Jack Leiter,442,91.92,2327.91,6.85,20,0,71.3,25.3,87.85,7.18,5
Emmet Sheehan,145,90.37,2159.1,6.56,10,0,66.4,26.96,81.71,7.16,2
Ryan Gusto,402,90.42,2333.09,6.4,27,0,69.7,21.51,84.21,6.99,5
David Morgan,223,91.87,2400.28,6.04,13,0,67.67,17.54,83.42,6.99,11
Paul Skenes,541,93.24,2138.51,6.6,39,0,69.53,18.76,81.54,7.3,6
Chase Burns,205,94.76,2604.03,6.37,15,0,70.64,31.77,82.9,7.51,3
Chase Dollander,494,91.87,2528.34,6.13,13,0,69.85,18.0,84.2,6.95,6
Hayden Birdsong,527,90.61,2278.55,6.56,28,0,69.75,23.85,84.5,7.17,6
Shinnosuke Ogasawara,55,80.47,2337.55,6.07,2,0,70.66,8.94,91.41,7.15,1
