team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,75.4,69.1275,6.529999999999999
BAL,86.15133333333333,70.58040981240981,6.950707070707071
BOS,76.28422619047619,69.66866666666667,7.086666666666666
CHC,82.30819264069264,68.4167113095238,6.668526785714286
CIN,88.40083333333334,70.31482954545454,7.486193181818182
CLE,82.1328373015873,59.36908730158731,6.374523809523811
COL,81.36928571428572,70.57869318181818,6.999512987012987
CWS,81.32166666666666,68.81306818181818,7.113920454545455
DET,83.08561904761905,70.57357142857143,6.620238095238095
HOU,81.40972222222221,67.7600955988456,7.275016233766234
KC,83.82178571428571,71.15135416666666,7.3171875
LAA,84.094,69.26095238095238,6.811714285714285
LAD,77.53928571428571,69.77083333333334,7.149166666666666
MIA,79.01706349206349,66.82037037037037,6.5814814814814815
NYM,81.81583333333333,72.52481481481482,7.141481481481481
NYY,83.64347222222223,69.09226190476191,7.522321428571428
PHI,72.93888888888888,70.76375,7.309305555555556
PIT,82.81305555555555,71.19863816738817,7.1771013708513705
SD,77.73662698412699,66.76606819106819,6.826915214415215
SEA,82.89999999999999,71.30416666666666,7.088945578231292
SF,82.99444444444444,71.26509090909092,7.0096161616161625
TB,84.37011904761904,68.64955128205128,6.764038461538462
TEX,79.47722222222221,69.46852813852814,7.175692640692641
TOR,75.88058201058202,67.58247557997558,7.233659951159951
WSH,84.39748677248677,68.28252645502646,7.154351851851852
