full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Merrill Kelly,64,88.77,2345.61,6.02,7,0,,31.71,79.26,,1
Ross Stripling,81,87.09,2151.81,5.95,3,0,,20.18,83.27,,1
Adrian Sampson,0,,,,2,0,,,,,1
Frankie Montas,0,,,,5,0,,,,,1
Nick Pivetta,79,85.91,2430.41,6.61,5,0,,17.81,77.37,,1
Chris Devenski,0,,,,2,0,,,,,1
Max Fried,0,,,,4,0,,,,,1
Matt Strahm,14,90.45,2467.0,6.14,1,0,,-2.67,76.2,,1
Griffin Canning,0,,,,2,0,,,,,1
Joe Ryan,78,89.22,2198.79,6.48,5,0,,30.92,79.99,,1
Tyler Phillips,56,88.6,2092.52,6.31,2,0,,7.5,86.75,,1
Cristian Javier,0,,,,1,0,,,,,1
Tyson Miller,0,,,,3,0,,,,,1
DL Hall,0,,,,3,0,,,,,1
Darren McCaughan,65,84.67,2173.88,6.34,4,0,,0.68,82.03,,1
Tanner Bibee,0,,,,4,0,,,,,1
Josiah Gray,0,,,,6,0,,,,,1
Hunter Brown,73,90.23,2154.04,6.42,5,0,,19.47,83.6,,1
Drew Thorpe,0,,,,2,0,,,,,1
Kyle Harrison,0,,,,5,0,,,,,1
