team,wins,losses,run_diff,streak,games_played,win_pct
NYY,85,62,125,W2,147,.578
BAL,83,64,84,L1,147,.565
BOS,74,73,2,L1,147,.503
TB,72,75,-59,W1,147,.490
TOR,69,78,-55,L1,147,.469
CLE,84,63,76,L1,147,.571
KC,80,67,95,L1,147,.544
MIN,78,68,41,W2,146,.534
DET,75,72,34,L1,147,.510
CWS,33,114,-311,L3,147,.224
HOU,78,68,88,W1,146,.534
SEA,74,73,44,L1,147,.503
TEX,71,76,-54,W1,147,.483
OAK,64,83,-95,L1,147,.435
LAA,60,86,-128,L2,146,.411
PHI,88,58,124,W3,146,.603
NYM,80,66,59,W1,146,.548
ATL,79,67,71,L1,146,.541
WSH,65,81,-88,L1,146,.445
MIA,55,92,-194,W1,147,.374
MIL,84,62,127,W1,146,.575
CHC,75,71,60,L1,146,.514
STL,74,72,-60,W2,146,.507
CIN,71,77,15,L2,148,.480
PIT,70,76,-45,W4,146,.479
LAD,87,59,112,W1,146,.596
ARI,82,64,102,W3,146,.562
SD,82,65,71,L1,147,.558
SF,72,75,-15,L1,147,.490
COL,55,92,-226,W1,147,.374
