mlbam_id,lookup_player_name,team,avg_launch_speed,avg_bat_speed,avg_swing_length,total_pitches,recent_home_runs,recent_strikeouts,HR,SO,PA,AVG,SLG
457705,andrew mccutchen,PIT,84.87,73.19,8.14,20,1,1,9.0,78.0,366.0,0.26,0.39
527038,wilmer flores,SF,68.1,62.0,6.25,5,0,0,12.0,64.0,359.0,0.24,0.38
542303,marcell ozuna,ATL,96.12,76.75,7.48,9,0,0,13.0,90.0,395.0,0.24,0.39
543760,marcus semien,TEX,73.9,65.95,7.72,10,0,0,13.0,80.0,424.0,0.23,0.37
543807,george springer,TOR,80.03,68.08,6.62,11,0,1,17.0,72.0,388.0,0.28,0.5
573262,mike yastrzemski,SF,91.3,71.55,7.85,9,0,0,8.0,81.0,354.0,0.24,0.37
592206,nick castellanos,PHI,90.0,72.64,7.8,12,1,0,13.0,85.0,416.0,0.27,0.43
592450,aaron judge,NYY,97.05,77.46,8.1,17,1,0,37.0,119.0,455.0,0.34,0.72
592518,manny machado,SD,83.89,72.03,7.67,22,0,1,19.0,76.0,439.0,0.29,0.49
621020,dansby swanson,CHC,80.72,67.97,7.63,17,0,0,16.0,114.0,424.0,0.25,0.42
621566,matt olson,ATL,80.1,71.41,7.59,18,0,2,18.0,105.0,448.0,0.27,0.48
641355,cody bellinger,NYY,85.5,68.18,7.91,10,0,2,18.0,54.0,397.0,0.28,0.51
641857,ryan mcmahon,COL,78.89,72.66,7.14,20,0,1,16.0,127.0,401.0,0.22,0.4
645277,ozzie albies,ATL,86.85,68.76,7.52,15,0,0,9.0,67.0,428.0,0.22,0.33
650333,luis arráez,SD,78.16,56.8,5.84,20,0,1,5.0,12.0,424.0,0.29,0.4
650402,gleyber torres,DET,80.26,66.6,7.14,15,0,0,9.0,51.0,388.0,0.28,0.42
656775,cedric mullins,BAL,78.43,70.29,7.49,20,0,0,13.0,83.0,331.0,0.21,0.4
656811,ryan o'hearn,BAL,82.18,72.01,7.47,13,0,1,12.0,56.0,341.0,0.28,0.45
656941,kyle schwarber,PHI,86.12,74.48,7.58,12,0,0,34.0,120.0,452.0,0.25,0.56
657757,gavin sheets,SD,80.53,69.93,7.42,30,0,0,14.0,74.0,379.0,0.25,0.42
663538,nico hoerner,CHC,80.55,66.95,7.17,23,0,0,3.0,30.0,403.0,0.29,0.37
663697,jonathan india,KC,70.25,67.45,7.25,26,0,3,4.0,68.0,411.0,0.24,0.34
663993,nathaniel lowe,WSH,79.8,72.33,6.84,21,0,1,15.0,116.0,425.0,0.23,0.39
664023,ian happ,CHC,82.23,72.97,7.19,20,0,2,13.0,95.0,426.0,0.22,0.37
664034,ty france,MIN,76.17,66.49,7.33,17,0,0,6.0,60.0,371.0,0.25,0.36
664761,alec bohm,PHI,95.08,72.34,7.63,16,0,0,8.0,62.0,383.0,0.28,0.39
665742,juan soto,NYM,88.28,73.94,7.15,31,0,1,24.0,84.0,448.0,0.25,0.49
666182,bo bichette,TOR,92.05,73.25,7.45,14,0,0,13.0,72.0,450.0,0.28,0.44
666969,adolis garcía,TEX,81.18,65.36,7.12,16,1,0,14.0,102.0,395.0,0.23,0.4
667670,brent rooker,ATH,72.77,75.71,7.18,24,0,3,21.0,102.0,456.0,0.28,0.5
668715,spencer steer,CIN,78.77,71.95,7.34,25,0,0,11.0,86.0,372.0,0.25,0.39
668804,bryan reynolds,PIT,84.9,70.83,6.93,19,1,1,10.0,113.0,415.0,0.24,0.38
669701,josh smith,TEX,70.03,68.58,6.73,13,0,1,8.0,58.0,357.0,0.28,0.41
671218,heliot ramos,SF,95.28,69.24,6.35,19,1,1,14.0,105.0,441.0,0.27,0.43
673548,seiya suzuki,CHC,87.24,70.87,7.1,17,0,0,26.0,114.0,431.0,0.26,0.53
677594,julio rodríguez,SEA,87.97,77.75,8.32,13,0,2,15.0,104.0,461.0,0.25,0.42
679529,spencer torkelson,DET,88.5,85.7,6.9,13,0,0,22.0,98.0,411.0,0.24,0.49
681082,bryson stott,PHI,78.33,61.74,6.96,11,0,1,7.0,59.0,362.0,0.23,0.34
682829,elly de la cruz,CIN,82.47,72.57,7.4,20,0,4,18.0,108.0,442.0,0.28,0.48
682985,riley greene,DET,86.5,78.33,7.4,14,0,3,25.0,136.0,422.0,0.28,0.53
683002,gunnar henderson,BAL,76.14,65.7,7.1,24,0,0,11.0,93.0,400.0,0.28,0.45
683011,anthony volpe,NYY,84.21,64.77,7.09,26,0,0,13.0,95.0,406.0,0.21,0.4
683737,michael busch,CHC,74.83,58.18,6.24,13,0,2,20.0,84.0,361.0,0.28,0.54
686668,brenton doyle,COL,86.51,72.44,7.33,16,0,1,7.0,89.0,344.0,0.22,0.33
687597,jordan beck,COL,85.01,66.82,7.67,20,0,2,11.0,102.0,363.0,0.27,0.46
