game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-09-19,SF,BAL,LOGAN WEBB,ZACH EFLIN,369,85.82,2167.51,6.44,20,0,69.92,11.12,79.11,7.38,4,556.0,89.94,1955.96,6.89,29.0,0.0,69.44,3.9,84.31,7.04,6.0,82.56270408163265,70.54349927849928,6.971847041847042,80.89365079365079,70.90535714285714,7.45014880952381,43,52,-90,L2,95,0.453,52,45,17,L2,97,0.536
2024-09-19,MIN,CLE,SIMEON WOODS RICHARDSON,JOEY CANTILLO,369,85.17,1881.1,7.4,28,0,69.49,18.39,78.66,7.33,5,474.0,86.68,2277.41,6.62,23.0,0.0,68.64,24.0,80.26,7.14,6.0,78.72638888888889,68.4008658008658,6.9295815295815295,79.80833333333334,71.82845238095238,7.6,46,49,-45,W2,95,0.484,47,49,-8,L1,96,0.49
2024-09-19,ATL,CIN,CHRIS SALE,JULIAN AGUIAR,473,88.29,1997.25,5.92,17,0,70.52,26.18,82.95,7.16,6,603.0,86.5,2229.16,6.48,37.0,0.0,68.43,14.98,81.39,7.4,6.0,80.37333333333333,67.11361904761904,7.656761904761905,89.92527777777778,71.98060897435897,7.614583333333333,50,47,31,W2,97,0.515,42,53,2,L1,95,0.442
2024-09-19,TOR,TEX,KEVIN GAUSMAN,KUMAR ROCKER,145,90.9,2180.23,6.97,12,0,64.87,13.71,80.56,7.01,2,468.0,90.45,2117.29,6.66,28.0,0.0,69.93,20.44,83.65,7.28,5.0,88.10552380952382,69.37342857142856,7.27852380952381,86.52483333333333,66.86222222222223,6.9672222222222215,48,49,47,W1,97,0.495,55,41,17,L2,96,0.573
2024-09-19,NYY,SEA,CLARKE SCHMIDT,LOGAN GILBERT,587,90.51,1918.0,7.47,52,0,69.43,11.9,82.65,7.49,6,260.0,89.29,2798.64,6.06,14.0,0.0,71.22,18.37,84.42,7.44,3.0,83.55731292517007,72.40424397031539,7.365343228200372,87.85833333333333,70.9255753968254,8.000972222222222,51,45,32,W3,96,0.531,53,43,111,L2,96,0.552
2024-09-19,LAD,MIA,JACK FLAHERTY,EDWARD CABRERA,560,92.88,2133.8,6.65,31,0,70.01,12.55,83.52,7.11,6,565.0,87.04,2315.3,6.49,32.0,0.0,68.98,18.94,82.3,7.3,6.0,83.74901360544219,70.00488095238096,6.761785714285715,82.52483856421357,70.95857142857143,7.156934523809523,44,51,-55,W2,95,0.463,58,39,69,W2,97,0.598
2024-09-19,BOS,TB,BRAYAN BELLO,ZACK LITTELL,323,87.93,1884.78,6.17,18,0,69.59,27.45,82.2,7.18,4,576.0,91.37,2125.82,6.34,29.0,0.0,70.43,8.89,82.86,7.38,6.0,78.22436507936509,70.41666666666667,7.1875,84.73904761904762,72.42666666666666,7.545454545454545,50,47,61,L4,97,0.515,53,45,61,W10,98,0.541
2024-09-19,PIT,STL,LUIS L ORTIZ,ERICK FEDDE,553,89.41,2097.38,6.68,24,0,70.6,20.35,83.42,7.08,6,,,,,,,,,,,,83.37513227513227,69.70520983645984,7.179563492063491,81.62857142857143,68.015625,6.885625,51,46,17,W1,97,0.526,39,58,-53,W1,97,0.402
2024-09-19,PHI,NYM,TAIJUAN WALKER,LUIS SEVERINO,556,91.85,2288.26,6.32,39,0,69.79,25.34,82.44,7.17,6,355.0,87.22,2039.29,5.98,6.0,0.0,72.24,14.57,86.18,7.32,6.0,90.355,72.58009523809524,7.272380952380952,85.79540816326531,71.0148752834467,7.304614512471656,55,42,45,L1,97,0.567,55,41,63,W1,96,0.573
2024-09-19,ARI,MIL,BRANDON PFAADT,TOBIAS MYERS,558,88.38,2163.32,6.61,35,0,70.82,17.23,81.78,7.29,6,446.0,90.13,2564.03,6.66,33.0,0.0,69.99,14.55,83.0,7.25,5.0,79.99702380952381,70.48878581735724,7.252731395588539,,,,56,40,81,W7,96,0.583,47,50,5,W1,97,0.485
2024-09-19,WSH,CHC,PATRICK CORBIN,JAVIER ASSAD,546,86.43,2050.61,6.5,29,0,69.11,16.23,85.4,7.07,6,573.0,85.49,2174.17,6.66,37.0,0.0,70.5,11.7,81.91,7.34,6.0,81.45380952380953,69.08305114638448,7.237050264550264,90.94583333333334,73.1047619047619,7.491666666666666,57,39,119,W2,96,0.594,38,58,-102,L4,96,0.396
2024-09-19,LAA,HOU,JOSE SUAREZ,YUSEI KIKUCHI,484,89.6,2297.54,6.82,36,0,69.86,18.85,81.94,7.06,5,,,,,,,,,,,,80.23836734693877,67.64904143475572,7.342308286951144,82.2754761904762,69.86980952380952,6.988380952380952,56,40,56,L1,96,0.583,47,49,-62,L1,96,0.49
