game_date,home_team,away_team,winner
2024-05-30,Brewers,Cubs,Brewers
2024-05-30,Twins,Royals,Twins
2024-05-30,Mariners,Astros,Astros
2024-05-30,Red Sox,Tigers,Tigers
2024-05-30,Mets,D-backs,Mets
2024-05-30,Braves,Nationals,Nationals
2024-05-30,Angels,Yankees,Yankees
