team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,84.47785714285715,69.04800144300144,6.867893217893217
BAL,77.14722222222223,73.30972222222222,7.338690476190476
BOS,77.93994444444445,70.66749999999999,7.19680808080808
CHC,85.64687271062272,68.38094246031746,6.995198412698413
CIN,79.97563492063492,71.49777777777777,7.296444444444444
CLE,89.26944444444445,70.73071428571428,7.464682539682539
COL,80.84888888888888,69.90476190476191,7.832142857142858
CWS,86.11805555555556,65.6525,6.910113636363636
DET,84.37159863945578,69.75294784580498,7.05796485260771
HOU,81.38968253968254,68.77213976499691,7.354638218923933
KC,84.00694444444444,68.4875992063492,6.887804232804233
LAA,83.21666666666667,67.84583333333333,7.178819444444445
LAD,84.6287037037037,68.4670811287478,7.2295723104056435
MIA,80.15031746031745,68.45442460317462,6.9505952380952385
MIL,81.29912698412699,67.4399433106576,7.174773242630385
MIN,82.1771978021978,70.24702635327634,7.047591297591298
NYM,87.42,73.322,7.361333333333333
NYY,83.23571428571428,69.68741496598639,7.3903061224489806
PHI,84.16561224489796,71.85869047619047,7.7386904761904765
PIT,80.54357142857144,69.06525510204082,7.125272108843538
SD,81.66545918367346,67.21378787878788,6.8958189033189035
SEA,85.62547619047619,70.3494476010101,7.1853323412698415
SF,87.33130952380952,67.62097222222222,6.8877976190476184
STL,84.40398148148148,69.21166666666666,7.024583333333333
TB,83.87194444444445,69.13626743626743,7.462079124579124
TEX,80.84034090909091,67.46107804232804,6.835284391534391
TOR,81.49380952380952,69.31927083333333,6.997916666666667
WSH,86.03777777777778,71.4811111111111,7.398888888888888
