full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Sonny Gray,321,87.97,2590.28,6.61,32,0,69.38,15.23,80.05,7.34,4
Michael Lorenzen,273,89.75,2340.81,5.88,14,0,70.55,16.13,81.36,7.38,3
Yusei Kikuchi,541,90.54,2289.65,6.96,36,0,71.38,21.59,83.11,7.14,6
Adrian Houser,427,87.95,1986.2,6.75,14,0,71.36,19.12,87.03,7.43,5
Joe Ross,418,90.82,2058.55,6.7,23,0,69.28,18.12,82.12,7.28,5
Tyler Glasnow,559,92.86,2633.78,7.39,50,0,68.7,15.48,83.42,7.02,6
Cole Irvin,423,86.35,2053.02,6.34,18,0,69.06,16.03,83.76,7.07,5
Cal Quantrill,569,88.4,1801.67,6.41,17,0,69.26,14.96,83.96,7.28,6
Aaron Civale,529,85.7,2653.69,5.67,34,0,68.59,22.91,81.98,7.19,6
Dylan Cease,578,90.62,2681.1,6.22,40,0,69.67,21.21,82.11,7.39,6
Casey Mize,442,89.84,2044.37,7.13,18,0,68.85,17.56,83.42,6.97,5
Jordan Hicks,521,90.67,1813.41,6.58,27,0,69.9,8.03,82.47,7.39,6
Brady Singer,550,88.08,2333.21,7.01,33,0,68.5,11.77,84.21,7.08,6
Chris Paddack,448,87.55,2099.46,7.01,21,0,68.77,14.4,82.47,7.08,5
Edward Cabrera,265,90.48,2089.07,6.67,21,0,68.71,10.2,79.43,7.5,3
Hunter Greene,599,92.67,2324.36,6.42,42,0,69.37,24.07,81.43,7.02,6
Ronel Blanco,488,88.85,1949.6,6.71,30,0,69.69,21.85,79.66,7.3,5
George Kirby,530,91.41,2112.77,6.69,38,0,68.18,24.87,82.7,6.87,6
Josh Winckowski,323,90.81,2101.55,6.58,19,0,67.99,7.84,81.75,6.86,9
Tanner Bibee,543,88.24,2408.6,6.67,35,0,69.52,24.29,81.34,7.28,6
JP Sears,533,85.63,2124.4,6.57,24,0,70.23,23.98,82.67,7.32,6
Ben Brown,352,92.71,2207.72,6.68,22,0,68.86,18.92,87.19,7.09,7
Slade Cecconi,148,88.72,2226.31,6.48,11,0,69.03,20.75,81.92,7.24,2
Mitchell Parker,236,86.97,1961.85,6.87,14,0,68.89,14.4,83.98,7.2,3
Jonathan Cannon,256,88.86,2183.36,6.23,13,0,69.61,18.11,84.43,7.31,3
