full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,537,89.53,2487.74,6.35,28,0,69.33,24.47,81.21,6.93,6
Carlos Carrasco,310,88.06,2132.86,6.61,16,0,70.38,9.03,86.2,7.34,4
Jose Quintana,474,86.6,1929.62,6.53,20,0,70.19,17.14,84.22,7.4,6
Andrew Heaney,482,87.45,2408.98,6.42,27,0,69.78,20.79,83.57,7.2,6
Taijuan Walker,512,86.99,2026.09,5.92,26,0,70.66,15.52,85.17,7.34,6
Austin Gomber,431,83.83,2150.65,6.7,21,0,70.1,18.96,82.7,7.36,5
Chris Bassitt,493,85.87,2110.15,6.47,28,0,68.08,16.76,80.5,6.87,5
Blake Snell,276,90.08,2374.68,6.83,19,0,69.2,19.13,80.78,7.25,3
Cole Irvin,418,85.96,2015.55,6.32,19,0,70.16,20.02,83.67,7.3,6
Zack Littell,523,87.47,1841.32,6.24,30,0,70.69,21.42,82.57,7.34,6
Freddy Peralta,600,89.13,2296.38,6.62,44,0,68.52,20.47,79.66,7.07,6
Griffin Canning,548,89.35,2192.07,5.9,24,0,69.77,16.67,83.56,7.39,6
Casey Mize,491,89.36,2010.02,7.01,20,0,68.82,16.56,85.21,6.99,6
Jake Irvin,575,88.59,2439.5,6.9,34,0,70.08,18.57,83.57,7.16,6
Cole Ragans,583,89.98,2434.0,6.11,43,0,70.03,17.78,80.85,7.39,6
Nick Lodolo,354,89.46,2400.17,6.1,18,0,71.54,19.54,82.2,7.4,4
Trevor Rogers,509,88.19,2212.95,6.7,19,0,71.16,12.82,85.46,7.3,6
Ben Brown,343,92.64,2242.28,6.71,34,0,69.05,18.99,82.44,7.43,6
Brayan Bello,447,90.81,2054.27,6.37,23,0,70.26,3.35,82.86,7.48,5
Simeon Woods Richardson,478,87.77,2273.79,6.78,23,0,69.95,22.86,82.18,7.11,6
Nick Nastrini,246,89.41,2274.91,6.5,6,0,70.74,26.43,86.08,7.56,3
Quinn Priester,254,89.8,2191.53,6.39,9,0,70.35,10.27,87.75,7.21,3
Hunter Brown,547,91.6,2125.62,6.55,36,0,68.23,15.2,81.36,6.99,6
Brandon Pfaadt,546,89.41,2562.83,6.71,33,0,69.78,21.81,83.16,7.24,6
Gavin Stone,520,91.12,2009.78,6.6,29,0,70.65,14.76,81.45,7.4,6
