game_date,away_team,home_team,away_pitcher,home_pitcher,home_pitcher_total_pitches,home_pitcher_avg_velocity,home_pitcher_avg_spin_rate,home_pitcher_avg_extension,home_pitcher_strikeouts,home_pitcher_whiffs,home_pitcher_avg_bat_speed,home_pitcher_avg_launch_angle,home_pitcher_avg_exit_velocity,home_pitcher_avg_swing_length,home_pitcher_games_played,away_pitcher_total_pitches,away_pitcher_avg_velocity,away_pitcher_avg_spin_rate,away_pitcher_avg_extension,away_pitcher_strikeouts,away_pitcher_whiffs,away_pitcher_avg_bat_speed,away_pitcher_avg_launch_angle,away_pitcher_avg_exit_velocity,away_pitcher_avg_swing_length,away_pitcher_games_played,home_team_avg_launch_speed,home_team_avg_bat_speed,home_team_avg_swing_length,away_team_avg_launch_speed,away_team_avg_bat_speed,away_team_avg_swing_length,home_wins,home_losses,home_run_diff,home_streak,home_games_played,home_win_pct,away_wins,away_losses,away_run_diff,away_streak,away_games_played,away_win_pct
2024-09-17,SF,BAL,BLAKE SNELL,ALBERT SUAREZ,,,,,,,,,,,,514,89.55,2313.27,6.79,45,0,67.34,22.44,80.72,7.14,6,86.20690476190477,72.7252380952381,7.563809523809524,83.0678311965812,67.57921707921707,6.863969363969364,43,52,-90,L2,95,0.453,52.0,45.0,17.0,L2,97.0,0.536
2024-09-17,LAD,MIA,BOBBY MILLER,DARREN MCCAUGHAN,294.0,85.85,2193.77,6.63,11.0,0.0,70.67,20.53,83.18,7.25,4.0,422,90.71,2364.08,6.78,24,0,68.01,13.67,84.66,7.19,5,84.91830409356726,69.77230820105821,6.714001322751322,80.85152116402116,69.46458333333332,7.1937500000000005,44,51,-55,W2,95,0.463,58.0,39.0,69.0,W2,97.0,0.598
2024-09-17,MIN,CLE,ZEBBY MATTHEWS,GAVIN WILLIAMS,495.0,91.4,2326.72,7.15,29.0,0.0,70.09,22.52,84.25,7.12,6.0,473,90.49,2256.19,6.45,27,0,69.15,21.69,84.82,7.2,6,87.61166666666666,68.48482142857142,7.104662698412699,83.69486394557823,69.75637188208616,7.2398639455782305,46,49,-45,W2,95,0.484,47.0,49.0,-8.0,L1,96.0,0.49
2024-09-17,ATL,CIN,GRANT HOLMES,BRANDON WILLIAMSON,256.0,88.34,2217.3,5.78,12.0,0.0,70.35,20.84,83.64,7.32,4.0,247,89.53,2589.19,5.95,9,0,69.82,13.49,84.1,7.38,9,84.84537037037036,70.26592592592593,7.170925925925926,86.85208333333333,71.39027777777778,6.985555555555556,50,47,31,W2,97,0.515,42.0,53.0,2.0,L1,95.0,0.442
2024-09-17,BOS,TB,NICK PIVETTA,SHANE BAZ,447.0,90.17,2379.94,6.54,24.0,0.0,70.9,20.72,82.42,7.16,5.0,454,87.5,2423.13,6.78,29,0,68.45,22.2,81.73,7.19,5,83.08066697191697,72.45671957671958,7.328645983645984,83.35333333333334,71.15333333333334,7.298809523809524,50,47,61,L4,97,0.515,53.0,45.0,61.0,W10,98.0,0.541
2024-09-17,WSH,NYM,MITCHELL PARKER,TYLOR MEGILL,346.0,91.63,2133.13,7.28,22.0,0.0,68.38,12.51,80.62,6.84,4.0,487,87.61,1944.16,6.7,30,0,69.44,22.21,81.52,7.29,6,84.95166666666667,69.88583333333334,7.171666666666667,79.92999999999999,66.30431746031746,6.823492063492063,55,42,45,L1,97,0.567,38.0,58.0,-102.0,L4,96.0,0.396
2024-09-17,PHI,MIL,ZACK WHEELER,FRANKIE MONTAS,588.0,92.35,2304.28,6.04,42.0,0.0,70.89,14.95,81.15,7.26,6.0,576,91.93,2437.64,7.15,43,0,69.92,16.21,80.95,7.07,6,82.76547619047619,69.05901360544217,6.965221088435375,75.49770833333334,69.81394255050505,7.308636363636364,56,40,81,W7,96,0.583,55.0,41.0,63.0,W1,96.0,0.573
2024-09-17,DET,KC,CASEY MIZE,COLE RAGANS,584.0,88.9,2454.51,6.18,43.0,0.0,69.87,16.82,80.98,7.42,6.0,323,90.23,2035.92,6.87,16,0,69.81,13.06,85.25,7.17,4,83.7425,71.49779852092352,7.404883658008658,81.40626984126985,69.26836419753086,7.216053791887124,47,50,-28,W1,97,0.485,59.0,38.0,87.0,L4,97.0,0.608
2024-09-17,OAK,CHC,MITCH SPENCE,JORDAN WICKS,333.0,87.66,2148.47,6.36,10.0,0.0,68.99,18.88,81.96,6.96,4.0,519,87.22,2503.29,6.15,32,0,71.11,5.17,82.23,7.51,6,78.545,69.73438436563437,7.092933316683316,,,,57,39,119,W2,96,0.594,,,,,,
2024-09-17,PIT,STL,BAILEY FALTER,LANCE LYNN,182.0,89.48,2439.99,6.46,12.0,0.0,69.38,21.87,82.97,7.03,2.0,409,88.48,1978.5,7.19,17,0,68.7,18.49,83.65,6.87,5,86.37437500000001,68.88583333333332,7.135,82.65904761904763,68.73236652236652,7.031396103896104,51,46,17,W1,97,0.526,39.0,58.0,-53.0,W1,97.0,0.402
2024-09-17,TOR,TEX,CHRIS BASSITT,NATHAN EOVALDI,487.0,88.99,1986.64,6.57,31.0,0.0,68.7,16.6,83.1,7.07,5.0,473,86.44,2164.54,6.46,32,0,69.02,18.82,82.83,7.1,5,74.14466991341992,63.54723039215687,6.804191176470588,78.35924603174603,67.46960230245945,6.980664573521716,48,49,47,W1,97,0.495,55.0,41.0,17.0,L2,96.0,0.573
2024-09-17,ARI,COL,JORDAN MONTGOMERY,RYAN FELTNER,431.0,89.64,2281.91,6.46,21.0,0.0,69.53,19.51,82.44,7.03,5.0,377,86.3,2173.02,6.7,14,0,69.42,15.05,82.08,7.46,6,77.95871428571428,68.65162698412698,7.377420634920635,,,,22,74,-253,L2,96,0.229,47.0,50.0,5.0,W1,97.0,0.485
2024-09-17,CWS,LAA,DAVIS MARTIN,GRIFFIN CANNING,458.0,89.32,2223.76,5.92,27.0,0.0,70.18,16.23,82.76,7.39,5.0,505,88.28,2454.03,6.47,26,0,69.17,17.52,82.64,7.17,6,84.06949999999999,67.498,6.8755,86.80019841269842,68.89592592592594,6.984259259259258,47,49,-62,L1,96,0.49,32.0,65.0,-98.0,L2,97.0,0.33
