full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Lance Lynn,434,91.06,2441.43,6.48,21,0,71.72,23.23,84.06,7.16,5
Jose Quintana,471,85.49,1990.63,6.61,27,0,67.96,13.48,81.29,7.22,5
Chris Sale,387,88.12,2214.58,6.34,33,0,69.53,18.5,80.04,7.27,4
Shawn Armstrong,213,91.49,2356.14,6.56,10,0,70.28,23.38,83.61,7.03,9
Zack Wheeler,400,91.33,2435.59,7.14,26,0,69.2,18.5,80.4,6.97,4
Jon Gray,328,91.43,2091.06,6.56,10,0,70.69,21.63,84.02,7.09,5
Jameson Taillon,443,87.15,2448.82,6.61,25,0,70.76,20.22,84.99,7.38,5
Colin Rea,462,89.03,2102.69,6.67,30,0,69.8,18.6,83.09,7.22,5
Ty Blach,173,85.59,2170.34,5.2,4,0,70.27,16.26,83.92,7.27,5
Jordan Montgomery,141,86.12,2029.67,6.65,3,0,70.97,9.56,82.9,7.77,2
Luis Gil,452,92.81,2240.38,6.83,27,0,70.93,23.31,83.9,7.3,5
Jordan Hicks,363,88.15,1909.88,6.58,21,0,69.63,12.67,84.55,7.46,4
Tyler Holton,295,87.19,2217.42,6.45,15,0,68.34,11.88,81.76,7.2,14
Kyle Tyler,327,85.8,2286.67,6.92,14,0,68.48,11.1,79.34,7.04,4
Logan Gilbert,446,90.43,1817.9,7.57,33,0,67.99,13.71,83.18,7.25,5
Osvaldo Bido,227,89.77,2233.16,6.36,12,0,70.24,21.62,81.52,7.54,6
Xzavion Curry,133,88.94,2289.51,6.31,5,0,68.35,28.24,84.09,6.99,3
Garrett Crochet,374,94.74,2531.56,7.01,33,0,69.25,16.56,81.71,6.9,5
Alec Marsh,479,90.17,2419.78,6.16,25,0,69.94,18.04,82.98,7.38,6
Simeon Woods Richardson,446,87.37,2275.42,6.75,24,0,69.57,22.48,82.24,7.11,5
Cooper Criswell,209,83.17,2061.33,6.81,5,0,70.25,14.33,80.57,7.26,2
DJ Herz,339,89.52,2309.73,6.69,19,0,68.87,23.64,82.36,7.07,4
Landon Knack,335,87.17,2489.48,5.85,24,0,71.97,23.1,84.35,7.37,4
Paul Skenes,510,92.5,2137.01,6.42,44,0,69.64,13.24,83.79,7.22,5
Jake Bloss,159,88.18,2390.55,6.93,9,0,68.59,24.91,81.6,7.19,2
