team_name,avg_launch_speed,avg_bat_speed,avg_swing_length
ATL,86.37751322751323,70.53207264957265,7.287753357753357
BAL,83.82132653061225,67.74660379303236,7.027727788084931
BOS,89.55178571428571,70.93861111111111,7.240489417989418
CHC,84.92148148148148,69.52227513227513,7.1791269841269845
CIN,82.33119047619047,69.99180272108843,6.982448979591837
CLE,83.91020408163266,68.82765924551639,7.056648113790971
COL,85.99875,69.40238095238095,7.206547619047619
CWS,82.24272486772487,66.2165873015873,6.921455026455026
DET,82.718537414966,69.3770238095238,7.237261904761906
HOU,88.57000000000001,69.4208775946276,7.370331705331705
KC,82.25205451955452,69.8703367003367,7.185336700336701
LAA,82.14196428571428,70.5096130952381,7.270376984126984
LAD,83.28380952380952,68.87321428571428,7.5
MIA,82.25440476190477,71.93914965986394,6.828066893424037
MIL,86.37059523809523,71.70140873015873,7.062916666666666
MIN,87.72755308183879,69.13834498834498,7.251716339216339
NYM,85.06756944444444,71.60915178571429,7.231294642857143
NYY,83.87190476190476,71.50450715950716,7.699175824175824
PHI,86.14402116402117,71.09860830527498,7.254320987654321
PIT,83.56547619047619,67.94189814814816,6.855046296296297
SD,88.13940972222223,68.82078869047619,7.285669642857143
SEA,88.68181818181819,72.75067099567099,7.1612914862914865
SF,83.36022263450835,71.22964285714285,7.556291486291486
STL,84.16642857142857,69.92555555555556,7.473015873015873
TB,84.42928571428571,70.83103741496599,7.313860544217687
TEX,85.375,69.06727272727272,7.135851370851371
TOR,84.72321428571428,72.209375,7.488541666666666
WSH,82.21061507936508,70.61159722222223,7.475327380952381
