full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Justin Verlander,78,87.26,2393.13,6.0,4,0,66.39,19.94,78.21,6.84,1
Kyle Gibson,442,87.34,2193.15,6.95,23,0,70.53,7.2,84.01,7.44,5
Chris Sale,370,86.98,2226.7,6.44,33,0,67.59,14.88,79.73,7.3,5
Tyler Anderson,362,84.56,2086.9,6.18,19,0,69.44,23.62,80.45,7.43,5
Andrew Heaney,341,86.7,2398.02,6.47,15,0,70.72,27.96,81.41,7.3,4
Jameson Taillon,73,86.51,2441.03,6.6,4,0,69.18,26.69,79.04,7.26,1
Blake Snell,235,89.3,2303.03,6.85,12,0,70.23,11.1,82.18,7.32,3
Spencer Turnbull,397,87.74,2521.55,6.22,27,0,70.29,10.48,82.87,7.28,5
Sean Manaea,436,88.28,2008.59,7.22,28,0,69.06,16.96,82.72,7.13,5
Tyler Alexander,340,84.17,2184.58,6.25,16,0,71.25,25.54,81.3,7.08,4
Dakota Hudson,353,87.57,2230.52,6.33,13,0,69.52,15.09,82.61,7.4,4
Freddy Peralta,370,89.2,2392.31,6.9,42,0,69.78,24.51,83.28,7.11,5
Jack Flaherty,465,87.38,2319.99,6.67,37,0,69.98,16.26,82.77,7.43,5
Jordan Montgomery,78,85.4,2046.71,6.72,2,0,72.85,18.0,85.39,7.29,1
Clarke Schmidt,421,89.36,2774.81,6.2,29,0,66.69,18.57,82.49,7.02,5
Joe Ryan,432,89.39,2216.59,6.86,35,0,67.95,23.08,81.07,7.06,5
Matt Waldron,365,83.32,1700.18,6.73,18,0,68.97,19.14,77.79,6.99,4
Triston McKenzie,416,86.43,2178.4,6.68,18,0,69.31,22.54,84.26,7.26,5
Dean Kremer,352,87.86,2161.17,6.26,22,0,71.09,20.76,83.0,7.29,5
Nick Lodolo,171,88.89,2432.18,6.29,16,0,69.19,14.18,82.98,7.42,2
MacKenzie Gore,375,91.84,2217.76,7.11,27,0,69.67,20.76,79.89,7.06,4
Joe Boyle,344,92.15,2510.9,6.68,22,0,68.36,18.08,83.92,7.0,5
Emerson Hancock,297,90.62,2220.6,6.49,12,0,70.86,18.67,83.81,7.27,4
Garrett Crochet,424,91.96,2489.41,7.09,36,0,68.97,17.15,83.96,7.28,6
Brayan Bello,554,90.28,1996.47,6.37,33,0,70.74,11.75,82.83,7.26,6
Alec Marsh,330,89.15,2427.03,6.24,19,0,69.21,20.46,81.93,6.84,5
Quinn Priester,142,89.22,2186.58,6.3,5,0,70.99,8.52,84.86,7.36,2
Yoshinobu Yamamoto,381,88.59,2118.59,6.51,30,0,69.66,12.48,85.57,7.17,5
