full_name,total_pitches,avg_velocity,avg_spin_rate,avg_extension,strikeouts,whiffs,avg_bat_speed,avg_launch_angle,avg_exit_velocity,avg_swing_length,games_played
Carlos Carrasco,489,87.56,2128.49,6.59,26,0,69.77,12.16,82.7,7.31,6
Tyler Anderson,591,83.9,2071.69,6.12,28,0,70.28,19.48,81.53,7.48,6
Gerrit Cole,420,91.68,2435.35,6.26,26,0,69.76,24.01,82.65,6.98,5
Sonny Gray,530,88.34,2577.44,6.6,39,0,68.87,11.64,81.24,7.19,6
Kyle Hendricks,434,82.82,2256.99,5.63,19,0,69.55,16.39,79.11,7.35,6
Andrew Heaney,529,87.07,2419.23,6.38,39,0,69.68,21.15,82.24,7.37,6
James Paxton,435,87.66,2005.48,6.38,22,0,69.55,24.23,84.35,7.12,5
Marco Gonzales,60,83.21,2130.18,6.49,4,0,72.41,7.22,86.6,7.36,1
Yonny Chirinos,426,88.79,2132.14,6.15,21,0,69.63,24.63,81.44,7.1,5
Sean Manaea,555,87.34,2032.22,7.3,36,0,69.35,22.24,82.49,6.98,6
Freddy Peralta,600,89.82,2244.39,6.66,38,0,69.11,22.41,82.02,7.15,6
Joe Ryan,582,90.72,2271.45,6.73,39,0,70.06,24.69,81.59,7.05,6
Matt Waldron,569,82.02,1337.2,6.6,26,0,70.07,17.3,81.19,7.32,6
Hogan Harris,512,86.48,2277.98,6.81,17,0,69.99,22.1,84.71,7.01,6
Cole Ragans,613,89.15,2468.61,6.19,43,0,69.2,20.07,82.1,7.44,6
Ryne Nelson,505,91.12,2234.2,6.73,26,0,68.23,22.02,83.11,6.79,6
Tarik Skubal,546,91.98,2049.59,6.38,44,0,69.53,17.88,82.03,7.2,6
Jackson Rutledge,89,90.16,2113.21,6.32,6,0,65.73,21.45,81.9,7.22,1
Taj Bradley,570,92.43,2041.64,6.54,46,0,69.21,17.19,82.91,7.05,6
Garrett Crochet,487,94.9,2511.81,6.96,47,0,69.61,18.01,82.95,6.93,6
Spencer Schwellenbach,524,88.99,2161.71,6.89,32,0,69.44,9.29,81.1,7.34,6
Cooper Criswell,192,82.72,2168.77,6.98,7,0,70.34,18.24,80.57,7.4,2
Tanner Gordon,159,88.23,2194.96,6.35,7,0,69.31,24.82,83.79,7.2,2
Hunter Brown,576,93.13,2205.86,6.6,38,0,69.39,17.18,80.31,6.89,6
Carson Spiers,466,87.86,2323.0,6.7,26,0,69.01,16.34,82.24,7.09,5
Kyle Harrison,155,87.73,2040.94,6.75,5,0,69.02,18.96,83.14,7.07,2
Bryan Woo,190,92.88,2243.61,6.74,5,0,68.73,20.39,83.67,6.87,3
Cade Povich,504,86.82,2327.93,6.35,21,0,70.11,22.67,83.06,7.33,6
