game_date,home_team,away_team,winner
2025-07-11,White Sox,Guardians,Guardians
2025-07-11,Orioles,Marlins,Orioles
2025-07-11,Red Sox,Rays,Red Sox
2025-07-11,White Sox,Guardians,White Sox
2025-07-11,Astros,Rangers,Rangers
2025-07-11,Angels,D-backs,Angels
2025-07-11,Padres,Phillies,Padres
